tax_id	abundance	superkingdom	phylum	class	order	family	genus	species
6443	0.016666666666666666	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12 marine group		
6942	0.09166666666666666	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	OM43 clade	
4294	0.016666666666666666	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Litoricolaceae	Litoricola	
10298	0.008333333333333333	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	difficilis
1591	0.216666738062592	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae		
15804	0.008333333333333333	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae		
7547	0.058333333333333334	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales			
2781	0.016666666666666666	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	
76	0.041666666666666664	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast			
15467	0.025	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Kerstersia	
9350	0.008333333333333333	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae		
8019	0.008333333333333333	Bacteria	Planctomycetota	OM190				
44	0.025	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria		
2318	0.041666666666666664	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	
5168	0.06666666666666667	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	MWH-UniP1 aquatic group		
16499	0.008333333333333333	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3	
6681	0.03333333333333333	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae		
32	0.041666666666666664	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae		
18172	0.125	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade III		
16493	0.025	Bacteria	Bacteroidota	Rhodothermia	Balneolales	Balneolaceae	CK06-06-Mud-MAS4B-21	
5451	0.008333333333333333	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	UCG-004	
4604	0.01666659527074134	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Pseudarcobacter	
2346	0.008333333333333333	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Fusibacteraceae	Fusibacter	
13561	0.016666666666666666	Bacteria	Cyanobacteria	Vampirivibrionia	Caenarcaniphilales			
6525	0.016666666666666666	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Dinghuibacter	
286	0.008333333333333333	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29 marine group	
4887	0.008333333333333333	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Terasakiellaceae		
9751	0.008333333333333333	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Limnohabitans	
11194	0.008333333333333333	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	UBA6140	
5782	0.008333333333333333	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Microcystaceae	Snowella 0TU37S04	
3835	0.008333333333333333	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Cyanobacteriaceae	Geminocystis PCC-6308	
unmapped	0.0							
mapped_unclassified	0.0							
