OTUID	All	feces	plaque	saliva
ASV_1155	0.044916	0.0000000	0.0000000	0.1347479
ASV_1181	0.042574	0.0000000	0.0000000	0.1277213
ASV_1193	0.048783	0.0000000	0.0000000	0.1463502
ASV_1210	0.049402	0.0000000	0.0000000	0.1482054
ASV_1233	0.049739	0.000000000	0.008730574	0.140487737
ASV_255	0.05113	0.0000000	0.1533902	0.0000000
ASV_256	0.061841	0.00000000	0.07105489	0.11446886
ASV_318	0.06371	0.00000000	0.16823688	0.02289377
ASV_352	0.039455	0.0000000	0.0000000	0.1183659
ASV_380	0.047651	0.1429532	0.0000000	0.0000000
ASV_385	0.062571	0.1877137	0.0000000	0.0000000
ASV_404	0.044784	0.00000000	0.12290418	0.01144689
ASV_424	0.069791	0.000000000	0.199732957	0.009639483
ASV_457	0.053752	0.00000000	0.05769114	0.10356522
ASV_493	0.047627	0.0000000	0.0000000	0.1428812
ASV_541	0.095396	0.2861868	0.0000000	0.0000000
ASV_571	0.039514	0.00000000	0.09745553	0.02108637
ASV_573	0.038616	0.000000000	0.106209627	0.009639483
ASV_601	0.088452	0.00000000	0.21478738	0.05056777
ASV_624	0.053846	0.00000000	0.12719848	0.03434066
ASV_636	0.062513	0.00000000	0.05899705	0.12854103
ASV_690	0.04848	0.00000000	0.01121579	0.13422482
ASV_700	0.046458	0.0000000	0.0000000	0.1393731
ASV_713	0.046712	0.00000000	0.01121579	0.12891956
ASV_747	0.112972	0.3389155	0.0000000	0.0000000
ASV_760	0.070907	0.2127217	0.0000000	0.0000000
ASV_763	0.047651	0.1429532	0.0000000	0.0000000
ASV_768	0.047651	0.1429532	0.0000000	0.0000000
ASV_771	0.047651	0.1429532	0.0000000	0.0000000
ASV_849	0.045928	0.00000000	0.10344214	0.03434066
ASV_857	0.045484	0.00000000	0.05154302	0.08490843
ASV_862	0.045339	0.00000000	0.11312252	0.02289377
ASV_869	0.048313	0.00000000	0.02849889	0.11644066
ASV_958	0.069193	0.00000000	0.19613306	0.01144689
ASV_971	0.058064	0.00000000	0.07494555	0.09924498
ASV_999	0.078972	0.00000000	0.19655043	0.04036534
ASV_1070	0.04648	0.0000000	0.0000000	0.1394412
ASV_1117	0.044199	0.000000	0.000000	0.132596
ASV_1187	0.04606	0.0000000	0.0000000	0.1381805
ASV_1232	0.047719	0.00000000	0.03364738	0.10951032
ASV_181	0.044825	0.0000000	0.0000000	0.1344764
ASV_201	0.089606	0.0000000	0.2688172	0.0000000
ASV_261	0.129584	0.00000000	0.37144345	0.01730937
ASV_300	0.035506	0.00000000	0.08362400	0.02289377
ASV_306	0.030726	0.00000000	0.09217652	0.00000000
ASV_309	0.065636	0.0000000	0.1330766	0.0638318
ASV_334	0.071521	0.0000000	0.1115397	0.1030220
ASV_351	0.040999	0.01736111	0.00000000	0.10563555
ASV_407	0.034439	0.00000000	0.09187025	0.01144689
ASV_446	0.046563	0.0000000	0.1396892	0.0000000
ASV_450	0.086082	0.00000000	0.22343551	0.03481182
ASV_502	0.07943	0.2382889	0.0000000	0.0000000
ASV_513	0.044848	0.1345442	0.0000000	0.0000000
ASV_565	0.030726	0.00000000	0.09217652	0.00000000
ASV_588	0.060718	0.0000000	0.1821543	0.0000000
ASV_627	0.046563	0.0000000	0.1396892	0.0000000
ASV_667	0.046767	0.0000000	0.0000000	0.1403004
ASV_670	0.055546	0.00000000	0.08309227	0.08354461
ASV_685	0.041562	0.0000000	0.0000000	0.1246847
ASV_731	0.093124	0.2793714	0.0000000	0.0000000
ASV_737	0.073039	0.2191179	0.0000000	0.0000000
ASV_769	0.044848	0.1345442	0.0000000	0.0000000
ASV_812	0.092593	0.2777778	0.0000000	0.0000000
ASV_838	0.043697	0.00000000	0.10160046	0.02949114
ASV_848	0.040201	0.00000000	0.09271067	0.02789332
ASV_870	0.060418	0.000000000	0.173583679	0.007669888
ASV_885	0.054238	0.0000000	0.1194803	0.0432331
ASV_1040	0.053427	0.00000000	0.03740752	0.12287364
ASV_1065	0.04746	0.00000000	0.05830369	0.08407723
ASV_1118	0.034593	0.0000000	0.0000000	0.1037775
ASV_1165	0.041701	0.0000000	0.0000000	0.1251017
ASV_149	0.041528	0.0000000	0.0000000	0.1245853
ASV_154	0.033432	0.0000000	0.1002945	0.0000000
ASV_311	0.091595	0.000000	0.274785	0.000000
ASV_364	0.042024	0.0000000	0.0000000	0.1260716
ASV_384	0.042045	0.1261352	0.0000000	0.0000000
ASV_411	0.061817	0.00000000	0.11177103	0.07368087
ASV_430	0.098971	0.0000000	0.2969121	0.0000000
ASV_472	0.034593	0.0000000	0.0000000	0.1037775
ASV_484	0.039087	0.0000000	0.0000000	0.1172616
ASV_500	0.081125	0.2433757	0.0000000	0.0000000
ASV_507	0.090688	0.2720653	0.0000000	0.0000000
ASV_520	0.042045	0.1261352	0.0000000	0.0000000
ASV_540	0.090239	0.270717	0.000000	0.000000
ASV_563	0.039371	0.00000000	0.08367383	0.03444005
ASV_575	0.047321	0.00000000	0.13051618	0.01144689
ASV_599	0.057359	0.00000000	0.16062900	0.01144689
ASV_614	0.069285	0.000000	0.207856	0.000000
ASV_664	0.041205	0.0000000	0.0000000	0.1236162
ASV_677	0.056245	0.00000000	0.05899705	0.10973877
ASV_735	0.077232	0.231696	0.000000	0.000000
ASV_757	0.093672	0.2810174	0.0000000	0.0000000
ASV_797	0.042045	0.1261352	0.0000000	0.0000000
ASV_833	0.254842	0.764526	0.000000	0.000000
ASV_875	0.051775	0.0000000	0.1553265	0.0000000
ASV_884	0.055531	0.0000000	0.1665922	0.0000000
ASV_925	0.055938	0.00000000	0.12687566	0.04093803
ASV_929	0.056686	0.00000000	0.09552744	0.07453165
ASV_939	0.045464	0.00000000	0.11349747	0.02289377
ASV_962	0.036454	0.000000000	0.100956923	0.008404774
ASV_1218	0.039222	0.0000000	0.0000000	0.1176668
ASV_206	0.053419	0.0000000	0.0000000	0.1602564
ASV_213	0.044984	0.0000000	0.0000000	0.1349528
ASV_250	0.088685	0.0000000	0.2660544	0.0000000
ASV_252	0.049394	0.00000000	0.12528700	0.02289377
ASV_287	0.093036	0.2791069	0.0000000	0.0000000
ASV_290	0.100748	0.3022453	0.0000000	0.0000000
ASV_297	0.026885	0.00000000	0.08065445	0.00000000
ASV_381	0.039242	0.1177262	0.0000000	0.0000000
ASV_436	0.05234	0.0000000	0.1570211	0.0000000
ASV_459	0.047733	0.0000000	0.0172831	0.1259158
ASV_488	0.037491	0.0000000	0.0000000	0.1124731
ASV_532	0.039242	0.1177262	0.0000000	0.0000000
ASV_545	0.170638	0.5119139	0.0000000	0.0000000
ASV_557	0.026885	0.00000000	0.08065445	0.00000000
ASV_561	0.035787	0.0000000	0.1073615	0.0000000
ASV_582	0.049743	0.00000000	0.13778288	0.01144689
ASV_606	0.05234	0.0000000	0.1570211	0.0000000
ASV_626	0.042091	0.00000000	0.08730574	0.03896843
ASV_671	0.042883	0.0000000	0.0000000	0.1286479
ASV_681	0.032286	0.000000	0.000000	0.096859
ASV_696	0.036531	0.0000000	0.0000000	0.1095918
ASV_697	0.038533	0.00000000	0.01121579	0.10438262
ASV_704	0.035793	0.0000000	0.0000000	0.1073784
ASV_712	0.039305	0.0000000	0.0000000	0.1179151
ASV_714	0.040006	0.0000000	0.0000000	0.1200169
ASV_775	0.059414	0.1782417	0.0000000	0.0000000
ASV_835	0.038898	0.000000000	0.107055215	0.009639483
ASV_845	0.040045	0.00000000	0.09601748	0.02411633
ASV_855	0.035312	0.00000000	0.02880516	0.07713089
ASV_864	0.059621	0.00000000	0.12162764	0.05723443
ASV_892	0.069589	0.000000000	0.201097304	0.007669888
ASV_932	0.041833	0.00000000	0.10260632	0.02289377
ASV_961	0.045198	0.00000000	0.08369965	0.05189376
ASV_1012	0.035472	0.0000000	0.0000000	0.1064172
ASV_1049	0.045981	0.0000000	0.0349223	0.1030220
ASV_1074	0.041771	0.0000000	0.0000000	0.1253133
ASV_1104	0.037891	0.00000000	0.02832314	0.08534871
ASV_1106	0.039758	0.0000000	0.0000000	0.1192727
ASV_1136	0.036018	0.000000	0.000000	0.108054
ASV_1175	0.033605	0.0000000	0.0000000	0.1008152
ASV_1228	0.036669	0.0000000	0.0000000	0.1100056
ASV_155	0.04536	0.00000000	0.11927064	0.01680955
ASV_156	0.024964	0.00000000	0.07489342	0.00000000
ASV_163	0.081733	0.000000000	0.237529691	0.007669888
ASV_242	0.032553	0.00000000	0.07476520	0.02289377
ASV_258	0.037832	0.0000000	0.1134975	0.0000000
ASV_301	0.035853	0.0000000	0.1075584	0.0000000
ASV_312	0.085775	0.0000000	0.2573238	0.0000000
ASV_327	0.038661	0.0000000	0.1159827	0.0000000
ASV_332	0.05629	0.00000000	0.08849558	0.08037331
ASV_338	0.051388	0.00000000	0.01680108	0.13736264
ASV_354	0.032126	0.00000000	0.00000000	0.09637758
ASV_361	0.032349	0.000000000	0.005761032	0.091287268
ASV_362	0.035114	0.00000000	0.01449161	0.09085025
ASV_420	0.030055	0.000000000	0.080526232	0.009639483
ASV_423	0.041111	0.00000000	0.09836931	0.02496276
ASV_428	0.076805	0.0000000	0.2234966	0.0069185
ASV_451	0.037832	0.0000000	0.1134975	0.0000000
ASV_468	0.02998	0.0000000	0.0000000	0.0899405
ASV_482	0.033879	0.00000000	0.01152206	0.09011536
ASV_485	0.033141	0.00000000	0.00000000	0.09942398
ASV_586	0.050196	0.00000000	0.12769494	0.02289377
ASV_653	0.04391	0.00000000	0.01121579	0.12051553
ASV_676	0.039305	0.0000000	0.0000000	0.1179137
ASV_684	0.032566	0.000000000	0.005761032	0.091936339
ASV_699	0.036106	0.0000000	0.0000000	0.1083181
ASV_701	0.042874	0.01736111	0.01680108	0.09446047
ASV_766	0.043476	0.1304293	0.0000000	0.0000000
ASV_776	0.036439	0.1093172	0.0000000	0.0000000
ASV_818	0.067138	0.2014132	0.0000000	0.0000000
ASV_945	0.040414	0.000000000	0.112837394	0.008404774
ASV_985	0.095025	0.00000000	0.26217992	0.02289377
ASV_1064	0.040506	0.00000000	0.01979414	0.10172423
ASV_1176	0.033786	0.0000000	0.0000000	0.1013571
ASV_1212	0.031271	0.00000000	0.00000000	0.09381419
ASV_1222	0.032377	0.00000000	0.00000000	0.09713005
ASV_218	0.031048	0.00000000	0.00000000	0.09314532
ASV_238	0.033891	0.00000000	0.02898321	0.07269010
ASV_268	0.045788	0.0000000	0.0000000	0.1373626
ASV_269	0.045788	0.0000000	0.0000000	0.1373626
ASV_278	0.030395	0.00000000	0.00000000	0.09118495
ASV_285	0.061786	0.1853568	0.0000000	0.0000000
ASV_291	0.069665	0.2089937	0.0000000	0.0000000
ASV_307	0.029973	0.00000000	0.08991918	0.00000000
ASV_316	0.041766	0.00000000	0.04516944	0.08012821
ASV_320	0.063481	0.0000000	0.1904423	0.0000000
ASV_326	0.034922	0.0000000	0.1047669	0.0000000
ASV_339	0.045788	0.0000000	0.0000000	0.1373626
ASV_365	0.033619	0.0000000	0.0000000	0.1008573
ASV_378	0.033636	0.1009082	0.0000000	0.0000000
ASV_379	0.033636	0.1009082	0.0000000	0.0000000
ASV_386	0.049635	0.1489041	0.0000000	0.0000000
ASV_389	0.086356	0.2590674	0.0000000	0.0000000
ASV_391	0.086356	0.2590674	0.0000000	0.0000000
ASV_399	0.133912	0.4017368	0.0000000	0.0000000
ASV_418	0.033592	0.00000000	0.07969041	0.02108637
ASV_432	0.06003	0.00000000	0.16475071	0.01533978
ASV_434	0.044863	0.0000000	0.1345895	0.0000000
ASV_486	0.031455	0.00000000	0.00000000	0.09436352
ASV_490	0.033619	0.0000000	0.0000000	0.1008573
ASV_516	0.046003	0.1380098	0.0000000	0.0000000
ASV_524	0.033636	0.1009082	0.0000000	0.0000000
ASV_542	0.070303	0.2109084	0.0000000	0.0000000
ASV_546	0.067319	0.2019563	0.0000000	0.0000000
ASV_581	0.028499	0.00000000	0.08549667	0.00000000
ASV_583	0.034295	0.00000000	0.09143757	0.01144689
ASV_615	0.047046	0.00000000	0.10679877	0.03434066
ASV_622	0.062613	0.0000000	0.1878387	0.0000000
ASV_625	0.037215	0.00000000	0.09179185	0.01985166
ASV_633	0.083848	0.00000000	0.22098128	0.03056366
ASV_639	0.074559	0.00000000	0.18275218	0.04092587
ASV_647	0.036522	0.0000000	0.0000000	0.1095666
ASV_662	0.035106	0.0000000	0.0000000	0.1053186
ASV_686	0.027674	0.000000	0.000000	0.083022
ASV_703	0.042366	0.00000000	0.04929267	0.07780554
ASV_715	0.033619	0.0000000	0.0000000	0.1008573
ASV_727	0.032918	0.00000000	0.02273786	0.07601474
ASV_742	0.061786	0.1853568	0.0000000	0.0000000
ASV_745	0.043667	0.1309999	0.0000000	0.0000000
ASV_753	0.079745	0.2392344	0.0000000	0.0000000
ASV_806	0.08207	0.237478411	0.008730574	0.000000000
ASV_807	0.046816	0.140448	0.000000	0.000000
ASV_867	0.026232	0.00000000	0.05761032	0.02108637
ASV_868	0.030218	0.00000000	0.03425992	0.05639370
ASV_915	0.044863	0.0000000	0.1345895	0.0000000
ASV_917	0.049755	0.00000000	0.05769114	0.09157509
ASV_940	0.035528	0.00000000	0.08730574	0.01927897
ASV_941	0.039295	0.00000000	0.08354560	0.03434066
ASV_950	0.034922	0.0000000	0.1047669	0.0000000
ASV_970	0.043915	0.01544640	0.09340404	0.02289377
ASV_998	0.039949	0.00000000	0.02949853	0.09034826
ASV_1015	0.034728	0.00000000	0.06984460	0.03434066
ASV_1026	0.034889	0.0000000	0.0000000	0.1046683
ASV_1027	0.041972	0.0000000	0.0000000	0.1259158
ASV_1084	0.034769	0.0000000	0.0000000	0.1043084
ASV_1095	0.041964	0.00000000	0.02949853	0.09639483
ASV_1099	0.036865	0.0000000	0.0000000	0.1105936
ASV_1109	0.035345	0.0000000	0.0000000	0.1060343
ASV_1116	0.025368	0.0000000	0.0000000	0.0761035
ASV_1119	0.029615	0.00000000	0.00000000	0.08884548
ASV_1127	0.026275	0.00000000	0.00000000	0.07882448
ASV_1128	0.02767	0.00000000	0.01121579	0.07179444
ASV_1162	0.035399	0.00000000	0.02949853	0.07669888
ASV_1167	0.028123	0.00000000	0.00000000	0.08436877
ASV_1171	0.027896	0.00000000	0.00000000	0.08368808
ASV_1178	0.03277	0.00000000	0.00000000	0.09831034
ASV_1185	0.030201	0.00000000	0.00000000	0.09060313
ASV_1191	0.034846	0.00000000	0.02852472	0.07601474
ASV_1213	0.029331	0.00000000	0.00000000	0.08799369
ASV_1217	0.031229	0.00000000	0.00000000	0.09368722
ASV_239	0.021124	0.00000000	0.06337136	0.00000000
ASV_244	0.023019	0.00000000	0.05761032	0.01144689
ASV_257	0.032012	0.00000000	0.09603632	0.00000000
ASV_270	0.041972	0.0000000	0.0000000	0.1259158
ASV_284	0.056637	0.1699104	0.0000000	0.0000000
ASV_295	0.186884	0.5606524	0.0000000	0.0000000
ASV_319	0.063146	0.0000000	0.1894388	0.0000000
ASV_323	0.032012	0.00000000	0.09603632	0.00000000
ASV_328	0.032012	0.00000000	0.09603632	0.00000000
ASV_346	0.035345	0.0000000	0.0000000	0.1060343
ASV_360	0.028529	0.00000000	0.00000000	0.08558698
ASV_390	0.079159	0.2374784	0.0000000	0.0000000
ASV_397	0.063657	0.1909722	0.0000000	0.0000000
ASV_405	0.024009	0.00000000	0.06057987	0.01144689
ASV_415	0.035844	0.0000000	0.1075315	0.0000000
ASV_461	0.035684	0.00000000	0.01728310	0.08976769
ASV_467	0.026275	0.00000000	0.00000000	0.07882448
ASV_487	0.028123	0.00000000	0.00000000	0.08436877
ASV_549	0.063657	0.1909722	0.0000000	0.0000000
ASV_567	0.026579	0.00000000	0.07973563	0.00000000
ASV_568	0.039379	0.00000000	0.04102059	0.07711587
ASV_570	0.023019	0.00000000	0.05761032	0.01144689
ASV_604	0.041125	0.0000000	0.1233737	0.0000000
ASV_609	0.053533	0.0000000	0.1606003	0.0000000
ASV_620	0.05723	0.00000000	0.12590309	0.04578755
ASV_651	0.057974	0.00000000	0.11668819	0.05723443
ASV_661	0.032181	0.00000000	0.00000000	0.09654204
ASV_673	0.035345	0.0000000	0.0000000	0.1060343
ASV_695	0.029267	0.0000000	0.0000000	0.0878003
ASV_716	0.030818	0.00000000	0.00000000	0.09245251
ASV_725	0.030348	0.000000000	0.005761032	0.085282449
ASV_749	0.072241	0.2167232	0.0000000	0.0000000
ASV_779	0.052391	0.1571725	0.0000000	0.0000000
ASV_784	0.053185	0.1595556	0.0000000	0.0000000
ASV_793	0.058832	0.176495	0.000000	0.000000
ASV_795	0.043628	0.1308826	0.0000000	0.0000000
ASV_799	0.030833	0.09249916	0.00000000	0.00000000
ASV_805	0.075064	0.2251933	0.0000000	0.0000000
ASV_817	0.063657	0.1909722	0.0000000	0.0000000
ASV_824	0.063657	0.1909722	0.0000000	0.0000000
ASV_825	0.048737	0.1462117	0.0000000	0.0000000
ASV_882	0.021124	0.00000000	0.06337136	0.00000000
ASV_894	0.070079	0.0000000	0.2033171	0.0069185
ASV_920	0.05052	0.0000000	0.1515612	0.0000000
ASV_923	0.048897	0.00000000	0.13524442	0.01144689
ASV_1034	0.028396	0.00000000	0.00000000	0.08518652
ASV_1046	0.042896	0.00000000	0.06378427	0.06490432
ASV_1085	0.026734	0.00000000	0.00000000	0.08020111
ASV_1098	0.042812	0.00000000	0.07059821	0.05783690
ASV_1110	0.041085	0.00000000	0.08173491	0.04152074
ASV_1123	0.023681	0.00000000	0.00000000	0.07104305
ASV_1135	0.024179	0.000000000	0.005761032	0.066774828
ASV_1143	0.033649	0.00000000	0.03958828	0.06135910
ASV_1158	0.026051	0.00000000	0.00000000	0.07815215
ASV_1184	0.02752	0.00000000	0.00000000	0.08256147
ASV_1221	0.026457	0.00000000	0.00000000	0.07937036
ASV_1226	0.027633	0.00000000	0.01121579	0.07168397
ASV_253	0.037386	0.0000000	0.1121579	0.0000000
ASV_302	0.067668	0.0000000	0.2030048	0.0000000
ASV_317	0.037386	0.0000000	0.1121579	0.0000000
ASV_321	0.056004	0.0000000	0.1680108	0.0000000
ASV_329	0.045664	0.00000000	0.10264992	0.03434066
ASV_382	0.02803	0.08409014	0.00000000	0.00000000
ASV_422	0.019203	0.00000000	0.05761032	0.00000000
ASV_431	0.06598	0.0000000	0.1979414	0.0000000
ASV_435	0.037386	0.0000000	0.1121579	0.0000000
ASV_442	0.029102	0.00000000	0.08730574	0.00000000
ASV_444	0.074326	0.000000	0.222977	0.000000
ASV_458	0.030731	0.000000000	0.005761032	0.086430966
ASV_474	0.023681	0.00000000	0.00000000	0.07104305
ASV_475	0.02653	0.00000000	0.00000000	0.07958892
ASV_491	0.028183	0.00000000	0.00000000	0.08454756
ASV_514	0.02803	0.08409014	0.00000000	0.00000000
ASV_521	0.02803	0.08409014	0.00000000	0.00000000
ASV_522	0.02803	0.08409014	0.00000000	0.00000000
ASV_547	0.05787	0.1736111	0.0000000	0.0000000
ASV_566	0.030752	0.00000000	0.09225734	0.00000000
ASV_574	0.027116	0.00000000	0.08134782	0.00000000
ASV_587	0.021099	0.00000000	0.05184929	0.01144689
ASV_596	0.037386	0.0000000	0.1121579	0.0000000
ASV_619	0.070638	0.0000000	0.2119134	0.0000000
ASV_642	0.034839	0.0000000	0.0000000	0.1045183
ASV_663	0.025052	0.00000000	0.00000000	0.07515526
ASV_683	0.023062	0.000000	0.000000	0.069185
ASV_693	0.026304	0.0000000	0.0000000	0.0789122
ASV_702	0.026223	0.00000000	0.00000000	0.07866848
ASV_709	0.027771	0.00000000	0.00000000	0.08331285
ASV_733	0.051488	0.154464	0.000000	0.000000
ASV_761	0.02803	0.08409014	0.00000000	0.00000000
ASV_777	0.02803	0.08409014	0.00000000	0.00000000
ASV_785	0.02803	0.08409014	0.00000000	0.00000000
ASV_789	0.02803	0.08409014	0.00000000	0.00000000
ASV_792	0.02803	0.08409014	0.00000000	0.00000000
ASV_811	0.049138	0.1474152	0.0000000	0.0000000
ASV_814	0.05787	0.1736111	0.0000000	0.0000000
ASV_816	0.058729	0.1761862	0.0000000	0.0000000
ASV_846	0.028764	0.00000000	0.04050528	0.04578755
ASV_887	0.023163	0.00000000	0.06948849	0.00000000
ASV_913	0.028449	0.00000000	0.06245254	0.02289377
ASV_984	0.098328	0.0000000	0.2949853	0.0000000
ASV_1038	0.034341	0.000000	0.000000	0.103022
ASV_1066	0.032781	0.00000000	0.02949853	0.06884550
ASV_1094	0.028918	0.00000000	0.00000000	0.08675535
ASV_1125	0.021757	0.00000000	0.00000000	0.06527205
ASV_1130	0.020756	0.0000000	0.0000000	0.0622665
ASV_1134	0.020756	0.0000000	0.0000000	0.0622665
ASV_1137	0.022267	0.000000000	0.008730574	0.058068984
ASV_1139	0.020756	0.0000000	0.0000000	0.0622665
ASV_1149	0.023653	0.00000000	0.01152206	0.05943581
ASV_1156	0.025671	0.00000000	0.00000000	0.07701439
ASV_1159	0.02301	0.00000000	0.00000000	0.06902899
ASV_1170	0.024404	0.00000000	0.00000000	0.07321191
ASV_1195	0.02513	0.0000000	0.0000000	0.0753914
ASV_1202	0.025626	0.00000000	0.00000000	0.07687767
ASV_1225	0.023489	0.00000000	0.00000000	0.07046576
ASV_205	0.088496	0.0000000	0.2654867	0.0000000
ASV_251	0.059382	0.0000000	0.1781473	0.0000000
ASV_296	0.152905	0.4587156	0.0000000	0.0000000
ASV_335	0.052392	0.00000000	0.08849558	0.06868132
ASV_376	0.025227	0.07568113	0.00000000	0.00000000
ASV_425	0.059382	0.0000000	0.1781473	0.0000000
ASV_460	0.052392	0.00000000	0.08849558	0.06868132
ASV_466	0.02633	0.00000000	0.00000000	0.07898894
ASV_483	0.02301	0.00000000	0.00000000	0.06902899
ASV_510	0.052533	0.1575983	0.0000000	0.0000000
ASV_523	0.025227	0.07568113	0.00000000	0.00000000
ASV_535	0.063358	0.1900727	0.0000000	0.0000000
ASV_538	0.052083	0.15625	0.00000	0.00000
ASV_556	0.03516	0.05096840	0.05451256	0.00000000
ASV_558	0.022071	0.00000000	0.06621268	0.00000000
ASV_562	0.017283	0.00000000	0.05184929	0.00000000
ASV_605	0.033647	0.0000000	0.1009421	0.0000000
ASV_610	0.050403	0.0000000	0.1512097	0.0000000
ASV_692	0.02301	0.00000000	0.00000000	0.06902899
ASV_708	0.02301	0.00000000	0.00000000	0.06902899
ASV_711	0.025047	0.00000000	0.00000000	0.07513984
ASV_723	0.034531	0.00000000	0.05193011	0.05166335
ASV_759	0.025227	0.07568113	0.00000000	0.00000000
ASV_762	0.038705	0.1161158	0.0000000	0.0000000
ASV_764	0.025227	0.07568113	0.00000000	0.00000000
ASV_772	0.025227	0.07568113	0.00000000	0.00000000
ASV_781	0.039414	0.1182405	0.0000000	0.0000000
ASV_837	0.025066	0.00000000	0.02256211	0.05263676
ASV_890	0.036446	0.00000000	0.09789197	0.01144689
ASV_936	0.031845	0.00000000	0.07641690	0.01911677
ASV_943	0.037105	0.000000000	0.101676113	0.009639483
ASV_956	0.02504	0.0000000	0.0751213	0.0000000
ASV_966	0.030719	0.00000000	0.03492230	0.05723443
ASV_973	0.040943	0.0000000	0.1228294	0.0000000
ASV_974	0.027097	0.00000000	0.06984460	0.01144689
ASV_990	0.075556	0.00000000	0.21522025	0.01144689
ASV_1002	0.078663	0.0000000	0.2359882	0.0000000
ASV_1022	0.023265	0.00000000	0.00000000	0.06979368
ASV_1039	0.024284	0.00000000	0.00000000	0.07285229
ASV_1043	0.0251	0.00000000	0.00000000	0.07530068
ASV_1071	0.024501	0.00000000	0.00000000	0.07350194
ASV_1089	0.025705	0.00000000	0.00000000	0.07711587
ASV_1103	0.022697	0.00000000	0.00000000	0.06808998
ASV_1113	0.018449	0.000000	0.000000	0.055348
ASV_1126	0.02117	0.00000000	0.00000000	0.06351095
ASV_1132	0.018449	0.000000	0.000000	0.055348
ASV_1133	0.02179	0.000000	0.000000	0.065369
ASV_1180	0.022138	0.000000000	0.005761032	0.060654017
ASV_1192	0.021422	0.00000000	0.00000000	0.06426564
ASV_1211	0.022413	0.00000000	0.00000000	0.06723819
ASV_259	0.023282	0.0000000	0.0698446	0.0000000
ASV_299	0.026734	0.00000000	0.01152206	0.06868132
ASV_310	0.052784	0.0000000	0.1583531	0.0000000
ASV_322	0.042416	0.000000000	0.117607527	0.009639483
ASV_330	0.022678	0.00000000	0.06111402	0.00691850
ASV_393	0.057571	0.1727116	0.0000000	0.0000000
ASV_410	0.020312	0.00000000	0.06093597	0.00000000
ASV_427	0.052784	0.0000000	0.1583531	0.0000000
ASV_433	0.028972	0.000000000	0.078510543	0.008404774
ASV_445	0.023282	0.0000000	0.0698446	0.0000000
ASV_454	0.07443	0.0000000	0.2232908	0.0000000
ASV_465	0.023373	0.00000000	0.01746115	0.05265929
ASV_470	0.020803	0.00000000	0.00000000	0.06240842
ASV_504	0.053163	0.1594896	0.0000000	0.0000000
ASV_553	0.135916	0.4077472	0.0000000	0.0000000
ASV_576	0.019161	0.0000000	0.0574821	0.0000000
ASV_585	0.034978	0.00000000	0.08204118	0.02289377
ASV_607	0.038433	0.0000000	0.1152981	0.0000000
ASV_612	0.044803	0.0000000	0.1344086	0.0000000
ASV_641	0.028361	0.000000000	0.008730574	0.076351207
ASV_644	0.02249	0.000000000	0.005761032	0.061710032
ASV_648	0.029635	0.00000000	0.00000000	0.08890475
ASV_698	0.020453	0.0000000	0.0000000	0.0613591
ASV_721	0.023484	0.00000000	0.00000000	0.07045116
ASV_729	0.038845	0.1165338	0.0000000	0.0000000
ASV_732	0.04119	0.1235712	0.0000000	0.0000000
ASV_741	0.038845	0.1165338	0.0000000	0.0000000
ASV_755	0.036935	0.1108058	0.0000000	0.0000000
ASV_765	0.028392	0.08517631	0.00000000	0.00000000
ASV_767	0.029461	0.08838428	0.00000000	0.00000000
ASV_801	0.05113	0.1533891	0.0000000	0.0000000
ASV_808	0.057571	0.1727116	0.0000000	0.0000000
ASV_840	0.015363	0.00000000	0.04608826	0.00000000
ASV_841	0.015363	0.00000000	0.04608826	0.00000000
ASV_842	0.016353	0.0000000	0.0490578	0.0000000
ASV_865	0.020818	0.00000000	0.06245254	0.00000000
ASV_872	0.015363	0.00000000	0.04608826	0.00000000
ASV_897	0.034422	0.00000000	0.05938242	0.04388275
ASV_916	0.029909	0.00000000	0.08972633	0.00000000
ASV_918	0.027114	0.000000000	0.073670632	0.007669888
ASV_921	0.046544	0.000000000	0.131962384	0.007669888
ASV_968	0.023282	0.0000000	0.0698446	0.0000000
ASV_976	0.023282	0.0000000	0.0698446	0.0000000
ASV_981	0.04145	0.00000000	0.10449859	0.01985166
ASV_1003	0.048967	0.00000000	0.13545525	0.01144689
ASV_1005	0.024191	0.00000000	0.00000000	0.07257421
ASV_1009	0.026632	0.00000000	0.01121579	0.06868132
ASV_1010	0.022919	0.00000000	0.01152206	0.05723443
ASV_1024	0.026709	0.00000000	0.00000000	0.08012821
ASV_1057	0.021054	0.00000000	0.00000000	0.06316171
ASV_1058	0.021054	0.00000000	0.00000000	0.06316171
ASV_1060	0.021292	0.00000000	0.01121579	0.05265929
ASV_1075	0.033203	0.00000000	0.06772762	0.03188126
ASV_1079	0.020875	0.00000000	0.00000000	0.06262361
ASV_1121	0.023587	0.00000000	0.04547802	0.02528389
ASV_1122	0.016143	0.0000000	0.0000000	0.0484295
ASV_1138	0.020435	0.00000000	0.01979414	0.04151100
ASV_1142	0.018297	0.00000000	0.00000000	0.05489092
ASV_1154	0.017896	0.00000000	0.00000000	0.05368922
ASV_1164	0.017896	0.00000000	0.00000000	0.05368922
ASV_1201	0.019611	0.00000000	0.00000000	0.05883342
ASV_1220	0.01923	0.000000000	0.008730574	0.048958872
ASV_1223	0.019611	0.00000000	0.00000000	0.05883342
ASV_1227	0.019121	0.00000000	0.00000000	0.05736365
