OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_1053	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Algoriphagus	uncultured bacterium
OTU_1051	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Algoriphagus	Algoriphagus marincola
OTU_1054	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Incertae Sedis	uncultured bacterium
OTU_1060	Bacteria	Patescibacteria	Gracilibacteria	Incertae Sedis	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_1056	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured organism
OTU_1049	Bacteria	Pseudomonadota	Alphaproteobacteria	Incertae Sedis	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_1059	Bacteria	Bacillota	Bacilli	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	uncultured bacterium
OTU_1045	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus Aquiluna	uncultured bacterium
OTU_1055	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Methylophilaceae	OM43 clade	uncultured beta proteobacterium
OTU_1050	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Incertae Sedis	uncultured Bacteroidetes bacterium
OTU_1062	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	uncultured bacterium
OTU_1064	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Unassigned
OTU_1052	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Saccharedens	Unassigned
OTU_1047	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_1063	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Incertae Sedis	uncultured bacterium
OTU_1073	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Fulvivirga	Fulvivirga lutimaris
OTU_1069	Bacteria	Actinomycetota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	Incertae Sedis	uncultured actinobacterium
OTU_1071	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	uncultured bacterium
OTU_1075	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum	uncultured organism
OTU_1072	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter gangjinensis
OTU_1068	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Saccharedens	Unassigned
OTU_1061	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus Aquiluna	uncultured bacterium
OTU_1074	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_1067	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	uncultured bacterium
OTU_1070	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	marine metagenome
OTU_1088	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomataceae	Incertae Sedis	uncultured bacterium
OTU_1081	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	Unassigned
OTU_1087	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_1079	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Incertae Sedis	uncultured Flavobacteriia bacterium
OTU_1078	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus Aquiluna	uncultured bacterium
OTU_1086	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Clade III	Incertae Sedis	uncultured bacterium
OTU_1091	Bacteria	Verrucomicrobiota	Lentisphaeria	Oligosphaerales	Oligosphaeraceae	SBZC-1223	uncultured bacterium
OTU_1076	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	marine metagenome
OTU_1077	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Unassigned	uncultured bacterium
OTU_1089	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Incertae Sedis	uncultured bacterium
OTU_1098	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Incertae Sedis	uncultured bacterium
OTU_1090	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia	uncultured bacterium
OTU_1092	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus Aquiluna	uncultured bacterium
OTU_1100	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Methylophilaceae	OM43 clade	Methylophilales bacterium MBRSG12
OTU_1108	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Clade III	Incertae Sedis	uncultured bacterium
OTU_1093	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Incertae Sedis	uncultured bacterium
OTU_1110	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Incertae Sedis	uncultured Bacteroidetes bacterium
OTU_1101	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Saccharedens	uncultured Alcaligenaceae bacterium
OTU_1105	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	marine metagenome
OTU_1097	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	marine metagenome
OTU_1115	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12 marine group	Incertae Sedis	uncultured Bacteroidetes bacterium
OTU_1106	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus Aquiluna	uncultured bacterium
OTU_1112	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Clade III	Incertae Sedis	uncultured bacterium
OTU_1104	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Saccharedens	uncultured Alcaligenaceae bacterium
OTU_1111	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_1116	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Unassigned
OTU_1122	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Incertae Sedis	uncultured Bacteroidetes bacterium
OTU_1114	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus Aquiluna	uncultured bacterium
OTU_1118	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Tangfeifania	uncultured bacterium
OTU_1123	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Incertae Sedis	uncultured bacterium
OTU_1117	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae
OTU_1120	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Unassigned	uncultured bacterium
OTU_1125	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	uncultured bacterium
OTU_1124	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Incertae Sedis	uncultured bacterium
OTU_1139	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Clade III	Incertae Sedis	uncultured bacterium
OTU_1126	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	MWH-UniP1 aquatic group	Incertae Sedis	uncultured bacterium
OTU_1132	Bacteria	Cyanobacteriota	Cyanobacteriia	Synechococcales	Cyanobiaceae	Synechococcus MBIC10613	Synechococcus sp. MLCB
OTU_1129	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Clade III	Incertae Sedis	Unassigned
OTU_1131	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Incertae Sedis	uncultured bacterium
OTU_1143	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Nodularia PCC-9350	Nodularia spumigena
OTU_1128	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29 marine group	metagenome
OTU_1133	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Roseivirga	uncultured marine bacterium
OTU_1144	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	uncultured Epsilonproteobacteria bacterium
OTU_1138	Bacteria	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Incertae Sedis	uncultured bacterium
OTU_1140	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	MWH-UniP1 aquatic group	Incertae Sedis	uncultured marine bacterium
OTU_1134	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	RS62 marine group	uncultured bacterium
OTU_1146	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Thalassiosira pseudonana
OTU_1150	Bacteria	Verrucomicrobiota	Kiritimatiellia	Kiritimatiellales	Kiritimatiellaceae	R76-B128	uncultured Verrucomicrobia bacterium
OTU_1142	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Incertae Sedis	uncultured gamma proteobacterium
OTU_1127	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Haliea	uncultured bacterium
OTU_1145	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Saccharedens	uncultured Alcaligenaceae bacterium
OTU_1153	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Clade III	Incertae Sedis	uncultured bacterium
OTU_1154	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	Incertae Sedis	uncultured bacterium
OTU_1160	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Roseivirga	uncultured bacterium
OTU_1161	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Unassigned
OTU_1157	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_1152	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Clade III	Incertae Sedis	uncultured bacterium
OTU_1156	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Clade III	Incertae Sedis	uncultured bacterium
OTU_1148	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Congregibacter	uncultured gamma proteobacterium
OTU_1158	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	marine metagenome
OTU_1173	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	Incertae Sedis	uncultured organism
OTU_1162	Bacteria	Bacillota	Bacilli	Izemoplasmatales	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_1175	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_1169	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Clade III	Incertae Sedis	uncultured bacterium
OTU_1163	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	uncultured bacterium
OTU_1165	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	RS62 marine group	uncultured bacterium
OTU_1171	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Clade III	Incertae Sedis	uncultured bacterium
OTU_1151	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp.
OTU_1174	Bacteria	Bacillota	Bacilli	Izemoplasmatales	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_1183	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	metagenome
OTU_1178	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Unassigned
OTU_1176	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Incertae Sedis	uncultured bacterium
OTU_1181	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12 marine group	Incertae Sedis	uncultured bacterium
OTU_1166	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Filomicrobium	uncultured Alphaproteobacteria bacterium
OTU_1185	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_1180	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus Limnoluna	uncultured bacterium
OTU_1167	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	RS62 marine group	uncultured Comamonadaceae bacterium
OTU_1184	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Roseivirga	uncultured bacterium
OTU_1192	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12 marine group	Incertae Sedis	uncultured bacterium
OTU_1186	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Belliella	Belliella baltica
OTU_1195	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_1177	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Incertae Sedis	uncultured bacterium
OTU_1191	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Kerstersia	uncultured bacterium
OTU_1182	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	MWH-UniP1 aquatic group	Incertae Sedis	uncultured bacterium
OTU_1212	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	Incertae Sedis	uncultured bacterium
OTU_1208	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_1196	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	marine metagenome
OTU_1193	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Seohaeicola	Seohaeicola saemankumensis
OTU_1210	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Incertae Sedis	uncultured bacterium
OTU_1200	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Clade III	Incertae Sedis	uncultured bacterium
OTU_1207	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured cyanobacterium
OTU_1220	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	Incertae Sedis	uncultured bacterium
OTU_1198	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum	uncultured organism
OTU_1217	Bacteria	Sva0485	Incertae Sedis	Incertae Sedis	Incertae Sedis	Incertae Sedis	uncultured organism
OTU_1223	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_1211	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Algoriphagus	uncultured bacterium
OTU_1215	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Incertae Sedis	uncultured organism
OTU_1216	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia	uncultured bacterium
OTU_1225	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_1234	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_1221	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	Incertae Sedis	uncultured Flavobacterium sp.
OTU_1206	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Kerstersia	Unassigned
OTU_1227	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	Incertae Sedis	uncultured Flavobacterium sp.
OTU_1228	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	Incertae Sedis	uncultured bacterium
OTU_1219	Bacteria	Pseudomonadota	Alphaproteobacteria	Parvibaculales	PS1 clade	Incertae Sedis	uncultured Alphaproteobacteria bacterium
OTU_1229	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Incertae Sedis	uncultured bacterium
OTU_1239	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Clade III	Incertae Sedis	uncultured bacterium
OTU_1231	Bacteria	Bacillota	Bacilli	Izemoplasmatales	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_1240	Bacteria	Bacillota	Bacilli	Izemoplasmatales	Izemoplasmataceae	Izimaplasma	uncultured bacterium
OTU_1237	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	marine metagenome
OTU_1249	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_1241	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Unassigned	uncultured bacterium
OTU_1246	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Clade III	Incertae Sedis	uncultured bacterium
OTU_1230	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	MWH-UniP1 aquatic group	Incertae Sedis	uncultured bacterium
OTU_1236	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus Aquiluna	uncultured bacterium
OTU_1250	Bacteria	Fermentibacterota	Fermentibacteria	Fermentibacterales	Fermentibacteraceae	Incertae Sedis	uncultured bacterium
OTU_1245	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Saccharedens	uncultured Alcaligenaceae bacterium
OTU_1244	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	marine metagenome
OTU_1248	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Incertae Sedis	uncultured Bacteroidetes bacterium
OTU_1254	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Incertae Sedis	uncultured marine bacterium
OTU_1253	Bacteria	Cyanobacteriota	Cyanobacteriia	Phormidesmiales	Nodosilineaceae	Nodosilinea PCC-7104	Unassigned
OTU_1251	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	marine metagenome
OTU_1247	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Incertae Sedis	uncultured bacterium
OTU_1263	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	Incertae Sedis	Unassigned
OTU_1271	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Unassigned
OTU_1256	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	JTB255 marine benthic group	bacterium YC-ZSS-LKJ152
OTU_1267	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	uncultured bacterium
OTU_1262	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus Aquiluna	uncultured bacterium
OTU_1257	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Candidatus Thiobios	uncultured bacterium
OTU_1258	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	MWH-UniP1 aquatic group	Incertae Sedis	uncultured marine bacterium
OTU_1270	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Terasakiellaceae	Terasakiella	Terasakiella pusilla
OTU_1272	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Unassigned
OTU_1255	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Candidatus Thiobios	uncultured bacterium
OTU_1260	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	uncultured marine bacterium
OTU_1276	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	Unassigned
OTU_1269	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Seohaeicola	Seohaeicola saemankumensis
OTU_1273	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	MWH-UniP1 aquatic group	Incertae Sedis	uncultured marine bacterium
OTU_1281	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Thalassiosira pseudonana
OTU_1279	Bacteria	Bacillota	Bacilli	Izemoplasmatales	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_1274	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	RS62 marine group	uncultured bacterium
OTU_1280	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Roseivirga	uncultured bacterium
OTU_1278	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	uncultured bacterium
OTU_1275	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	MWH-UniP1 aquatic group	Incertae Sedis	uncultured marine bacterium
OTU_1282	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS3a marine group	Unassigned
OTU_1285	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Incertae Sedis	uncultured Flavobacteriia bacterium
OTU_1289	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_1277	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	MWH-UniP1 aquatic group	Incertae Sedis	uncultured marine bacterium
OTU_1283	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	Incertae Sedis	uncultured bacterium
OTU_1292	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Incertae Sedis	uncultured organism
OTU_1286	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter gangjinensis
OTU_1295	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Unassigned
OTU_1284	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus	uncultured bacterium
OTU_1301	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Incertae Sedis	uncultured bacterium
OTU_1293	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Clade III	Incertae Sedis	uncultured bacterium
OTU_1294	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS3a marine group	uncultured marine bacterium
OTU_1299	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Roseibacterium	Roseobacter sp. WM2
OTU_1303	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Clade III	Incertae Sedis	uncultured bacterium
OTU_1290	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus Aquiluna	uncultured bacterium
OTU_1287	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus Aquiluna	uncultured bacterium
OTU_1288	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Incertae Sedis	uncultured bacterium
OTU_1296	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	MWH-UniP1 aquatic group	Incertae Sedis	uncultured marine bacterium
OTU_1297	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	KI89A clade	Incertae Sedis	uncultured gamma proteobacterium
OTU_1302	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Incertae Sedis	Unassigned
OTU_1305	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Incertae Sedis	uncultured Flavobacteriia bacterium
OTU_1312	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_1310	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Clade III	Incertae Sedis	uncultured bacterium
OTU_1307	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	uncultured bacterium
OTU_1313	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Incertae Sedis	uncultured gamma proteobacterium
OTU_1311	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Belliella	Belliella aquatica
OTU_1318	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12 marine group	Incertae Sedis	uncultured Flexibacteraceae bacterium
OTU_1314	Bacteria	Pseudomonadota	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
OTU_1315	Bacteria	Bacillota	Bacilli	Izemoplasmatales	Izemoplasmataceae	Izimaplasma	uncultured bacterium
OTU_1320	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_1323	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Clade III	Incertae Sedis	uncultured bacterium
OTU_1316	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus Aquiluna	Unassigned
OTU_1304	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Marivita	Unassigned
OTU_1309	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Imhoffiella	Imhoffiella purpurea
OTU_1321	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Roseovarius	Roseovarius litoreus
OTU_1327	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_1331	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	Incertae Sedis	uncultured bacterium
OTU_1317	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	MWH-UniP1 aquatic group	Incertae Sedis	uncultured marine bacterium
