Family	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Kineosporiaceae	0.282553805458699	0.624792657303992	0.246355984397454	0.529697128622001	0.0513347022587269	0.189317106152806	0.504848391565338	0.373022080500572	0.400934552482045	0.551498439441229	0.515633899931049	0.308449651046859	0.785025767002216	0.941506931259591	0.638890405722711	0.616833049265482	0.684548384519085	0.365002683843264
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Microbacteriaceae	0.372730551881688	0.765785690589406	0.546602340381852	0.495607709453258	0.292607802874743	0.384043272481406	0.498691703863322	0.652788640876	0.513426980876287	0.427259780006666	0.479659441796325	0.417497507477567	0.387172572160957	0.390127181461156	0.554251078468847	0.519438357276195	0.386223796713102	0.547504025764895
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae	2.09811230010821	3.44465332301227	2.00934099774174	2.26563524321489	1.17813141683778	2.66937119675456	2.02555025396337	2.82774802960111	3.48726528022152	2.41204811975395	3.06382468447402	2.16537886340977	2.9398413927532	2.36677156753102	2.58286463168241	2.32665097529962	3.55592254215167	2.45034889962426
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Nocardioidaceae	1.35565708789227	2.24759482472631	1.82970642578526	1.42388881604825	1.28850102669405	1.62542258282623	1.19747575804217	1.75380542686962	1.31818050708125	1.11814793491106	1.88865905207303	1.39581256231306	1.29502549998665	1.51369346406929	1.55081089936111	1.83967751535319	1.88850118530751	1.4170692431562
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Pseudonocardiaceae	4.3765780930624	8.96826274466438	7.47536440156025	7.76976530746034	4.53542094455852	3.9972954699121	4.8299215022318	4.77408098189038	3.57379791744786	4.50289385170146	5.55805378181491	4.32141076769691	7.04120050198927	4.90519909490494	5.81008027084585	6.50650650650651	8.09205444423727	6.32581857219538
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Streptomycetaceae	2.54298424912829	2.27247594824726	2.96653664545268	1.93260784056641	0.918891170431211	1.54969574036511	1.69001077420348	2.56603092473377	7.13028930745046	3.79382442956274	2.43726953862757	2.39282153539382	3.15612400202932	2.8999453821946	2.55556162289084	4.05811216622027	3.57989505367179	2.5174449812131
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Streptosporangiaceae	0.099194421065288	0.519739024659958	0.205296653664545	0.348760980726367	0.0462012320328542	0.256930358350237	0.258580883484685	0.43017868960953	0.190371801897949	0.296960698160662	0.350750966813562	0.180707876370887	0.285706656698085	0.314702593045333	0.278490689674002	0.140681221762303	0.114535332818368	0.340848094471283
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Thermomonosporaceae	4.15113622700493	6.31980537432268	2.23260110860193	4.78562999868887	3.07494866529774	3.47802569303583	4.42973680160074	5.77281752000481	4.40162681357986	3.74837126147693	4.52079023893036	3.77305583250249	7.35894902672826	7.93778771879633	5.36504122754328	6.39287936585234	5.30325227072956	4.85775630703167
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Unassigned	0.408801250450884	0.516974455379852	0.490145760624102	0.325160613609545	0.202772073921971	0.378634212305612	0.341696167461906	0.484327056133807	0.591306354379994	0.406048301566619	0.320772251701292	0.342721834496511	0.61413580411738	0.410933964472418	0.431387538906788	0.373346319292265	0.625948911914338	0.630703166935051
Bacteria|Actinobacteria|Actinobacteria|Unassigned|Unassigned	0.0751472886858242	0.12993475616499	0.069287620611784	0.0839124164153665	0.0462012320328542	0.0730223123732252	0.129290441742343	0.144395644064737	0.118261270875999	0.109087603405957	0.131906346493989	0.199401794616152	0.141518250514005	0.0754245884158236	0.111942336045432	0.0919838757676596	0.085235596515995	0.10198604401503
