Class	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
Bacteria|Actinobacteria|Actinobacteria	15.7628952747385	25.8100187990711	18.0712379388216	19.9606660548053	11.6350102669405	14.6017579445571	15.9058026781592	19.7791949942843	21.7254607862932	17.3661404199873	19.2673202026561	15.497258225324	24.0046994739793	21.7560924861505	19.8793207011413	22.8661093525958	24.3161175185787	19.5544820182501
Bacteria|Bacteroidetes|Flavobacteriia	1.22640375135265	1.00077407939843	6.41808663518785	1.80936147895634	3.93480492813142	1.57944557133198	1.11128213021394	5.95331207508573	5.42559635409155	3.86957970970577	1.78373354918008	1.12163509471585	3.04397746388614	3.30047595516138	2.34532845519576	1.18496875253632	2.95660975414858	3.96940418679549
Bacteria|Bacteroidetes|Sphingobacteriia	0.0841649633281231	0.0442331084816986	0.0359269143912954	0.0419562082076832	0.0256673511293635	0.0297498309668695	0.224719101123596	0.129354431141327	0.299979809051314	0.309081542983546	0.185868033696076	0.102816550348953	0.181570585565138	0.254883091887955	0.193851362420139	0.232665097529962	0.111871720427243	0.0966183574879227
Bacteria|Chloroflexi|Chloroflexia	0.556089936275099	0.494857901139003	0.195031820981318	0.508719024518159	0.549281314168378	0.262339418526031	0.381714637525012	1.11906624150171	0.184602959416193	0.596951607527045	0.941331654525287	0.613783649052841	2.58471068863315	0.231475461000286	0.453229945940043	0.454508562616671	1.09474469275231	0.81857219538379
Bacteria|Firmicutes|Bacilli	0.529036912348202	0.411920822735818	0.123177992198727	0.183558410908614	0.143737166324435	0.324543610547667	1.94551331383716	0.737019433247097	1.02685396175257	1.10299687888246	0.52462751446473	2.15914755732802	0.152198873194307	0.0598195011573773	0.25391798176159	0.15420826231637	0.101217270862744	0.241545893719807
Bacteria|Proteobacteria|Alphaproteobacteria	8.20908981603944	8.02001548158797	11.2990145760624	9.93575455618199	12.4871663244353	9.89587559161596	8.02832076342927	6.82570242464352	6.08612881825262	6.91494197145541	9.494259076056	7.94491525423729	5.99449947931964	7.53465629795313	7.01141265767488	7.08816925033141	8.5235596515995	7.75630703166935
Bacteria|Proteobacteria|Betaproteobacteria	22.4720452086089	16.0179144089351	20.722130979265	23.4299200209781	29.67659137577	25.2684246112238	13.1383715561028	11.0943986523073	16.7729095157057	17.6691615405594	16.1015678868004	14.3195413758724	17.8473204987851	21.2281203672397	16.4036476819746	17.9936693450207	18.4055616226727	17.1739130434783
Bacteria|Proteobacteria|Deltaproteobacteria	0.85066730792353	0.898485016034502	0.836583863683022	0.993837681919497	0.808521560574949	1.91751183231913	0.51716176696937	0.44521990253294	0.801869104964089	0.799975758310354	0.620559402823995	0.672981056829511	0.699580785559798	0.853078103461729	0.668923715393436	0.827854881908936	0.76978398103508	0.652173913043478
Bacteria|Proteobacteria|Gammaproteobacteria	9.40242876037033	4.89605219506801	6.52330117019093	7.14304444735807	9.55852156057495	7.14266396213658	7.80052331845467	7.40027675831779	7.57737459978655	9.65728311263295	9.28440807027011	8.52754237288136	8.69402686176604	12.2109807797342	8.90078086605144	9.21732543354165	10.6358042777615	9.0955448201825
Bacteria|Proteobacteria|Unassigned	1.71035229048936	1.70297467654539	1.07780743173886	1.13543988462043	1.64271047227926	1.39824205544287	1.65307064799138	1.40484928704651	1.15376849635121	1.32420229690009	1.19615073297958	1.14344466600199	0.905182772155617	0.728237405394158	1.40064435100748	1.09027946865785	1.07876301840556	1.2962962962963
Bacteria|Unassigned|Unassigned	0.378742334976554	0.602676103063143	0.45935126257442	0.451029238232595	0.464579055441478	1.20081135902637	0.806526088964137	0.457252872871668	0.415356658686435	0.872700827247659	0.464670084240189	0.529661016949153	0.913193239165843	0.520169575281542	0.567902582864632	0.465330195059925	0.412859920624351	0.501878690284487
