Species	feces1	feces2	feces3	feces4	feces5	feces6	plaque1	plaque2	plaque3	plaque4	plaque5	plaque6	saliva1	saliva2	saliva3	saliva4	saliva5	saliva6
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Oribacterium|Oribacterium sp. oral taxon 078 str. F0262	0	0	0	0	0	0	0.138264777048047	0	0	0.100704934541793	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Oribacterium|Unassigned	0	0	0	0	0	0	0.0345661942620118	0	0.0672494956287828	0.604229607250755	0.104766893661603	0	0.0686813186813187	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Oribacterium|uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0526592943654555	0.0578368999421631	0.12453300124533	0	0.655572365103379
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Oribacterium|uncultured organism	0	0	0	0	0	0	0	0.118764845605701	0	0	0	0	0.0686813186813187	0.421274354923644	0.289184499710816	0.16604400166044	0.138057984353428	0.302571860816944
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Roseburia|Roseburia intestinalis	0.278035217794254	0	0.504540867810293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Roseburia|uncultured bacterium	0	0	0.403632694248234	0	0	0.305810397553517	0.138264777048047	0	0.268997982515131	0	0.628601361969618	1.76991150442478	0.686813186813187	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Roseburia|uncultured organism	0.370713623725672	0	1.10998990918264	0	0.104166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Stomatobaculum|Eubacterium sp. oral clone DO016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173510699826489	0.20755500207555	0	0.201714573877963
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Stomatobaculum|Stomatobaculum longum	0	0	0	0	0	0	0.0345661942620118	0	0	0	0	0	0	0	0.0578368999421631	0	0	0.453857791225416
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Stomatobaculum|uncultured bacterium	0	0	0	0	0	0	0	0	0.0672494956287828	0.100704934541793	0	0	0	0	0.347021399652979	0.74719800747198	0.276115968706857	0.706001008572869
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Tyzzerella|unidentified	1.48285449490269	0	0	0	0	0.305810397553517	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium] eligens group|uncultured bacterium	0.834105653382762	0.119617224880383	2.77497477295661	0.906735751295337	1.04166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium] ruminantium group|uncultured bacterium	0.46339202965709	0.358851674641148	0.0504540867810293	0	3.75	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium] xylanophilum group|uncultured bacterium	0	0	0.554994954591322	0	0.208333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|[Ruminococcus] gauvreauii group|uncultured bacterium	0	0	0.201816347124117	0.259067357512953	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|[Ruminococcus] gnavus group|uncultured organism	0	0	0	0	0	18.0428134556575	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Oscillospiraceae|NK4A214 group|uncultured bacterium	0	0.358851674641148	0.201816347124117	0	0.104166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Oscillospiraceae|UCG-002|gut metagenome	8.43373493975904	0.478468899521531	3.98587285570131	0.259067357512953	0.104166666666667	0.305810397553517	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Oscillospiraceae|UCG-002|uncultured bacterium	0.741427247451344	0.239234449760766	1.31180625630676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Oscillospiraceae|UCG-002|uncultured rumen bacterium	0.278035217794254	0	0.252270433905146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Oscillospiraceae|UCG-005|uncultured bacterium	1.66821130676552	0	0.100908173562059	0.129533678756477	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Acutalibacter|uncultured organism	0	0	0	0.129533678756477	0	0.917431192660551	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Faecalibacterium|Faecalibacterium prausnitzii	0.092678405931418	0.239234449760766	0.353178607467205	0	0.208333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Faecalibacterium|Unassigned	4.17052826691381	3.70813397129187	1.00908173562059	1.03626943005181	0.833333333333333	0.611620795107034	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Faecalibacterium|uncultured bacterium	4.07784986098239	16.866028708134	4.1372351160444	0.38860103626943	6.66666666666667	1.8348623853211	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Faecalibacterium|uncultured organism	7.13623725671918	19.377990430622	6.35721493440969	5.69948186528497	9.89583333333333	2.75229357798165	0	0	0	0.100704934541793	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Incertae Sedis|uncultured Ruminococcaceae bacterium	0	3.11004784688995	0.252270433905146	10.7512953367876	0	0	0	0.118764845605701	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Incertae Sedis|uncultured bacterium	0.92678405931418	3.70813397129187	1.36226034308779	11.2694300518135	1.875	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Incertae Sedis|uncultured organism	0	0.598086124401914	0.201816347124117	0.259067357512953	1.5625	0	0	0	0	0	0	0	0	0	0	0	0.0460193281178095	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus|Ruminococcus bicirculans	2.0389249304912	0	0.0504540867810293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus|Ruminococcus sp. UNK.MGS-30	0.648748841519926	0	0	0	0.520833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus|Unassigned	0.92678405931418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus|gut metagenome	1.11214087117702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus|metagenome	0	0	0.252270433905146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus|uncultured bacterium	8.71177015755329	0	1.16044399596367	0	0.104166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus|uncultured organism	0	0	0	0	1.875	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|UCG-010|Incertae Sedis|uncultured bacterium	0	0	0.201816347124117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|[Eubacterium] coprostanoligenes group|Incertae Sedis|gut metagenome	0.185356811862836	0	2.16952573158426	2.72020725388601	0	14.9847094801223	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|[Eubacterium] coprostanoligenes group|Incertae Sedis|human gut metagenome	0	0	1.66498486377397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Oscillospirales|[Eubacterium] coprostanoligenes group|Incertae Sedis|uncultured bacterium	0	0	0	3.49740932642487	0.416666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptococcales|Peptococcaceae|Peptococcus|Peptococcus sp. oral clone MCE10_265	0	0	0	0	0	0	0	0	0	2.01409869083585	0	0.884955752212389	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptococcales|Peptococcaceae|Peptococcus|Peptococcus-like sp. oral clone I070	0	0	0	0	0	0	0.241963359834082	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptococcales|Peptococcaceae|Peptococcus|uncultured bacterium	0	0	0	0	0	0	0.449360525406153	0	0.537995965030262	0	1.10005238344683	3.00884955752212	0	0	0.0578368999421631	0	0.0460193281178095	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Family XIII AD3011 group|uncultured organism	0	0	0	0	0.625	2.44648318042813	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Family XIII UCG-001|Peptostreptococcaceae bacterium canine oral taxon 139	0	0	0	0	0	0	0.276529554096094	0	0.0672494956287828	0	0.261917234154007	0.353982300884956	0.137362637362637	0	0	0	0.0460193281178095	0.100857286938981
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Hornefia|Unassigned	0	0	0	0	0	0	0.311095748358106	0.237529691211401	0	0	0	0	0.0686813186813187	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Hornefia|uncultured bacterium	0	0	0	0	0	0	0.0345661942620118	0	0.134498991257566	0	0	0.530973451327434	0.343406593406593	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Incertae Sedis|uncultured bacterium	0	0	0	0	0	0	1.79744210162461	0.475059382422803	1.41223940820444	0.100704934541793	0.838135149292824	0.884955752212389	1.23626373626374	0	0	0	0	0.0504286434694907
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Mogibacterium|Mogibacterium diversum	0	0	0	0	0	0	0.0345661942620118	0	0.134498991257566	0	0	0.353982300884956	0	0.0526592943654555	0.115673799884326	0.20755500207555	0.092038656235619	0.252143217347453
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Mogibacterium|Mogibacterium timidum	0	0	0	0	0	0	0.0691323885240235	0.475059382422803	0.201748486886348	0	0.0523834468308015	0	0.274725274725275	0	0.0578368999421631	0	0	0.0504286434694907
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|[Eubacterium] brachy group|Eubacterium brachy ATCC 33089	0	0	0	0	0	0	1.10611821638438	1.78147268408551	0.874243443174176	1.20845921450151	0.261917234154007	0.176991150442478	0	0.0526592943654555	0	0	0.0460193281178095	0.0504286434694907
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|[Eubacterium] saphenum group|Eubacterium saphenum ATCC 49989	0	0	0	0	0	0	0.483926719668165	0	0.134498991257566	0	0.36668412781561	1.5929203539823	1.51098901098901	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|[Eubacterium] sulci group|[Eubacterium] infirmum	0	0	0	0	0	0	0.0691323885240235	0	0.0672494956287828	0	0.157150340492404	0	0.892857142857143	0	0	0	0.0460193281178095	0.0504286434694907
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|[Eubacterium] sulci group|[Eubacterium] sulci	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115673799884326	0.20755500207555	0.138057984353428	0.706001008572869
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|[Eubacterium] sulci group|uncultured bacterium	0	0	0	0	0	0	0.138264777048047	0	0.201748486886348	0	1.10005238344683	0.353982300884956	0.137362637362637	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Family XI|Incertae Sedis|uncultured Peptostreptococcus sp.	0	0	0	0	0	0	0.103698582786035	0	0	0	0.942902042954426	1.06194690265487	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Family XI|Incertae Sedis|uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0.176991150442478	0.137362637362637	0	0.0578368999421631	0	0	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Family XI|Parvimonas|Parvimonas micra	0	0	0	0	0	0	0.760456273764259	0.237529691211401	0	0	0.0523834468308015	0.176991150442478	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Family XI|Parvimonas|Parvimonas micra ATCC 33270	0	0	0	0	0	0	1.00241963359834	19.4774346793349	0.201748486886348	5.53877139979859	0.209533787323206	0	0	0	0	0.04151100041511	0.0460193281178095	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Family XI|Parvimonas|Unassigned	0	0	0	0	0	0	0.656757690978223	0	0	0	0.36668412781561	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Family XI|Parvimonas|uncultured bacterium	0	0	0	0	0	0	0	0	0.806993947545393	0	1.25720272393924	1.06194690265487	1.16758241758242	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Family XI|Parvimonas|uncultured organism	0	0	0	0	0	0	0	0	0	0	0	0.176991150442478	0.0686813186813187	0	0.231347599768652	0.53964300539643	0.092038656235619	0.151285930408472
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Family XI|Parvimonas|unidentified eubacterium clone 8.29	0	0	0	0	0	0	0	3.20665083135392	0.0672494956287828	0	0	0	0.0686813186813187	0	0.0578368999421631	0	0	0.0504286434694907
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Family XI|W5053|Peptostreptococcaceae bacterium oral taxon 113 str. W5053	0	0	0	0	0	0	0	1.54394299287411	0	0	0	0.530973451327434	0.412087912087912	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Peptostreptococcaceae|Filifactor|Filifactor alocis	0	0	0	0	0	0	8.26132042862081	0	9.61667787491594	3.72608257804632	5.55264536406496	5.30973451327434	7.62362637362637	0	0.173510699826489	0	0.092038656235619	0.151285930408472
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Peptostreptococcaceae|Filifactor|Filifactor alocis ATCC 35896	0	0	0	0	0	0	0.0345661942620118	0	3.69872225958305	0	1.46673651126244	0	0	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Peptostreptococcaceae|Peptostreptococcus|Peptostreptococcus stomatis	0	0	0	0	0	0	0.241963359834082	1.30641330166271	0.268997982515131	1.20845921450151	0.419067574646412	0.353982300884956	1.57967032967033	0.0526592943654555	0.173510699826489	0.20755500207555	0.230096640589047	0.0504286434694907
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Peptostreptococcaceae|Peptostreptococcus|Peptostreptococcus stomatis DSM 17678	0	0	0	0	0	0	0	0.831353919239905	0	0	0.157150340492404	1.41592920353982	0.137362637362637	0	0	0	0	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Peptostreptococcaceae|Peptostreptococcus|Unassigned	0	0	0	0	0	0	0.0345661942620118	0	0.201748486886348	0.40281973816717	0.0523834468308015	1.23893805309735	0.137362637362637	0	0	0	0.0460193281178095	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Peptostreptococcaceae|Peptostreptococcus|uncultured organism	0	0	0	0	0	0	0	1.18764845605701	0	0	0.0523834468308015	0	0.412087912087912	0	0	0.04151100041511	0	0
Bacteria|Bacillota|Clostridia|Peptostreptococcales-Tissierellales|Peptostreptococcaceae|Unassigned|Unassigned	0	0	0	0	0	0	0.276529554096094	0	0.0672494956287828	0	0.104766893661603	0	0.137362637362637	0	0	0	0	0
Bacteria|Bacillota|Negativicutes|Acidaminococcales|Acidaminococcaceae|Phascolarctobacterium|Phascolarctobacterium faecium	1.48285449490269	0	0	12.3056994818653	0.104166666666667	4.28134556574924	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Negativicutes|Acidaminococcales|Acidaminococcaceae|Phascolarctobacterium|gut metagenome	0	0	0.605449041372351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Negativicutes|Acidaminococcales|Acidaminococcaceae|Phascolarctobacterium|uncultured bacterium	0	0	0.454086781029263	0	1.04166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Negativicutes|Acidaminococcales|Acidaminococcaceae|Phascolarctobacterium|uncultured organism	0	0	0	0	3.125	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Selenomonadaceae|Selenomonas|Selenomonas dianae	0	0	0	0	0	0	0	0	0	0	0.680984808800419	0	0.137362637362637	0	0	0	0	0
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Selenomonadaceae|Selenomonas|Selenomonas sp. canine oral taxon 167	0	0	0	0	0	0	0	0	0	0	0.419067574646412	0	0.206043956043956	0	0	0	0	0
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Selenomonadaceae|Selenomonas|Selenomonas sp. oral clone EW084	0	0	0	0	0	0	0.898721050812306	0	0	0.100704934541793	0.314300680984809	0	0.0686813186813187	0	0.0578368999421631	0	0.092038656235619	0
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Selenomonadaceae|Selenomonas|Selenomonas sp. oral taxon 137 str. F0430	0	0	0	0	0	0	0.138264777048047	0	0	1.10775427995972	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Selenomonadaceae|Selenomonas|Selenomonas sp. oral taxon 920	0	0	0	0	0	0	0.691323885240235	0	0	0	0.157150340492404	0	0.137362637362637	0	0	0	0	0
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Selenomonadaceae|Selenomonas|Selenomonas sputigena	0	0	0	0	0	0	0.483926719668165	0	0	0.100704934541793	0	0	0.0686813186813187	0	0.0578368999421631	0.04151100041511	0	0.151285930408472
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Selenomonadaceae|Selenomonas|Unassigned	0	0	0	0	0	0	0.241963359834082	0.356294536817102	0.0672494956287828	0.100704934541793	0.576217915138816	0.353982300884956	0.343406593406593	0	0	0	0.0460193281178095	0
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Selenomonadaceae|Selenomonas|Veillonellaceae bacterium oral taxon 145	0	0	0	0	0	0	0.0691323885240235	0	0.403496973772697	0	0.36668412781561	0.530973451327434	0.549450549450549	0	0	0	0	0
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Selenomonadaceae|Selenomonas|uncultured Selenomonas sp.	0	0	0	0	0	0	1.38264777048047	0.118764845605701	0.0672494956287828	0.201409869083585	0.419067574646412	0	0.755494505494505	0	0.173510699826489	0	0.184077312471238	0
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Selenomonadaceae|Selenomonas|uncultured bacterium	0	0	0	0	0	0	4.87383339094366	1.18764845605701	0	0.100704934541793	2.25248821372446	0.707964601769911	1.23626373626374	0	0.289184499710816	0.04151100041511	0.138057984353428	0.302571860816944
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Selenomonadaceae|Selenomonas|uncultured organism	0	0	0	0	0	0	0.449360525406153	0.593824228028504	0	0	0.157150340492404	0	0.137362637362637	0	0	0	0.092038656235619	0
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Selenomonadaceae|Selenomonas|unidentified	0	0	0	0	0	0	0.138264777048047	0.118764845605701	0	0	0.157150340492404	0.353982300884956	0.549450549450549	0	0.0578368999421631	0.04151100041511	0	0
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae|Anaeroglobus|Anaeroglobus geminatus	0	0	0	0	0	0	0.0345661942620118	1.66270783847981	0.0672494956287828	0	0.576217915138816	0.176991150442478	0.0686813186813187	0	0	0.04151100041511	0	0
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae|Dialister|Bacteroides xylanisolvens	0	0	3.88496468213925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae|Dialister|Dialister pneumosintes	0	0	0	0	0	0	1.00241963359834	1.30641330166271	0.134498991257566	0.201409869083585	0.209533787323206	0.353982300884956	0.206043956043956	0	0	0	0	0.0504286434694907
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae|Dialister|uncultured bacterium	0	3.34928229665072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae|Dialister|uncultured organism	0	0	0	0	0	0	0.138264777048047	0.950118764845606	0.470746469401479	0.201409869083585	1.67627029858565	0.530973451327434	1.03021978021978	0	0.173510699826489	0.04151100041511	0.184077312471238	0.151285930408472
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae|Megasphaera|Megasphaera micronuciformis	0	0	0	0	0	0	0	0	0.0672494956287828	0	0.104766893661603	0	0	0	0.520532099479468	0.12453300124533	0.276115968706857	1.76500252143217
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae|Veillonella|Unassigned	0	0	0	0	0	0	0.0691323885240235	0	0	0	0.104766893661603	0	0.206043956043956	0.157977883096367	0.636205899363794	1.16230801162308	1.56465715600552	2.06757438224912
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae|Veillonella|Veillonella parvula	0	0	0	0	0	0	0.483926719668165	0.475059382422803	0	0.100704934541793	0.0523834468308015	0	0.137362637362637	0.526592943654555	0.462695199537305	0.37359900373599	0.460193281178095	0.453857791225416
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae|Veillonella|Veillonella sp. oral taxon 158	0	0	0	0	0	0	0.0691323885240235	0	0	0	0	0	0.0686813186813187	0.368615060558188	0.462695199537305	2.32461602324616	2.48504371836171	0.302571860816944
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae|Veillonella|Veillonella tobetsuensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0526592943654555	0.231347599768652	0.87173100871731	0	0
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae|Veillonella|uncultured bacterium	0	0	0	0	0	0	0.0691323885240235	0	0	0.503524672708963	0	0	0.206043956043956	0.57925223802001	0.115673799884326	0.49813200498132	0.506212609295904	0.353000504286435
Bacteria|Bacillota|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae|Veillonella|uncultured organism	0	0	0	0	0	0	0.311095748358106	0.118764845605701	0.336247478143914	1.4098690835851	0.209533787323206	0.353982300884956	0.274725274725275	0.895208004212743	1.61943319838057	2.69821502698215	3.72756557754257	5.49672213817448
Bacteria|Bacillota|Syntrophomonadia|Syntrophomonadales|Syntrophomonadaceae|Pelospora|Syntrophomonadaceae genomosp. P1	0	0	0	0	0	0	0	0	0	0	0	0	0.755494505494505	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides fluxus	1.11214087117702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides intestinalis	2.68767377201112	0	0	0	0.104166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides uniformis	0.741427247451344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|uncultured bacterium	19.5551436515292	1.07655502392344	0	0	18.8541666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|uncultured organism	0	0	0.252270433905146	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Incertae Sedis|Phocaeicola|Unassigned	0	0	0	0	0	0	0.0691323885240235	0	0	0	0.471451021477213	0	0.549450549450549	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Marinifilaceae|Odoribacter|Bacteroidetes sp. oral clone FX069	0	0	0	0	0	0	0	0	0	0	0	0.884955752212389	0.824175824175824	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Paludibacteraceae|F0058|Bacteroidetes oral taxon 274 str. F0058	0	0	0	0	0	0	0.414794331144141	0	0	0	0.209533787323206	1.06194690265487	0.824175824175824	0.105318588730911	0	0.04151100041511	0.0460193281178095	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|Porphyromonas endodontalis	0	0	0	0	0	0	1.62461113031455	0	1.27774041694687	0.100704934541793	0	1.06194690265487	4.60164835164835	0	0.404858299595142	0.04151100041511	0.138057984353428	0.403429147755925
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|Porphyromonas gingivalis	0	0	0	0	0	0	0.0345661942620118	2.85035629453682	14.5931405514459	0	14.0387637506548	6.54867256637168	2.1978021978022	0	0.347021399652979	0	0.0460193281178095	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|Porphyromonas pasteri	0	0	0	0	0	0	0	0	0	0	0	0	0	7.37230121116377	2.13996529786003	3.69447903694479	0.552231937413714	1.71457387796268
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|Porphyromonas sp. oral clone AW032	0	0	0	0	0	0	0	0	0.0672494956287828	0.100704934541793	0	0	0	0.157977883096367	0.520532099479468	0.08302200083022	0.0460193281178095	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|Porphyromonas sp. oral taxon 278 str. W7784	0	0	0	0	0	0	0	0	0	0	0	0	0.343406593406593	0	0	0	0.092038656235619	0
