OTU	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
ASV_30	0.722182596291013	0.631988332523092	0.397509937748444	0.375594051816649	0.211308656368406	0.538066174108577	0.881464069845534	0.574761945612079	0.608313619466036	0.526315789473684	0.735352889457278	0.874508089199825	0.583314145368025	0.581746751284376	0.900900900900901	0.806132932901288	0.568871359223301	0.981812328987607
ASV_23	0.401212553495007	0.372711067898234	2.97757443936098	0.183964433542848	0.0582920431361119	0.152585929971089	0.898253861652116	0.523290726602042	0.26191280838121	0.569456427955134	0.535528734713452	0.437254044599913	0.414460050656228	0.0831066787549108	0.810810810810811	0.679680708132459	0.568871359223301	1.06228874939643
ASV_21	0.410128388017118	0.964187327823691	0.547513687842196	0.337268128161889	0.276887204896532	0.385480244137488	0.62961719274681	0.60907609161877	0.515376816492058	0.465918895599655	0.615458396610982	0.620900743331876	0.575638959244762	0.831066787549108	0.524160524160524	0.742906820516874	1.06947815533981	0.587477868984388
ASV_1276	0.56169757489301	0.656295576081672	0.832520813020326	0.712862179978538	0.619352958321189	0.658528750401542	0.73875083948959	0.557604872608733	0.413991213247719	0.560828300258844	0.543521700903205	0.717096633143857	0.422135236779492	0.513750377757631	0.647010647010647	0.410969730498696	0.432342233009709	0.539192016739095
ASV_29	0.597360912981455	0.478042456652082	0.427510687767194	0.827839950942818	0.160303118624308	0.754898811435914	0.52887844190732	0.729175602642189	0.709699222710375	0.672993960310613	0.727359923267525	0.4984696108439	0.66006600660066	0.551526140828045	0.573300573300573	0.505808899075318	0.67506067961165	0.346048607757927
ASV_22	0.534950071326676	0.445632798573975	1.35753393834846	1.28775103479994	1.07840279801807	0.64246707356248	0.31900604432505	0.223041949043493	0.397093612706996	0.267471958584987	0.34369754615938	0.463489287275907	0.30700744493054	0.702629193109701	0.319410319410319	0.60064806765194	0.326152912621359	0.354096249798809
ASV_113	0.231811697574893	0.267379679144385	0.0525013125328133	3.39567683581174	1.37714951909064	0.08030838419531	0.327400940228341	0.506133653598696	0.219668807029402	0.552200172562554	0.23978898569259	0.279842588543944	0.844270473558984	0.113327289211242	0.327600327600328	0.339840354066229	0.197208737864078	0.531144374698213
ASV_26	0.552781740370899	0.542861772808297	0.375009375234381	1.03479993867852	0.10929758088021	0.064246707356248	0.545668233713902	0.832118040662263	0.844880027036161	0.345125107851596	0.535528734713452	0.40227372103192	1.18965384910584	0.203989120580236	0.425880425880426	0.268710977633763	0.0303398058252427	1.80267181715757
ASV_24	0.374465049928673	1.2396694214876	1.23753093827346	0.283611835045225	0.473622850480909	0.827176357211693	0.226662189388852	0.248777558548512	0.185873605947955	0.396893874029336	0.527535768523699	0.131176213379974	0.460511167395809	0.574191598670293	0.352170352170352	1.39887773650518	0.386832524271845	0.370191533880573
ASV_31	0.365549215406562	0.283584508183439	0.937523438085952	0.567223670090449	0.903526668609735	0.594282043045294	0.402955003357958	0.48897658059535	0.228117607299763	0.457290767903365	0.519542802333946	0.253607345867949	0.445160795149282	0.627077666968873	0.27027027027027	0.521615427171422	0.849514563106796	0.563334942861742
ASV_27	0.534950071326676	0.672500405120726	0.495012375309383	0.314272573969033	0.386184785776741	0.610343719884356	0.873069173942243	0.394612679076949	0.430888813788442	0.371009490940466	0.495563903764687	0.682116309575864	0.514237470258654	0.453309156844968	0.597870597870598	0.545325219315577	0.33373786407767	0.659906647352326
ASV_34	0.677603423680456	0.413223140495868	0.427510687767194	0.367928867085697	0.21859516176042	0.473819466752329	0.671591672263264	0.471819507592005	0.388644812436634	0.569456427955134	0.463592039005675	0.725841714035855	0.498887098012127	0.536415835599879	0.671580671580672	0.363550146210385	0.348907766990291	0.571382584902624
ASV_33	0.570613409415121	0.283584508183439	0.330008250206255	0.513567376973785	0.568347420577091	0.762929649855445	0.461719274680994	0.317405850561894	0.608313619466036	0.90595340811044	0.407641275677404	0.314822912111937	0.452835981272546	0.56663644605621	0.515970515970516	0.379356674306489	0.348907766990291	0.426525028166747
ASV_35	0.267475035663338	0.631988332523092	0.270006750168754	0.582554039552353	0.0728650539201399	0.168647606810151	0.503693754197448	0.300248777558549	0.397093612706996	0.603968938740293	0.495563903764687	0.29733275032794	0.798219356819403	0.921728618918102	0.655200655200655	0.671777444084407	0.591626213592233	0.354096249798809
ASV_36	0.49037089871612	0.243072435585805	0.225005625140628	0.682201441054729	0.502768872048965	0.907484741407003	0.201477501678979	0.120099511023419	0.827982426495438	0.526315789473684	0.311725681400368	0.271097507651946	0.667741192723924	0.906618313689937	0.335790335790336	0.450486050738955	0.394417475728155	0.265572187349107
ASV_41	0.615192582025678	0.478042456652082	0.532513312832821	0.643875517399969	1.10754881958613	0.650497911982011	0.243451981195433	0.403191215578622	0.346400811084826	0.353753235547886	0.367676444728639	0.29733275032794	0.230255583697905	0.475974614687217	0.286650286650287	0.458389314787007	0.318567961165049	0.450667954289393
ASV_37	0.410128388017118	0.259277264624858	0.31500787519688	0.176299248811896	0.364325269600699	0.297141021522647	0.604432505036937	0.394612679076949	0.354849611355188	0.362381363244176	0.58348653185197	0.620900743331876	0.337708189423594	0.551526140828045	0.810810810810811	0.505808899075318	0.576456310679612	0.684049573474972
ASV_173	0.34771754636234	0.35650623885918	0.50251256281407	0.375594051816649	0.604779947537161	0.505942820430453	0.285426460711887	0.291670241056876	0.42244001351808	0.431406384814495	0.487570937574934	0.40227372103192	0.422135236779492	0.506195225143548	0.565110565110565	0.576938275507785	0.424757281553398	0.587477868984388
ASV_38	0.757845934379458	0.453735213093502	0.450011250281257	0.804844396749962	0.830661614689595	1.1403790555734	0.134318334452653	0.128678047525092	0.354849611355188	0.181190681622088	0.367676444728639	0.279842588543944	0.353058561670121	0.385312783318223	0.27027027027027	0.410969730498696	0.394417475728155	0.338000965717045
ASV_40	0.365549215406562	0.348403824339653	0.127503187579689	0.176299248811896	0.10929758088021	0.40154192097655	1.51947615849563	0.634811701123788	0.870226427847246	0.90595340811044	0.34369754615938	1.67905553126366	0.161178908588533	0.0679963735267452	0.188370188370188	0.102742432624674	0.0606796116504854	0.201191051022051
ASV_39	0.320970042796006	0.680602819640253	0.720018000450011	0.291277019776177	0.502768872048965	0.337295213620302	0.251846877098724	0.394612679076949	0.270361608651571	0.336496980155306	0.431620174246663	0.288587669435942	0.30700744493054	0.589301903898459	0.475020475020475	0.576938275507785	0.128944174757282	0.490906164493803
ASV_70	0.258559201141227	0.275482093663912	0.847521188029701	0.429250344933313	0.983678227921889	0.505942820430453	0.243451981195433	0.403191215578622	0.118283203785063	0.422778257118205	0.527535768523699	0.271097507651946	0.268631514314222	0.173768510123905	0.221130221130221	0.324033825970126	0.652305825242718	0.329953323676163
ASV_42	0.356633380884451	0.162048290390536	0.165004125103128	0.620879963207113	0.342465753424658	0.522004497269515	0.10073875083949	0.102942438020074	0.574518418384589	0.440034512510785	0.247781951882344	0.367293397463927	0.567963773121498	1.54880628588697	0.155610155610156	0.347743618114281	0.394417475728155	0.249476903267343
ASV_47	0.445791726105564	0.397018311456814	0.47251181279532	0.459911083857121	0.495482366656951	0.594282043045294	0.335795836131632	0.308827314060221	0.354849611355188	0.301984469370147	0.383662377108145	0.306077831219939	0.299332258807276	0.339981867633726	0.393120393120393	0.450486050738955	0.348907766990291	0.458715596330275
ASV_68	0.49037089871612	0.372711067898234	0.592514812870322	0.467576268588073	0.684931506849315	0.530035335689046	0.251846877098724	0.248777558548512	0.185873605947955	0.258843830888697	0.407641275677404	0.358548316571928	0.376084120039911	0.392867935932306	0.253890253890254	0.284517505729866	0.242718446601942	0.442620312248511
ASV_45	0.534950071326676	0.299789337222492	0.63001575039376	0.620879963207113	1.03468376566599	0.441696113074205	0.159503022162525	0.094363901518401	0.321054410273741	0.276100086281277	0.271760850451603	0.14866637516397	0.353058561670121	0.543970988213962	0.18018018018018	0.158065280961037	0.417172330097087	0.241429261226461
ASV_44	0.303138373751783	0.640090747042619	0.540013500337508	0.360263682354745	0.517341882832993	0.216832637327337	0.251846877098724	0.27451316805353	0.278810408921933	0.181190681622088	0.359683478538886	0.358548316571928	0.475861539642336	0.324871562405561	0.384930384930385	0.790326404805185	0.21996359223301	0.281667471430871
ASV_52	0.258559201141227	0.348403824339653	0.555013875346884	0.199294803004752	0.174876129408336	0.273048506264054	0.327400940228341	0.377455606073604	0.549172017573505	0.250215703192407	0.463592039005675	0.29733275032794	0.299332258807276	0.627077666968873	0.384930384930385	0.316130561922074	0.33373786407767	0.563334942861742
ASV_54	0.365549215406562	0.186355533949117	0.34500862521563	0.965813276099954	0.590206936753133	0.787022165114038	0.117528542646071	0.0514712190100369	0.354849611355188	0.155306298533218	0.167852289984813	0.183646698731963	0.429810422902755	0.574191598670293	0.229320229320229	0.355646882162333	0.280643203883495	0.346048607757927
ASV_46	0.401212553495007	0.15394587587101	0.442511062776569	0.329602943430937	0.480909355872923	0.289110183103116	0.503693754197448	0.463240971090332	0.363298411625549	0.345125107851596	0.519542802333946	0.647135986007871	0.138153350218743	0.158658204895739	0.303030303030303	0.363550146210385	0.44751213592233	0.273619829389989
ASV_43	0.00891583452211127	0.089126559714795	0.00750018750468762	0.11497777096428	0.357038764208686	0.016061676839062	0.142713230355944	0.797803894655572	0.0337952010814464	0.388265746333046	0.431620174246663	0.29733275032794	2.30255583697905	0.120882441825325	0.0573300573300573	0.118548960720778	0.682645631067961	0.346048607757927
ASV_48	0.338801711840228	0.299789337222492	0.195004875121878	0.360263682354745	0.123870591664238	0.305171859942178	0.478509066487576	0.308827314060221	0.540723217303143	0.422778257118205	0.431620174246663	0.314822912111937	0.299332258807276	0.400423088546389	0.335790335790336	0.410969730498696	0.356492718446602	0.474810880412039
ASV_51	0.329885877318117	0.599578674444985	0.532513312832821	0.137973325157136	0.123870591664238	0.281079344683585	0.360980523841504	0.300248777558549	0.228117607299763	0.163934426229508	0.23978898569259	0.367293397463927	0.437485609026019	0.173768510123905	0.401310401310401	0.703390500276614	0.402002427184466	0.458715596330275
ASV_50	0.338801711840228	0.567169016366877	0.412510312757819	0.367928867085697	0.167589624016322	0.289110183103116	0.344190732034923	0.420348288581968	0.346400811084826	0.301984469370147	0.391655343297898	0.218627022299956	0.260956328190959	0.196433967966153	0.393120393120393	0.434679522642852	0.242718446601942	0.490906164493803
ASV_53	0.133737517831669	0.129638632312429	0.255006375159379	0.107312586233328	0.939959195569805	0.16061676839062	0.646406984553392	0.437505361585314	0.202771206488679	0.319240724762727	0.247781951882344	0.104940970703979	0.50656228413539	0.219099425808401	0.393120393120393	0.331937090018178	0.197208737864078	0.700144857556736
ASV_49	0.508202567760342	0.299789337222492	1.67254181354534	0.022995554192856	0.10929758088021	0.216832637327337	0.083948959032908	0.094363901518401	1.14058803649882	1.00086281276963	0.0879226280872832	0.0437254044599913	0.107452605725689	0.13599274705349	0.204750204750205	0.0632261123844148	0.144114077669903	0.0724287783679382
ASV_55	0.41904422253923	0.834548695511262	0.292507312682817	0.237620726659512	0.451763334304867	0.417603597815612	0.41974479516454	0.420348288581968	0.152078404866509	0.362381363244176	0.255774918072097	0.34980323567993	0.268631514314222	0.0679963735267452	0.221130221130221	0.0869359045285703	0.326152912621359	0.257524545308225
ASV_58	0.401212553495007	0.283584508183439	0.352508812720318	0.490571822780929	0.473622850480909	0.329264375200771	0.293821356615178	0.257356095050184	0.101385603244339	0.362381363244176	0.303732715210615	0.192391779623962	0.253281142067695	0.24176488365065	0.262080262080262	0.173871809057141	0.22754854368932	0.273619829389989
ASV_62	0.285306704707561	0.3321989953006	0.277506937673442	0.352598497623793	0.320606237248616	0.305171859942178	0.251846877098724	0.411769752080295	0.31260561000338	0.198446937014668	0.42362720805691	0.157411456055969	0.260956328190959	0.302206104563312	0.278460278460278	0.2133881292974	0.303398058252427	0.233381619185579
ASV_67	0.240727532097004	0.218765192027224	0.50251256281407	0.421585160202361	0.575633925969105	0.449726951493736	0.176292813969107	0.197306339538475	0.185873605947955	0.189818809318378	0.207817120933578	0.262352426759948	0.161178908588533	0.324871562405561	0.114660114660115	0.252904449537659	0.288228155339806	0.313858039594399
ASV_56	0.0534950071326676	0.145843461351483	0.247506187654691	0.237620726659512	0.233168172544448	0.168647606810151	0.335795836131632	0.111520974521747	0.253464008110848	0.310612597066437	0.295739749020862	0.218627022299956	0.268631514314222	0.604412209126624	0.524160524160524	0.339840354066229	0.364077669902913	0.281667471430871
ASV_63	0.106990014265335	0.089126559714795	0.0675016875421885	0.107312586233328	0.196735645584378	0.112431737873434	0.453324378777703	0.325984387063567	0.228117607299763	1.38912855910267	0.319718647590121	1.11937035417578	0.0921022334791619	0.0453309156844968	0.0245700245700246	0.102742432624674	0.273058252427184	0.144857556735876
ASV_61	0.240727532097004	0.315994166261546	0.097502437560939	0.160968879349992	0.102011075488196	0.096370061034372	0.554063129617193	0.394612679076949	0.329503210544103	0.327868852459016	0.335704579969627	0.437254044599913	0.345383375546857	0.203989120580236	0.311220311220311	0.268710977633763	0.151699029126214	0.217286335103815
ASV_59	0.240727532097004	0.291686922702965	0.34500862521563	0.406254790740457	0.546487904401049	0.40154192097655	0.159503022162525	0.154413657030111	0.236566407570125	0.215703192407248	0.151866357605307	0.139921294271972	0.222580397574641	0.219099425808401	0.171990171990172	0.252904449537659	0.265473300970874	0.289715113471753
ASV_60	0.205064194008559	0.226867606546751	0.172504312607815	0.183964433542848	0.480909355872923	0.192740122068744	0.402955003357958	0.257356095050184	0.160527205136871	0.345125107851596	0.15985932379506	0.104940970703979	0.276306700437486	0.385312783318223	0.303030303030303	0.316130561922074	0.151699029126214	0.370191533880573
ASV_76	0.383380884450785	0.226867606546751	0.202505062626566	0.160968879349992	0.131157097056252	0.16061676839062	0.293821356615178	0.223041949043493	0.26191280838121	0.276100086281277	0.287746782831109	0.323567993003935	0.184204466958324	0.249320036264733	0.483210483210483	0.379356674306489	0.182038834951456	0.305810397553517
ASV_66	0.258559201141227	0.283584508183439	0.360009000225006	0.367928867085697	0.313319731856602	0.361387728878895	0.184687709872398	0.128678047525092	0.177424805677594	0.181190681622088	0.223803053313084	0.139921294271972	0.230255583697905	0.332426715019643	0.204750204750205	0.2133881292974	0.424757281553398	0.152905198776758
ASV_73	0.329885877318117	0.170150704910063	0.112502812570314	0.206959987735704	0.0801515593121539	0.265017667844523	0.142713230355944	0.205884876040148	0.185873605947955	0.198446937014668	0.23978898569259	0.227372103191955	0.0921022334791619	0.309761257177395	0.286650286650287	0.821939460997392	0.242718446601942	0.225333977144697
ASV_456	0.196148359486448	0.251174850105331	0.255006375159379	0.183964433542848	0.0801515593121539	0.168647606810151	0.142713230355944	0.197306339538475	0.304156809733018	0.198446937014668	0.191831188554072	0.131176213379974	0.376084120039911	0.234209731036567	0.27027027027027	0.197581601201296	0.455097087378641	0.450667954289393
ASV_69	0.258559201141227	0.283584508183439	0.277506937673442	0.245285911390465	0.247741183328476	0.24092515258593	0.285426460711887	0.265934631551857	0.126732004055424	0.207075064710958	0.375669410918392	0.14866637516397	0.17652928083506	0.181323662737987	0.253890253890254	0.181775073105192	0.273058252427184	0.225333977144697
ASV_82	0.258559201141227	0.388915896937287	0.262506562664067	0.237620726659512	0.408044301952783	0.40154192097655	0.167897918065816	0.0428926825083641	0.236566407570125	0.224331320103538	0.223803053313084	0.236117184083953	0.145828536342006	0.181323662737987	0.131040131040131	0.245001185489607	0.21996359223301	0.152905198776758
ASV_72	0.356633380884451	0.20256036298817	0.330008250206255	0.636210332669017	0.29146021568056	0.578220366206232	0.10073875083949	0.0600497555117097	0.135180804325786	0.120793787748059	0.127887459036048	0.14866637516397	0.138153350218743	0.173768510123905	0.122850122850123	0.221291393345452	0.189623786407767	0.16095284081764
ASV_93	0.106990014265335	0.0405120725976341	0.0900022500562514	0.0843170320404722	0.459049839696881	0.088339222614841	0.176292813969107	1.08089559921077	0.042244001351808	0.224331320103538	0.535528734713452	0.122431132487976	0.015350372246527	0.0679963735267452	0.319410319410319	0.0632261123844148	0.379247572815534	0.257524545308225
ASV_71	0.258559201141227	0.121536217792902	0.127503187579689	0.237620726659512	0.21859516176042	1.01188564086091	0.167897918065816	0.0600497555117097	0.228117607299763	0.172562553925798	0.191831188554072	0.279842588543944	0.145828536342006	0.143547899667573	0.253890253890254	0.150162016912985	0.128944174757282	0.233381619185579
ASV_74	0.240727532097004	0.267379679144385	0.292507312682817	0.160968879349992	0.247741183328476	0.200770960488275	0.327400940228341	0.180149266535129	0.236566407570125	0.163934426229508	0.287746782831109	0.20113686051596	0.115127791848952	0.211544273194319	0.40950040950041	0.0869359045285703	0.144114077669903	0.233381619185579
ASV_77	0.196148359486448	0.113433803273375	0.285007125178129	0.176299248811896	0.204022150976392	0.168647606810151	0.10913364674278	0.094363901518401	0.177424805677594	0.138050043140638	0.15985932379506	0.314822912111937	0.122802977972216	0.483529767301299	0.122850122850123	0.742906820516874	0.121359223300971	0.152905198776758
ASV_75	0.124821683309558	0.218765192027224	0.367509187729693	0.245285911390465	0.408044301952783	0.281079344683585	0.0755540631296172	0.180149266535129	0.219668807029402	0.0776531492666091	0.439613140436416	0.113686051595977	0.207230025328114	0.166213357509822	0.196560196560197	0.189678337153244	0.144114077669903	0.185095766940287
ASV_83	0.169400855920114	0.35650623885918	0.142503562589065	0	0.021859516176042	0.979762287182782	0.268636668905306	0.0428926825083641	0.101385603244339	0.465918895599655	0.0799296618975302	0.113686051595977	0.560288586998235	0	0.106470106470106	0.189678337153244	0.0758495145631068	0.136809914694994
ASV_84	0.196148359486448	0.0648193161562146	0.210005250131253	0.245285911390465	0.21859516176042	0.184709283649213	0.0923438549361988	0.111520974521747	0.388644812436634	0.232959447799827	0.151866357605307	0.183646698731963	0.191879653081587	0.287095799335147	0.237510237510238	0.221291393345452	0.235133495145631	0.297762755512635
ASV_81	0.258559201141227	0.121536217792902	0.142503562589065	0.206959987735704	0.32789274264063	0.088339222614841	0.10073875083949	0.291670241056876	0.118283203785063	0.232959447799827	0.639437295180241	0.253607345867949	0.138153350218743	0.0528860682985796	0.343980343980344	0.158065280961037	0.136529126213592	0.144857556735876
ASV_78	0.21398002853067	0.17825311942959	0.0900022500562514	0.107312586233328	0.32789274264063	0.176678445229682	0.218267293485561	0.137256584026765	0.168976005407232	0.129421915444349	0.143873391415554	0.218627022299956	0.184204466958324	0.0982169839830765	0.262080262080262	0.482099106931163	0.280643203883495	0.225333977144697
ASV_79	0.312054208273894	0.129638632312429	0.097502437560939	0.260616280852369	0.313319731856602	0.489881143591391	0.0335795836131632	0.0600497555117097	0.270361608651571	0.112165660051769	0.0719366957077772	0.157411456055969	0.230255583697905	0.423088546388637	0.139230139230139	0.165968545009089	0.166868932038835	0.177048124899404
ASV_88	0.294222539229672	0.397018311456814	0.0525013125328133	0.0459911083857121	0.014573010784028	1.16447157083199	0.117528542646071	0.137256584026765	0.109834403514701	0.293356341673857	0.111901526656542	0.236117184083953	0.168854094711797	0.0302206104563312	0.303030303030303	0.142258752864933	0.00758495145631068	0.0241429261226461
ASV_80	0.276390870185449	0.194457948468644	0.18750468761719	0.22995554192856	0.131157097056252	0.184709283649213	0.117528542646071	0.145835120528438	0.0337952010814464	0.120793787748059	0.351690512349133	0.192391779623962	0.0230255583697905	0	0.376740376740377	0.308227297874022	0.310983009708738	0.386286817962337
ASV_86	0.21398002853067	0.267379679144385	0.0300007500187505	0.0996474015023762	0.029146021568056	0.136524253132027	0.184687709872398	0.420348288581968	0.0929368029739777	0.0603968938740293	0.111901526656542	0.183646698731963	0.276306700437486	0.287095799335147	0.343980343980344	0.165968545009089	0.424757281553398	0.177048124899404
ASV_89	0.187232524964337	0.210662777507697	0.097502437560939	0.137973325157136	0.0655785485281259	0.200770960488275	0.31900604432505	0.180149266535129	0.118283203785063	0.250215703192407	0.231796019502837	0.174901617839965	0.0844270473558984	0.264430341492898	0.212940212940213	0.229194657393504	0.197208737864078	0.281667471430871
ASV_97	0.106990014265335	0.194457948468644	0.135003375084377	0.199294803004752	0.32789274264063	0.200770960488275	0.226662189388852	0.137256584026765	0.126732004055424	0.138050043140638	0.127887459036048	0.157411456055969	0.17652928083506	0.143547899667573	0.253890253890254	0.237097921441555	0.166868932038835	0.241429261226461
ASV_90	0.133737517831669	0.283584508183439	0.142503562589065	0.275946650314273	0.174876129408336	0.546097012528108	0.117528542646071	0.0514712190100369	0.253464008110848	0.094909404659189	0.135880425225801	0.131176213379974	0.107452605725689	0.0906618313689937	0.196560196560197	0.142258752864933	0.318567961165049	0.0804764204088202
ASV_92	0.517118402282454	0.186355533949117	0.217505437635941	0.283611835045225	0.00728650539201399	0.120462576292965	0.277031564808596	0.265934631551857	0.456235214599527	0.388265746333046	0.223803053313084	0.069960647135986	0.030700744493054	0.0453309156844968	0	0.229194657393504	0.0455097087378641	0.016095284081764
ASV_91	0.0713266761768902	0.291686922702965	0.00750018750468762	0.406254790740457	0.029146021568056	0.216832637327337	0.235057085292142	0.111520974521747	0.143629604596147	0.189818809318378	0.183838222364319	0.0961958898119808	0.161178908588533	0.400423088546389	0.147420147420147	0.292420769777918	0.11377427184466	0.112666988572348
ASV_94	0.0178316690442225	0.0405120725976341	0.180004500112503	0.176299248811896	0.174876129408336	0.112431737873434	0.0923438549361988	0.240199022046839	0.0675904021628929	0.0776531492666091	0.223803053313084	0.113686051595977	0.130478164095479	0.128437594439408	0.0655200655200655	0.150162016912985	0.500606796116505	0.659906647352326
