Family	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
Bacteria|Gemmatimonadetes|Gemmatimonadetes|Gemmatimonadales|Gemmatimonadaceae	0.133737517831669	0.15394587587101	0.0900022500562514	0.107312586233328	0.0510055377440979	0.104400899453903	0.159503022162525	0.154413657030111	0.126732004055424	0.103537532355479	0.119894492846295	0.122431132487976	0.0690766751093714	0.0982169839830765	0.0737100737100737	0.118548960720778	0.0834344660194175	0.144857556735876
Bacteria|Gemmatimonadetes|Unassigned|Unassigned|Unassigned	0.00891583452211127	0.0162048290390536	0.00750018750468762	0	0	0	0.0251846877098724	0.0257356095050184	0.0168976005407232	0.0172562553925798	0.015985932379506	0.0174901617839965	0	0.0151103052281656	0.0327600327600328	0.0158065280961037	0.00758495145631068	0.016095284081764
Bacteria|Nitrospirae|Nitrospira|Nitrospirales|Nitrospiraceae	0.0445791726105563	0.0486144871171609	0.0225005625140628	0.0536562931166641	0.014573010784028	0.048185030517186	0.0671591672263264	0.0514712190100369	0.0591416018925313	0.0603968938740293	0.0879226280872832	0.122431132487976	0.0614014889861079	0.0679963735267452	0.0655200655200655	0.292420769777918	0.0910194174757282	0.144857556735876
Bacteria|Planctomycetes|Planctomycetacia|Pirellulales|Lacipirellulaceae	0.0178316690442225	0.137741046831956	0.0375009375234381	0.015330369461904	0	0.032123353678124	0.268636668905306	0.480398044093678	0.194322406218317	0.094909404659189	0.151866357605307	0.244862264975951	0.115127791848952	0.0906618313689937	0.131040131040131	0.0948391685766221	0.0834344660194175	0.0482858522452921
Bacteria|Planctomycetes|Planctomycetacia|Pirellulales|Unassigned	0	0.0243072435585805	0.0450011250281257	0.00766518473095202	0	0.008030838419531	0.0923438549361988	0.0600497555117097	0.042244001351808	0	0.0239788985692591	0.0787057280279843	0.0230255583697905	0.0302206104563312	0.0327600327600328	0.0237097921441555	0	0
Bacteria|Planctomycetes|Planctomycetacia|Unassigned|Unassigned	0.00891583452211127	0.00810241451952682	0.00750018750468762	0.022995554192856	0	0.016061676839062	0.0083948959032908	0.0257356095050184	0.00844880027036161	0.0258843830888697	0.015985932379506	0.0174901617839965	0	0	0.00819000819000819	0	0.022754854368932	0.00804764204088202
Bacteria|Planctomycetes|Unassigned|Unassigned|Unassigned	0.00891583452211127	0.0162048290390536	0.0150003750093752	0	0.00728650539201399	0.016061676839062	0.10073875083949	0.0772068285150553	0.0168976005407232	0.0431406384814495	0.0879226280872832	0.034980323567993	0.030700744493054	0.0226654578422484	0.0491400491400491	0.0158065280961037	0.022754854368932	0.0321905681635281
Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae	1.28388017118402	0.972289742343218	1.15502887572189	1.01946956921662	1.36986301369863	1.28493414712496	0.856279382135661	0.917903405678991	0.506928016221696	0.716134598792062	1.11102230037567	0.822037603847836	0.805894542942666	0.989724992444847	0.728910728910729	0.829842725045444	0.788834951456311	0.917431192660551
Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Hyphomonadaceae	0.0624108416547789	0.0405120725976341	0.00750018750468762	0.015330369461904	0	0.024092515258593	0.0587642713230356	0.0772068285150553	0.0253464008110848	0.0517687661777394	0	0.0787057280279843	0.0383759306163174	0.0075551526140828	0.0409500409500409	0.0316130561922074	0.0758495145631068	0.0402382102044101
Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Unassigned	0.196148359486448	0.186355533949117	0.165004125103128	0.0996474015023762	0.116584086272224	0.16061676839062	0.31900604432505	0.154413657030111	0.185873605947955	0.207075064710958	0.231796019502838	0.262352426759948	0.15350372246527	0.18887881535207	0.237510237510238	0.252904449537659	0.10618932038835	0.289715113471753
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Boseaceae	0.374465049928673	0.364608653378707	0.877521938048451	1.16510807910471	0.706791023025357	0.441696113074205	0.352585627938214	0.454662434588659	0.202771206488679	0.224331320103538	0.42362720805691	0.279842588543944	0.383759306163174	0.264430341492898	0.27027027027027	0.482099106931163	0.66747572815534	0.466763238371157
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae	2.2913694721826	2.74671852211959	2.75256881422036	2.38387245132608	2.0329350043719	2.73048506264054	3.03055742108798	1.97306339538475	1.6728624535316	1.86367558239862	2.33394612740788	2.41364232619152	1.69621613324123	1.55636143850106	2.28501228501228	2.43420532679997	1.85072815533981	2.34186383389667
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Devosiaceae	1.48002853067047	1.15054286177281	1.6950423760594	1.41039399049517	2.64500145730108	1.90330870542885	0.931833445265279	1.41545852277601	0.625211220006759	1.04400345125108	1.11102230037567	0.865763008307827	0.721467495586768	0.853732245391357	0.917280917280917	0.81403619694934	0.993628640776699	1.21519394817319
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae	1.00748930099857	0.858855939069843	1.18502962574064	0.682201441054729	0.604779947537161	0.8030838419531	1.12491605104097	0.729175602642189	0.430888813788442	0.724762726488352	0.759331788026537	0.953213817227809	0.544938214751708	0.460864309459051	0.58968058968059	0.474195842883111	0.364077669902913	0.828907130210848
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Methylobacteriaceae	0.14265335235378	0.17825311942959	0.0150003750093752	0.0919822167714242	0.116584086272224	0.08030838419531	0.184687709872398	0.120099511023419	0.109834403514701	0.120793787748059	0.103908560466789	0.262352426759948	0.0614014889861079	0.0906618313689937	0.0573300573300573	0.110645696672726	0.0682645631067961	0.12071463061323
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae	0.927246790299572	0.972289742343218	0.690017250431261	1.09612141652614	0.954532206353833	1.35721169290074	0.789120214909335	0.737754139143862	0.726596823251098	0.716134598792062	0.887219247062585	0.865763008307827	0.81356972906593	0.815956482320943	0.85995085995086	0.861455781237651	0.948118932038835	0.788668920006438
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Pleomorphomonadaceae	0.0624108416547789	0.0324096580781073	0.0600015000375009	0.0613214778476161	0.153016613232294	0.064246707356248	0.0503693754197448	0.0428926825083641	0.0591416018925313	0.0431406384814495	0.0479577971385181	0.034980323567993	0.0614014889861079	0.0831066787549108	0.18018018018018	0.0316130561922074	0.0834344660194175	0.0643811363270562
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae	2.99572039942939	2.13903743315508	4.81512037800945	4.08554346159742	5.59603614106674	3.79055573401863	2.21625251846877	2.7451316805353	1.92632646164245	3.01984469370147	3.4529613939733	3.06952339309139	2.12602655614399	3.15049864007253	2.05569205569206	2.59227060776101	3.65594660194175	2.51891195879607
