Class	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
Bacteria|Campilobacterota|Campylobacteria	0.0651223369615778	0.00867980210051211	0.00774713356058258	0.00800128020483277	0.0302823832235597	0.0251593425025159	0.102116598588934	0.123727039116779	0.0639094312060623	0.0909338910611985	0.0354452813469207	0.0191846522781775	0.0172028212626871	0.0674024770410313	0.0895575855274942	0.0432937916702745	0.0668449197860962	0.0429331959471063
Bacteria|Candidatus_Saccharibacteria|Unassigned	0	0	0.0154942671211652	0.0160025604096655	0.128700128700129	0.00838644750083864	0	0.0951746454744456	0	0.0181867782122397	0.0177226406734603	0	0	0	0.0358230342109977	0.0086587583340549	0	0.0515198351365276
Bacteria|Chlamydiae|Chlamydiia	0.0186063819890222	0.00867980210051211	0	0	0.00757059580588992	0.0251593425025159	0.0464166357222429	0.0190349290948891	0.0365196749748927	0.0727471128489588	0.00886132033673017	0	0	0.00842530963012891	0.0895575855274942	0.0086587583340549	0	0.0601064743259488
Bacteria|Chloroflexi|Chloroflexia	1.85133500790771	2.55186181755056	0.635264951967772	1.93630980956953	1.71852524793701	1.07346528010735	1.56888228741181	3.18835062339393	1.75294439879485	1.84595798854233	2.19760744350908	2.05275779376499	4.6619645621882	1.15426741932766	2.17624932831811	2.00883193350074	1.81316844919786	2.07796668383995
Bacteria|Chloroflexi|Ktedonobacteria	0	0	0.00774713356058258	0	0.0378529790294496	0.0335457900033546	0.0185666542888971	0.0285523936423337	0.00912991874372318	0.00909338910611985	0.0974745237040319	0.00959232613908873	0.00860141063134354	0.0421265481506445	0.0447787927637471	0	0.150401069518717	0
Bacteria|Chloroflexi|Thermomicrobia	0.0372127639780445	0.0433990105025605	0	0.0240038406144983	0.00757059580588992	0.0419322375041932	0.0464166357222429	0.0190349290948891	0.00912991874372318	0.063653723742839	0.00886132033673017	0.0191846522781775	0.0602098744194048	0.0168506192602578	0.0268672756582483	0.0432937916702745	0.0250668449197861	0.0429331959471063
Bacteria|Chloroflexi|Unassigned	0.0558191459670667	0.078118218904609	0.0154942671211652	0.0240038406144983	0.0151411916117798	0.0251593425025159	0.0464166357222429	0.123727039116779	0.0365196749748927	0.0454669455305993	0.0620292423571112	0.0191846522781775	0.0430070531567177	0.0337012385205156	0.0268672756582483	0.0432937916702745	0.0501336898395722	0.0686931135153701
Bacteria|Firmicutes|Bacilli	2.44673923155642	1.90087666001215	2.06073752711497	4.06465034405505	0.855477326065561	2.07145253270715	5.73709617526922	3.22642048158371	3.41458961015247	3.6646358097663	2.30394328754985	5.38129496402878	1.15258902460003	1.09529025191676	1.5941250223894	1.50662395012555	0.98596256684492	1.62287480680062
Bacteria|Firmicutes|Clostridia	0	0.45134970922663	0.0309885342423303	0.0160025604096655	0.0151411916117798	0.00838644750083864	0.0556999628666914	0.00951746454744456	0.0912991874372318	0.00909338910611985	0.0177226406734603	0.0767386091127098	0	0.0168506192602578	0	0.0086587583340549	0.00835561497326203	0.188906062167268
Bacteria|Firmicutes|Unassigned	0.00930319099451112	0.00867980210051211	0.00774713356058258	0.0240038406144983	0	0.0167728950016773	0.00928332714444857	0.0285523936423337	0.00912991874372318	0.0272801673183596	0.0177226406734603	0.0191846522781775	0	0	0.00895575855274942	0	0.0250668449197861	0.00858663918942126
Bacteria|Gemmatimonadetes|Gemmatimonadetes	0.148851055912178	0.182275844110754	0.100712736287574	0.112017922867659	0.0529941706412295	0.109023817510902	0.204233197177869	0.199866755496336	0.155208618643294	0.127307447485678	0.150642445724413	0.15347721822542	0.0774126956820919	0.126379644451934	0.116424861185742	0.147198891678933	0.100267379679144	0.171732783788425
Bacteria|Ignavibacteriae|Ignavibacteria	0.0186063819890222	0.0173596042010242	0	0.0160025604096655	0	0.0419322375041932	0.00928332714444857	0.00951746454744456	0	0.063653723742839	0	0	0	0	0.00895575855274942	0	0	0.0257599175682638
Bacteria|Nitrospirae|Nitrospira	0.0465159549725556	0.0520788126030726	0.0232414006817478	0.0560089614338294	0.0227117874176698	0.0503186850050319	0.0928332714444857	0.0571047872846674	0.0821692686935086	0.063653723742839	0.0974745237040319	0.143884892086331	0.0774126956820919	0.0758277866711602	0.0806018269747448	0.329032816694086	0.108622994652406	0.163146144599004
Bacteria|Planctomycetes|Phycisphaerae	0.0372127639780445	0.0433990105025605	0	0.0160025604096655	0	0.00838644750083864	0.0371333085777943	0.00951746454744456	0	0	0.0177226406734603	0.0479616306954436	0.0172028212626871	0.00842530963012891	0.00895575855274942	0.0346350333362196	0.00835561497326203	0.0257599175682638
Bacteria|Planctomycetes|Planctomycetacia	0.0279095729835334	0.182275844110754	0.100712736287574	0.0240038406144983	0.00757059580588992	0.0503186850050319	0.492016338655774	0.628152660131341	0.273897562311695	0.145494225697918	0.230394328754985	0.383693045563549	0.189231033889558	0.160080882972449	0.223893963818735	0.138540133344878	0.0919117647058823	0.0772797527047913
Bacteria|Proteobacteria|Alphaproteobacteria	17.145781002884	16.6999392413853	21.4595599628138	18.8590174427908	21.0992505110152	20.2113384770211	18.585220943186	15.9512705815171	11.8049849356341	14.2948076748204	17.3859105006646	17.7937649880096	12.5924651642869	14.3651529193698	14.7680458534838	15.932115334661	15.1236631016043	15.593336767989
Bacteria|Proteobacteria|Betaproteobacteria	35.9568331937855	24.1124902352226	29.9814068794546	33.8454152664426	43.8564615035203	37.059711506206	22.6977348681768	19.5488721804511	27.5997443622752	28.1985996180777	26.8409392999557	23.6258992805755	29.6232582143472	37.4842025444435	28.1479491312914	29.2146506191012	30.2055481283422	27.9151640048085
Bacteria|Proteobacteria|Deltaproteobacteria	4.89347846311285	4.95616699939241	3.0678648899907	3.28852616418627	3.14936785525021	5.77826232807783	6.06201262532492	4.22575425906538	3.67022733497672	5.14685823406384	4.88258750553833	5.51558752997602	4.53294340271805	3.79138933355801	5.42718968296615	3.74924235864577	3.9605614973262	4.525158852825
Bacteria|Proteobacteria|Gammaproteobacteria	7.97283468229603	6.72684662789688	6.47660365664704	6.76908305328853	6.75297145885381	7.48071117074807	10.8522094318604	9.36518511468545	8.5456039441249	9.27525688824225	10.5715551617191	11.3381294964029	6.70910029244796	7.58277866711602	9.80655561526061	8.97047363408087	8.16343582887701	10.4327666151468
Bacteria|Proteobacteria|Oligoflexia	0.0837287189506001	0.138876833608194	0.294391075302138	0.176028164506321	0.552653493829964	0.234820530023482	0.167099888600074	0.199866755496336	0.136948781155848	0.327362007820315	0.230394328754985	0.0767386091127098	0.240839497677619	0.598196983739152	0.143292136843991	0.181833925015153	0.309157754010695	0.0944530310836339
Bacteria|Proteobacteria|Unassigned	0.372127639780445	0.433990105025605	0.0774713356058259	0.216034565530485	0.302823832235597	0.419322375041932	0.399183067211289	0.295041400970781	0.264767643567972	0.227334727652996	0.159503766061143	0.249400479616307	0.696714261138827	0.244333979273738	0.286584273687981	0.190492683349208	0.350935828877005	0.352052206766272
Bacteria|Spirochaetes|Spirochaetia	0.0651223369615778	0.0260394063015363	0.092965602726991	0.104016642662826	0.121129532894239	0.0838644750083864	0.111399925733383	0.123727039116779	0.127818862412125	0.209147949440757	0.159503766061143	0.0959232613908873	0.0946155169447789	0.176931502232707	0.134336378291241	0.164516408347043	0.0584893048128342	0.20607934054611
Bacteria|Unassigned|Unassigned	0.465159549725556	0.65966495963892	0.526805082119616	0.496079372699632	0.492088727382845	0.49480040254948	0.538432974378017	0.561530408299229	0.566054962110837	0.372828953350914	0.425343376163048	0.489208633093525	0.490280405986582	0.522369197067992	0.573168547375963	0.458914191704909	0.609959893048128	0.429331959471063
Bacteria|Verrucomicrobia|Opitutae	0.00930319099451112	0.00867980210051211	0.0154942671211652	0.0160025604096655	0.0227117874176698	0.0251593425025159	0.0278499814333457	0.0285523936423337	0.100429106180955	0.0818405019550787	0.150642445724413	0.23021582733813	0.129021159470153	0.0842530963012891	0.143292136843991	0.0779288250064941	0.0584893048128342	0.0515198351365276
Bacteria|Verrucomicrobia|Spartobacteria	0.0279095729835334	0.00867980210051211	0.0232414006817478	0	0.0151411916117798	0.0167728950016773	0.120683252877831	0.0285523936423337	0.0639094312060623	0.00909338910611985	0.0443066016836509	0.0767386091127098	0.0344056425253742	0.0168506192602578	0.0268672756582483	0.0692700666724392	0.0167112299465241	0.0257599175682638
Bacteria|Verrucomicrobia|Subdivision3	0.0651223369615778	0.0260394063015363	0.0387356678029129	0.00800128020483277	0.0151411916117798	0.0419322375041932	0.0371333085777943	0.0380698581897782	0.0639094312060623	0.0545603346367191	0.0708905626938414	0.0383693045563549	0.0258042318940306	0.0168506192602578	0.0716460684219953	0.0346350333362196	0.00835561497326203	0.034346556757685
Bacteria|Verrucomicrobia|Verrucomicrobiae	0	0	0.0232414006817478	0	0.00757059580588992	0.00838644750083864	0.0185666542888971	0.0190349290948891	0.0639094312060623	0.00909338910611985	0.0708905626938414	0.0671462829736211	0.0258042318940306	0.0505518577807734	0.00895575855274942	0.0259762750021647	0.0250668449197861	0.00858663918942126
