Genus	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
Bacteria|Actinobacteria|Actinobacteria|Streptosporangiales|Streptosporangiaceae|Unassigned	0.0465159549725556	0.381911292422533	0.20917260613573	0.23203712594015	0.0227117874176698	0.0670915800067092	0.185666542888971	0.266489007328448	0.118688943668401	0.127307447485678	0.274700930438635	0.0383693045563549	0.0946155169447789	0.252759288903867	0.143292136843991	0.0692700666724392	0.0417780748663102	0.188906062167268
Bacteria|Actinobacteria|Actinobacteria|Streptosporangiales|Thermomonosporaceae|Actinocorallia	0.99544143641269	0.998177241558892	0.20917260613573	1.3922227556409	0.348247407070936	0.628983562562898	0.58484961010026	1.0469211002189	0.40171642472382	0.809311630444667	0.850686752326097	0.671462829736211	1.2041974883881	1.25537113488921	0.698549167114455	0.995757208416313	1.37867647058824	0.729864331100807
Bacteria|Actinobacteria|Actinobacteria|Unassigned|Unassigned|Unassigned	0.3349148758024	0.399270896623557	0.170436938332817	0.128020483277324	0.0681353622530093	0.192888292519289	0.306349795766803	0.456838298277339	0.146078699899571	0.318268618714195	0.336730172795747	0.422062350119904	0.29244796146568	0.235908669643609	0.259716998029733	0.303056541691921	0.158756684491979	0.197492701356689
Bacteria|Actinobacteria|Rubrobacteria|Rubrobacterales|Rubrobacteraceae|Rubrobacter	0.0186063819890222	0.130197031507682	0.0464828013634955	0.0480076812289966	0.00757059580588992	0.0503186850050319	0.120683252877831	0.085657180927001	0.0365196749748927	0.0545603346367191	0.0354452813469207	0.143884892086331	0.0860141063134354	0.0421265481506445	0.0626903098692459	0.0692700666724392	0.116978609625668	0.0515198351365276
Bacteria|Actinobacteria|Thermoleophilia|Gaiellales|Gaiellaceae|Gaiella	0.427946785747511	0.720423574342505	0.402850945150294	0.528084493518963	0.310394428041487	0.570278430057028	0.640549572966951	0.913676596554678	0.511275449648498	0.63653723742839	0.708905626938414	0.834532374100719	0.748322724926888	0.547645125958379	0.689593408561705	0.536843016711404	0.484625668449198	0.549544908122961
Bacteria|Actinobacteria|Thermoleophilia|Solirubrobacterales|Baekduiaceae|Baekduia	0.130244673923156	0.277753667216388	0.178184071893399	0.208033285325652	0.128700128700129	0.150956055015096	0.3249164500557	0.532978014656895	0.17346845613074	0.227334727652996	0.203810367744794	0.326139088729017	0.335455014622398	0.15165557334232	0.250761239476984	0.164516408347043	0.233957219251337	0.180319422977846
Bacteria|Actinobacteria|Thermoleophilia|Solirubrobacterales|Conexibacteraceae|Conexibacter	0.0930319099451112	0.138876833608194	0.0309885342423303	0.112017922867659	0.0757059580588992	0.192888292519289	0.176383215744523	0.114209574569335	0.109559024924678	0.100027280167318	0.0886132033673017	0.124700239808153	0.0602098744194048	0.0505518577807734	0.0716460684219953	0.0692700666724392	0.12533422459893	0.180319422977846
Bacteria|Actinobacteria|Thermoleophilia|Solirubrobacterales|Parviterribacteraceae|Parviterribacter	0.00930319099451112	0.0694384168040969	0.0154942671211652	0.0480076812289966	0.0302823832235597	0.0335457900033546	0.0185666542888971	0.0190349290948891	0.00912991874372318	0.0181867782122397	0.0177226406734603	0.0383693045563549	0.0430070531567177	0	0.0268672756582483	0.0259762750021647	0.0334224598930481	0.0171732783788425
Bacteria|Actinobacteria|Thermoleophilia|Solirubrobacterales|Patulibacteraceae|Patulibacter	0.0186063819890222	0	0.00774713356058258	0.00800128020483277	0.00757059580588992	0	0.0371333085777943	0	0	0	0	0	0	0.0337012385205156	0	0	0.0584893048128342	0.0171732783788425
Bacteria|Actinobacteria|Thermoleophilia|Solirubrobacterales|Solirubrobacteraceae|Solirubrobacter	0.567494650665178	0.460029511327142	0.224666873256895	0.256040966554649	0.257400257400257	0.603824220060382	0.956182695878203	0.513943085562006	0.447366018442436	0.445576066199873	0.620292423571112	0.988009592326139	0.29244796146568	0.202207431123094	0.340318825004478	0.251103991687592	0.467914438502674	0.300532371629744
Bacteria|Actinobacteria|Thermoleophilia|Solirubrobacterales|Unassigned|Unassigned	0.0186063819890222	0.16491623990973	0.0619770684846607	0.104016642662826	0.0227117874176698	0.0335457900033546	0.0742666171555886	0.114209574569335	0.0821692686935086	0.0818405019550787	0.0886132033673017	0.124700239808153	0.0688112850507483	0.0842530963012891	0.0626903098692459	0.0692700666724392	0.133689839572193	0.0858663918942126
Bacteria|Actinobacteria|Thermoleophilia|Unassigned|Unassigned|Unassigned	0.0744255279560889	0.0173596042010242	0.0154942671211652	0.0800128020483277	0.0302823832235597	0.0335457900033546	0.06498329001114	0.142761968211668	0.0639094312060623	0.0727471128489588	0.0797518830305716	0.0383693045563549	0.0516084637880612	0.00842530963012891	0.0716460684219953	0.0346350333362196	0.0334224598930481	0.0601064743259488
Bacteria|Actinobacteria|Unassigned|Unassigned|Unassigned|Unassigned	0.1674574379012	0.190955646211266	0.0697242020452433	0.072011521843495	0.0529941706412295	0.142569607514257	0.213516524322317	0.180831826401447	0.182598374874464	0.245521505865236	0.0797518830305716	0.220623501199041	0.163426801995527	0.0758277866711602	0.268672756582483	0.173175166681098	0.142045454545455	0.214665979735532
Bacteria|Armatimonadetes|Unassigned|Unassigned|Unassigned|Armatimonadetes_gp5	0	0.00867980210051211	0.0154942671211652	0.00800128020483277	0	0.0251593425025159	0.0556999628666914	0.0475873227372228	0.0365196749748927	0.00909338910611985	0.0177226406734603	0.0287769784172662	0.0258042318940306	0.00842530963012891	0.0447787927637471	0.0259762750021647	0.0167112299465241	0.00858663918942126
Bacteria|Bacteroidetes|Chitinophagia|Chitinophagales|Chitinophagaceae|Compostibacter	0.0186063819890222	0.0173596042010242	0	0.0240038406144983	0.0227117874176698	0	0.00928332714444857	0.0380698581897782	0	0.00909338910611985	0	0.00959232613908873	0.00860141063134354	0.0252759288903867	0	0.0173175166681098	0	0.00858663918942126
Bacteria|Bacteroidetes|Chitinophagia|Chitinophagales|Chitinophagaceae|Niastella	0.139547864917667	0.0607586147035848	0.0619770684846607	0.0560089614338294	0.0227117874176698	0.0754780275075478	0.482733011511326	0.276006471875892	0.493015612161052	0.400109120669273	0.292423571112096	0.220623501199041	0.352657835885085	0.488667958547477	0.331363066451728	0.37232660836436	0.250668449197861	0.154559505409583
Bacteria|Bacteroidetes|Chitinophagia|Chitinophagales|Chitinophagaceae|Unassigned	0.00930319099451112	0	0	0	0	0	0.0742666171555886	0.0285523936423337	0.0273897562311695	0.0272801673183596	0.0177226406734603	0.0383693045563549	0.0172028212626871	0.0252759288903867	0.0358230342109977	0	0.00835561497326203	0.0171732783788425
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cyclobacteriaceae|Algoriphagus	0.0744255279560889	0.0347192084020484	0.0619770684846607	0.0480076812289966	0.0151411916117798	0.0419322375041932	0.102116598588934	0.0761397163795565	0.310417237286588	0.136400836591798	0.0886132033673017	0.0767386091127098	0.137622570101497	0.126379644451934	0.125380619738492	0.103905100008659	0.100267379679144	0.0944530310836339
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae|Chryseotalea	0.0651223369615778	0.0694384168040969	0.0154942671211652	0.0160025604096655	0.00757059580588992	0.00838644750083864	0.19494987003342	0.161796897306558	0.146078699899571	0.190961171228517	0.106335844040762	0.172661870503597	0.103216927576122	0.134804954082063	0.197026688160487	0.0779288250064941	0.0835561497326203	0.13738622703074
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Fulvivirgaceae|Chryseolinea	0.195367010884733	0.0607586147035848	0.0309885342423303	0.104016642662826	0.0302823832235597	0.0167728950016773	0.473449684366877	0.342628723708004	0.301287318542865	0.381922342457034	0.310146211785556	0.191846522781775	0.232238087046276	0.252759288903867	0.367186100662726	0.346350333362196	0.12533422459893	0.291945732440323
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Fulvivirgaceae|Ohtaekwangia	0.697739324588334	0.503428521829702	0.147195537651069	0.128020483277324	0.333106215459157	0.0922509225092251	0.668399554400297	0.247454078233559	0.556925043367114	1.52768936982814	0.51395657953035	0.354916067146283	0.70531567177017	0.572921054848766	0.743327959878202	0.84855831673738	0.309157754010695	0.34346556757685
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Unassigned|Unassigned	0.0186063819890222	0	0	0.00800128020483277	0	0	0.0928332714444857	0.0761397163795565	0.0456495937186159	0.0272801673183596	0.0265839610101905	0.0287769784172662	0.00860141063134354	0.0252759288903867	0.0358230342109977	0.0952463416746039	0.0417780748663102	0.0515198351365276
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Cryomorphaceae|Crocinitomix	0.0372127639780445	0.0347192084020484	0.0387356678029129	0.0320051208193311	0.0151411916117798	0.00838644750083864	0.0742666171555886	0.0475873227372228	0.118688943668401	0.118214058379558	0.0620292423571112	0.115107913669065	0.0688112850507483	0.160080882972449	0.125380619738492	0.121222616676769	0.12533422459893	0.0429331959471063
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Cryomorphaceae|Unassigned	0.00930319099451112	0.00867980210051211	0	0	0.0151411916117798	0	0	0.0285523936423337	0.0365196749748927	0.00909338910611985	0.0265839610101905	0.0191846522781775	0.0172028212626871	0.0505518577807734	0.0358230342109977	0	0	0.0257599175682638
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium	1.60014885105591	1.79671903480601	7.10412147505423	2.46439430308849	4.3606631841926	1.87856424018786	1.47604901596732	7.06195869420386	6.56441157673697	4.73765572428844	1.98493575542756	1.99520383693046	3.81042490968519	4.28848260173561	2.71359484148307	1.63650532513638	3.63469251336898	4.43070582174137
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Weeksellaceae|Chryseobacterium	0	0.0260394063015363	0.00774713356058258	0.0160025604096655	0.00757059580588992	0.00838644750083864	0.0185666542888971	0.114209574569335	0.0639094312060623	0.063653723742839	0.053167922020381	0.0191846522781775	0.0172028212626871	0	0.0537345513164965	0.225127716685427	0.0250668449197861	0.0171732783788425
Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Mucilaginibacter	0.0279095729835334	0.0173596042010242	0	0.0400064010241639	0.0378529790294496	0	0.00928332714444857	0.0190349290948891	0	0.0181867782122397	0.0265839610101905	0.0191846522781775	0.0258042318940306	0.0505518577807734	0.00895575855274942	0.0173175166681098	0.0167112299465241	0.00858663918942126
Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Solitalea	0.0465159549725556	0	0.00774713356058258	0.00800128020483277	0.0151411916117798	0	0.0185666542888971	0.00951746454744456	0.00912991874372318	0.00909338910611985	0.0354452813469207	0.0191846522781775	0.00860141063134354	0.00842530963012891	0.0268672756582483	0	0.0167112299465241	0.0171732783788425
Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Sphingobacterium	0.0279095729835334	0.0433990105025605	0.0464828013634955	0.0320051208193311	0.0832765538647892	0.00838644750083864	0.0278499814333457	0.0190349290948891	0.0821692686935086	0.0545603346367191	0.0265839610101905	0.0575539568345324	0.0774126956820919	0.193782121492965	0.0447787927637471	0.0519525500043294	0.0668449197860962	0.103039670273055
Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Unassigned	0.0279095729835334	0	0.00774713356058258	0.0320051208193311	0.0302823832235597	0.0167728950016773	0	0.0190349290948891	0.0273897562311695	0.0181867782122397	0.00886132033673017	0.0191846522781775	0	0.00842530963012891	0.00895575855274942	0	0.0417780748663102	0.0257599175682638
Bacteria|Bacteroidetes|Unassigned|Unassigned|Unassigned|Unassigned	0.0186063819890222	0	0.00774713356058258	0.0160025604096655	0	0.00838644750083864	0.0278499814333457	0.0190349290948891	0.0365196749748927	0.0272801673183596	0.00886132033673017	0.00959232613908873	0.0344056425253742	0.0168506192602578	0.00895575855274942	0.0086587583340549	0	0.0171732783788425
Bacteria|Campilobacterota|Campylobacteria|Campylobacterales|Unassigned|Unassigned	0.0651223369615778	0.00867980210051211	0.00774713356058258	0.00800128020483277	0.0302823832235597	0.0251593425025159	0.102116598588934	0.123727039116779	0.0639094312060623	0.0909338910611985	0.0354452813469207	0.0191846522781775	0.0172028212626871	0.0674024770410313	0.0895575855274942	0.0432937916702745	0.0668449197860962	0.0429331959471063
Bacteria|Candidatus_Saccharibacteria|Unassigned|Unassigned|Unassigned|Saccharibacteria_genera_incertae_sedis	0	0	0.0154942671211652	0.0160025604096655	0.128700128700129	0.00838644750083864	0	0.0951746454744456	0	0.0181867782122397	0.0177226406734603	0	0	0	0.0358230342109977	0.0086587583340549	0	0.0515198351365276
Bacteria|Chlamydiae|Chlamydiia|Chlamydiales|Chlamydiaceae|Chlamydia	0.0186063819890222	0.00867980210051211	0	0	0.00757059580588992	0.0251593425025159	0.0464166357222429	0.0190349290948891	0.0365196749748927	0.0727471128489588	0.00886132033673017	0	0	0.00842530963012891	0.0895575855274942	0.0086587583340549	0	0.0601064743259488
Bacteria|Chloroflexi|Chloroflexia|Chloroflexales|Chloroflexaceae|Chloroflexus	0.148851055912178	0.225674854613315	0.0774713356058259	0.0960153624579933	0.174123703535468	0.0670915800067092	0.120683252877831	0.152279432759113	0.136948781155848	0.145494225697918	0.106335844040762	0.182254196642686	0.309650782728367	0.15165557334232	0.223893963818735	0.190492683349208	0.100267379679144	0.154559505409583
Bacteria|Chloroflexi|Chloroflexia|Chloroflexales|Oscillochloridaceae|Oscillochloris	0.102335100939622	0.156236437809218	0.0387356678029129	0.072011521843495	0.098417745476569	0.0670915800067092	0.0928332714444857	0.123727039116779	0.155208618643294	0.0454669455305993	0.0886132033673017	0.0863309352517986	0.103216927576122	0.126379644451934	0.0626903098692459	0.103905100008659	0.108622994652406	0.111626309462476
Bacteria|Chloroflexi|Chloroflexia|Chloroflexales|Roseiflexaceae|Roseiflexus	0.800074425527956	1.06761565836299	0.193678339014565	0.600096015362458	0.492088727382845	0.343844347534384	0.58484961010026	0.894641667459789	0.812562768191363	0.60016368100391	0.646876384581303	0.671462829736211	0.765525546189575	0.412840171876316	0.779150994089199	0.554160533379513	0.325868983957219	0.626824660827752
Bacteria|Chloroflexi|Chloroflexia|Chloroflexales|Unassigned|Unassigned	0.00930319099451112	0.0607586147035848	0.00774713356058258	0.0320051208193311	0.0151411916117798	0.0167728950016773	0.0371333085777943	0.133244503664224	0.100429106180955	0.0272801673183596	0.053167922020381	0.0479616306954436	0.0516084637880612	0	0.0447787927637471	0.0259762750021647	0	0.034346556757685
Bacteria|Chloroflexi|Chloroflexia|Herpetosiphonales|Herpetosiphonaceae|Herpetosiphon	0.725648897571867	0.876660012151723	0.294391075302138	1.08017282765242	0.772200772200772	0.528346192552835	0.640549572966951	1.82735319310936	0.520405368392221	0.882058743293625	1.24058484714222	0.968824940047961	3.31154309306726	0.38756424298593	1.02991223356618	0.796605766733051	1.24498663101604	1.11626309462476
Bacteria|Chloroflexi|Chloroflexia|Kallotenuales|Kallotenuaceae|Kallotenue	0.0186063819890222	0.0347192084020484	0	0	0.098417745476569	0.00838644750083864	0.00928332714444857	0	0	0.00909338910611985	0.00886132033673017	0.00959232613908873	0	0	0	0.0086587583340549	0	0.00858663918942126
Bacteria|Chloroflexi|Chloroflexia|Unassigned|Unassigned|Unassigned	0.0465159549725556	0.130197031507682	0.0232414006817478	0.0560089614338294	0.0681353622530093	0.0419322375041932	0.0835499443000371	0.0571047872846674	0.0273897562311695	0.136400836591798	0.053167922020381	0.0863309352517986	0.12041974883881	0.0758277866711602	0.0358230342109977	0.329032816694086	0.0334224598930481	0.0257599175682638
Bacteria|Chloroflexi|Ktedonobacteria|Ktedonobacterales|Unassigned|Unassigned	0	0	0.00774713356058258	0	0.0378529790294496	0.0335457900033546	0.0185666542888971	0.0285523936423337	0.00912991874372318	0.00909338910611985	0.0974745237040319	0.00959232613908873	0.00860141063134354	0.0421265481506445	0.0447787927637471	0	0.150401069518717	0
Bacteria|Chloroflexi|Thermomicrobia|Thermomicrobiales|Thermomicrobiaceae|Unassigned	0.0372127639780445	0.0433990105025605	0	0.0240038406144983	0.00757059580588992	0.0419322375041932	0.0464166357222429	0.0190349290948891	0.00912991874372318	0.063653723742839	0.00886132033673017	0.0191846522781775	0.0602098744194048	0.0168506192602578	0.0268672756582483	0.0432937916702745	0.0250668449197861	0.0429331959471063
Bacteria|Chloroflexi|Unassigned|Unassigned|Unassigned|Unassigned	0.0558191459670667	0.078118218904609	0.0154942671211652	0.0240038406144983	0.0151411916117798	0.0251593425025159	0.0464166357222429	0.123727039116779	0.0365196749748927	0.0454669455305993	0.0620292423571112	0.0191846522781775	0.0430070531567177	0.0337012385205156	0.0268672756582483	0.0432937916702745	0.0501336898395722	0.0686931135153701
Bacteria|Firmicutes|Bacilli|Bacillales|Alicyclobacillaceae|Tumebacillus	0	0	0	0.00800128020483277	0.00757059580588992	0.0335457900033546	0.0371333085777943	0.0380698581897782	0	0.0272801673183596	0.168365086397873	0.00959232613908873	0.00860141063134354	0.0252759288903867	0	0.086587583340549	0	0
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae_1|Alkalihalobacillus	0.00930319099451112	0.0173596042010242	0	0	0	0.00838644750083864	0.00928332714444857	0.0285523936423337	0.00912991874372318	0.0363735564244794	0	0.15347721822542	0	0.00842530963012891	0.00895575855274942	0	0.00835561497326203	0
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae_1|Bacillus	0.614010605637734	0.677024563839944	0.317632475983886	0.344055048807809	0.196835490953138	0.67930224756793	2.30226513182325	1.07547349386124	1.32383821783986	1.39128853323634	0.664599025254763	2.66666666666667	0.326853603991055	0.168506192602578	0.420920651979223	0.277080266689757	0.167112299465241	0.446505237849906
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae_1|Cytobacillus	0.0837287189506001	0.0433990105025605	0.0232414006817478	0.0240038406144983	0.0151411916117798	0.0167728950016773	0.0278499814333457	0.0285523936423337	0.0456495937186159	0.00909338910611985	0.0177226406734603	0.0959232613908873	0.0258042318940306	0.0337012385205156	0.0358230342109977	0.0346350333362196	0	0.0601064743259488
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae_1|Fictibacillus	0.0186063819890222	0.0260394063015363	0.0154942671211652	0	0	0.00838644750083864	0.0185666542888971	0	0	0.00909338910611985	0.0443066016836509	0.00959232613908873	0	0.00842530963012891	0.00895575855274942	0.0173175166681098	0.0417780748663102	0.00858663918942126
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae_1|Mesobacillus	0.0372127639780445	0.0347192084020484	0.0309885342423303	0.0640102416386622	0.0302823832235597	0.0251593425025159	0.0742666171555886	0.0380698581897782	0.0547795124623391	0.063653723742839	0.0354452813469207	0.124700239808153	0.0258042318940306	0.00842530963012891	0.0358230342109977	0.0259762750021647	0.0417780748663102	0.00858663918942126
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae_1|Metabacillus	0.0558191459670667	0.0347192084020484	0.0387356678029129	0.0400064010241639	0.0378529790294496	0.00838644750083864	0.102116598588934	0.085657180927001	0.0273897562311695	0.0272801673183596	0.0620292423571112	0.0959232613908873	0.0344056425253742	0.0252759288903867	0.0716460684219953	0.0346350333362196	0.0167112299465241	0.00858663918942126
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae_1|Neobacillus	0.0279095729835334	0	0.0232414006817478	0.0160025604096655	0	0.0251593425025159	0.06498329001114	0.0475873227372228	0.0365196749748927	0.0363735564244794	0.0354452813469207	0.0671462829736211	0.0172028212626871	0.0168506192602578	0	0.0259762750021647	0.0167112299465241	0.0257599175682638
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae_1|Peribacillus	0.0930319099451112	0.0867980210051211	0.0464828013634955	0.0560089614338294	0.0302823832235597	0.0754780275075478	0.315633122911251	0.133244503664224	0.17346845613074	0.272801673183596	0.150642445724413	0.470023980815348	0.0344056425253742	0.0252759288903867	0.0716460684219953	0.0173175166681098	0.0250668449197861	0.034346556757685
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae_1|Unassigned	0.0372127639780445	0.0347192084020484	0.0232414006817478	0.0400064010241639	0.0378529790294496	0.0419322375041932	0.0464166357222429	0.0285523936423337	0.0639094312060623	0.0454669455305993	0.0354452813469207	0.0863309352517986	0.0430070531567177	0.0505518577807734	0.0268672756582483	0.0259762750021647	0.00835561497326203	0.0257599175682638
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae_2|Terribacillus	0.0279095729835334	0	0	0	0.00757059580588992	0	0.167099888600074	0.0190349290948891	0.0912991874372318	0.00909338910611985	0.00886132033673017	0.0191846522781775	0	0	0.00895575855274942	0	0	0.0257599175682638
Bacteria|Firmicutes|Bacilli|Bacillales|Paenibacillaceae_1|Brevibacillus	0.0186063819890222	0.00867980210051211	0.519057948559033	0.00800128020483277	0	0	0	0.0285523936423337	0.00912991874372318	0	0.0265839610101905	0.00959232613908873	0	0	0.00895575855274942	0.0086587583340549	0	0
Bacteria|Firmicutes|Bacilli|Bacillales|Paenibacillaceae_1|Cohnella	0.0279095729835334	0.0173596042010242	0.00774713356058258	0.0400064010241639	0.0151411916117798	0.00838644750083864	0.0742666171555886	0.0666222518321119	0.00912991874372318	0.0181867782122397	0.0443066016836509	0.0671462829736211	0	0.0168506192602578	0.0537345513164965	0.0259762750021647	0.0417780748663102	0.00858663918942126
Bacteria|Firmicutes|Bacilli|Bacillales|Paenibacillaceae_1|Paenibacillus	0.307005302818867	0.2864334693169	0.0774713356058259	2.56040966554649	0.105988341282459	0.545119087554512	1.67099888600074	0.818501951080232	0.365196749748927	0.809311630444667	0.177226406734603	0.575539568345324	0.180629623258214	0.117954334821805	0.188070929607738	0.190492683349208	0.116978609625668	0.145972866220161
Bacteria|Firmicutes|Bacilli|Bacillales|Paenibacillaceae_2|Oxalophagus	0.0186063819890222	0.0347192084020484	0.0387356678029129	0.0320051208193311	0.0151411916117798	0.0419322375041932	0.0278499814333457	0.0951746454744456	0	0.00909338910611985	0.00886132033673017	0.00959232613908873	0.00860141063134354	0	0.00895575855274942	0.0086587583340549	0	0.00858663918942126
Bacteria|Firmicutes|Bacilli|Bacillales|Planococcaceae|Lysinibacillus	0.0186063819890222	0.0173596042010242	0	0	0.00757059580588992	0.00838644750083864	0.0464166357222429	0.0190349290948891	0.0182598374874464	0	0.00886132033673017	0.211031175059952	0	0	0	0	0.0167112299465241	0.00858663918942126
Bacteria|Firmicutes|Bacilli|Bacillales|Planococcaceae|Paenisporosarcina	0.0279095729835334	0.0260394063015363	0.0232414006817478	0.0480076812289966	0.00757059580588992	0.0251593425025159	0.0371333085777943	0	0.0365196749748927	0.00909338910611985	0.106335844040762	0.0479616306954436	0.0172028212626871	0.0252759288903867	0.0268672756582483	0.0173175166681098	0.0167112299465241	0.0257599175682638
Bacteria|Firmicutes|Bacilli|Bacillales|Thermoactinomycetaceae_1|Novibacillus	0.00930319099451112	0.0173596042010242	0.0154942671211652	0.00800128020483277	0	0.0167728950016773	0	0	0.0365196749748927	0.00909338910611985	0	0.0479616306954436	0	0	0.00895575855274942	0.0259762750021647	0	0.0257599175682638
Bacteria|Firmicutes|Bacilli|Bacillales|Thermoactinomycetaceae_2|Planifilum	0.0465159549725556	0.0867980210051211	0.0232414006817478	0.0960153624579933	0.0227117874176698	0.0167728950016773	0.0371333085777943	0.171314361854002	0.0821692686935086	0.0272801673183596	0.0797518830305716	0.0863309352517986	0.00860141063134354	0.00842530963012891	0.0358230342109977	0.0519525500043294	0.0250668449197861	0.0858663918942126
Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus	0.130244673923156	0.0607586147035848	0.364115277347381	0.0960153624579933	0.0529941706412295	0.0922509225092251	0.185666542888971	0.0475873227372228	0.0639094312060623	0.127307447485678	0.141781125387683	0.134292565947242	0.154825391364184	0.15165557334232	0.16120365394949	0.0779288250064941	0.0835561497326203	0.240425897303795
Bacteria|Firmicutes|Bacilli|Unassigned|Unassigned|Unassigned	0.837287189506001	0.390591094523045	0.472575147195538	0.584093454952792	0.264970853206147	0.394163032539416	0.492016338655774	0.456838298277339	0.967771386834657	0.727471128489588	0.48737261852016	0.393285371702638	0.26664372957165	0.404414862246188	0.411964893426473	0.554160533379513	0.359291443850267	0.429331959471063
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae_1|Clostridium_sensu_stricto	0	0.321152677718948	0.0154942671211652	0.00800128020483277	0.00757059580588992	0	0.0371333085777943	0	0.0821692686935086	0	0.00886132033673017	0.00959232613908873	0	0	0	0	0	0.0772797527047913
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Unassigned	0	0.130197031507682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0944530310836339
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Intestinibacter	0	0	0.0154942671211652	0.00800128020483277	0.00757059580588992	0.00838644750083864	0.0185666542888971	0.00951746454744456	0.00912991874372318	0.00909338910611985	0.00886132033673017	0.0671462829736211	0	0.0168506192602578	0	0.0086587583340549	0.00835561497326203	0.0171732783788425
Bacteria|Firmicutes|Unassigned|Unassigned|Unassigned|Unassigned	0.00930319099451112	0.00867980210051211	0.00774713356058258	0.0240038406144983	0	0.0167728950016773	0.00928332714444857	0.0285523936423337	0.00912991874372318	0.0272801673183596	0.0177226406734603	0.0191846522781775	0	0	0.00895575855274942	0	0.0250668449197861	0.00858663918942126
Bacteria|Gemmatimonadetes|Gemmatimonadetes|Gemmatimonadales|Gemmatimonadaceae|Gemmatimonas	0.0186063819890222	0.0260394063015363	0.0154942671211652	0.0160025604096655	0	0.00838644750083864	0.0278499814333457	0.00951746454744456	0.0182598374874464	0.00909338910611985	0	0.0287769784172662	0	0.0337012385205156	0.0179115171054988	0.0173175166681098	0.00835561497326203	0.034346556757685
Bacteria|Gemmatimonadetes|Gemmatimonadetes|Gemmatimonadales|Gemmatimonadaceae|Gemmatirosa	0.130244673923156	0.156236437809218	0.0852184691664084	0.0960153624579933	0.0529941706412295	0.100637370010064	0.176383215744523	0.190349290948891	0.136948781155848	0.118214058379558	0.150642445724413	0.124700239808153	0.0774126956820919	0.092678405931418	0.0985133440802436	0.129881375010823	0.0919117647058823	0.13738622703074
Bacteria|Ignavibacteriae|Ignavibacteria|Ignavibacteriales|Ignavibacteriaceae|Ignavibacterium	0.0186063819890222	0.0173596042010242	0	0.0160025604096655	0	0.0419322375041932	0.00928332714444857	0.00951746454744456	0	0.063653723742839	0	0	0	0	0.00895575855274942	0	0	0.0257599175682638
Bacteria|Nitrospirae|Nitrospira|Nitrospirales|Nitrospiraceae|Nitrospira	0.0465159549725556	0.0520788126030726	0.0232414006817478	0.0560089614338294	0.0227117874176698	0.0503186850050319	0.0928332714444857	0.0571047872846674	0.0821692686935086	0.063653723742839	0.0974745237040319	0.143884892086331	0.0774126956820919	0.0758277866711602	0.0806018269747448	0.329032816694086	0.108622994652406	0.163146144599004
Bacteria|Planctomycetes|Phycisphaerae|Phycisphaerales|Phycisphaeraceae|Algisphaera	0.0372127639780445	0.0433990105025605	0	0.0160025604096655	0	0.00838644750083864	0.0371333085777943	0.00951746454744456	0	0	0.0177226406734603	0.0479616306954436	0.0172028212626871	0.00842530963012891	0.00895575855274942	0.0346350333362196	0.00835561497326203	0.0257599175682638
Bacteria|Planctomycetes|Planctomycetacia|Pirellulales|Lacipirellulaceae|Bythopirellula	0	0.0607586147035848	0.0154942671211652	0.00800128020483277	0	0	0.0464166357222429	0.0761397163795565	0.0639094312060623	0.00909338910611985	0.0443066016836509	0.0479616306954436	0.0344056425253742	0.0252759288903867	0.0358230342109977	0.0173175166681098	0.0417780748663102	0.00858663918942126
