Order	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales	5.93543585449809	11.8566096692995	9.02541059807871	9.44151064170267	5.43568778862897	5.62730627306273	6.36836242109172	6.88112686780242	5.02145530904775	6.24715831590434	7.2840053167922	6.08153477218225	9.89162222604507	6.54646558261016	7.99749238760523	8.6587583340549	9.87633689839572	8.74119869483084
Bacteria|Actinobacteria|Actinobacteria|Sporichthyales	0.390734021769467	0.442669907126118	0.464828013634955	0.336053768602976	0.151411916117798	0.377390137537739	0.25993316004456	0.31407633006567	0.520405368392221	0.309175229608075	0.345591493132477	0.201438848920863	0.602098744194048	0.362288314095543	0.385097617768225	0.337691575028141	0.685160427807487	0.652584578396016
Bacteria|Actinobacteria|Actinobacteria|Streptomycetales	3.349148758024	3.15944796458641	3.38549736597459	2.40038406144983	1.23400711636006	1.98758805769876	2.69216487189009	3.94023032264205	8.97471012507989	5.21960534691279	3.32299512627381	3.42446043165468	4.56734904524342	3.90091835874968	3.63603797241626	6.87505411723959	4.80447860962567	3.63214837712519
Bacteria|Actinobacteria|Actinobacteria|Streptosporangiales	1.0884733463578	1.42348754448399	0.41834521227146	1.75228036485838	0.386100386100386	0.763166722576317	0.863349424433717	1.38003235937946	0.566054962110837	0.963899245248704	1.16969428444838	0.738609112709832	1.33321864785825	1.54183166231359	0.931398889485939	1.06502727508875	1.75467914438503	1.06474325948824
Bacteria|Actinobacteria|Actinobacteria|Unassigned	0.3349148758024	0.399270896623557	0.170436938332817	0.128020483277324	0.0681353622530093	0.192888292519289	0.306349795766803	0.456838298277339	0.146078699899571	0.318268618714195	0.336730172795747	0.422062350119904	0.29244796146568	0.235908669643609	0.259716998029733	0.303056541691921	0.158756684491979	0.197492701356689
Bacteria|Actinobacteria|Rubrobacteria|Rubrobacterales	0.0186063819890222	0.130197031507682	0.0464828013634955	0.0480076812289966	0.00757059580588992	0.0503186850050319	0.120683252877831	0.085657180927001	0.0365196749748927	0.0545603346367191	0.0354452813469207	0.143884892086331	0.0860141063134354	0.0421265481506445	0.0626903098692459	0.0692700666724392	0.116978609625668	0.0515198351365276
Bacteria|Actinobacteria|Thermoleophilia|Gaiellales	0.427946785747511	0.720423574342505	0.402850945150294	0.528084493518963	0.310394428041487	0.570278430057028	0.640549572966951	0.913676596554678	0.511275449648498	0.63653723742839	0.708905626938414	0.834532374100719	0.748322724926888	0.547645125958379	0.689593408561705	0.536843016711404	0.484625668449198	0.549544908122961
Bacteria|Actinobacteria|Thermoleophilia|Solirubrobacterales	0.837287189506001	1.11101466886555	0.519057948559033	0.736117778844615	0.522371110606405	1.01476014760148	1.58744894170071	1.29437517845246	0.821692686935086	0.872965354187506	1.01905183872397	1.60191846522782	0.799931188714949	0.522369197067992	0.752283718430951	0.580136808381678	1.05280748663102	0.781384166237335
Bacteria|Actinobacteria|Thermoleophilia|Unassigned	0.0744255279560889	0.0173596042010242	0.0154942671211652	0.0800128020483277	0.0302823832235597	0.0335457900033546	0.06498329001114	0.142761968211668	0.0639094312060623	0.0727471128489588	0.0797518830305716	0.0383693045563549	0.0516084637880612	0.00842530963012891	0.0716460684219953	0.0346350333362196	0.0334224598930481	0.0601064743259488
Bacteria|Actinobacteria|Unassigned|Unassigned	0.1674574379012	0.190955646211266	0.0697242020452433	0.072011521843495	0.0529941706412295	0.142569607514257	0.213516524322317	0.180831826401447	0.182598374874464	0.245521505865236	0.0797518830305716	0.220623501199041	0.163426801995527	0.0758277866711602	0.268672756582483	0.173175166681098	0.142045454545455	0.214665979735532
Bacteria|Armatimonadetes|Unassigned|Unassigned	0	0.00867980210051211	0.0154942671211652	0.00800128020483277	0	0.0251593425025159	0.0556999628666914	0.0475873227372228	0.0365196749748927	0.00909338910611985	0.0177226406734603	0.0287769784172662	0.0258042318940306	0.00842530963012891	0.0447787927637471	0.0259762750021647	0.0167112299465241	0.00858663918942126
Bacteria|Bacteroidetes|Chitinophagia|Chitinophagales	0.1674574379012	0.078118218904609	0.0619770684846607	0.0800128020483277	0.0454235748353395	0.0754780275075478	0.566282955811363	0.342628723708004	0.520405368392221	0.436482677093753	0.310146211785556	0.268585131894484	0.378462067779116	0.53921981632825	0.367186100662726	0.38964412503247	0.259024064171123	0.180319422977846
Bacteria|Bacteroidetes|Cytophagia|Cytophagales	1.05126058237976	0.668344761739432	0.255655407499225	0.304048647783645	0.386100386100386	0.159342502515934	1.53174897883401	0.904159132007233	1.36035789281475	2.26425388742384	1.04563579973416	0.824940047961631	1.18699466712541	1.11214087117702	1.4687444026509	1.47198891678933	0.6600935828877	0.918770393268075
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales	1.64666480602847	1.8661574516101	7.15060427641773	2.51240198431749	4.39851616322205	1.89533713518953	1.56888228741181	7.25230798515276	6.78352962658632	4.92861689551696	2.12671688081524	2.14868105515588	3.91364183726131	4.49911534248884	2.92853304674906	1.98285565849857	3.7850935828877	4.51657221363558
Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales	0.130244673923156	0.0607586147035848	0.0619770684846607	0.112017922867659	0.166553107729578	0.0251593425025159	0.0556999628666914	0.0666222518321119	0.118688943668401	0.100027280167318	0.0974745237040319	0.115107913669065	0.111818338207466	0.261184598533996	0.0895575855274942	0.0692700666724392	0.142045454545455	0.154559505409583
Bacteria|Bacteroidetes|Unassigned|Unassigned	0.0186063819890222	0	0.00774713356058258	0.0160025604096655	0	0.00838644750083864	0.0278499814333457	0.0190349290948891	0.0365196749748927	0.0272801673183596	0.00886132033673017	0.00959232613908873	0.0344056425253742	0.0168506192602578	0.00895575855274942	0.0086587583340549	0	0.0171732783788425
Bacteria|Campilobacterota|Campylobacteria|Campylobacterales	0.0651223369615778	0.00867980210051211	0.00774713356058258	0.00800128020483277	0.0302823832235597	0.0251593425025159	0.102116598588934	0.123727039116779	0.0639094312060623	0.0909338910611985	0.0354452813469207	0.0191846522781775	0.0172028212626871	0.0674024770410313	0.0895575855274942	0.0432937916702745	0.0668449197860962	0.0429331959471063
Bacteria|Candidatus_Saccharibacteria|Unassigned|Unassigned	0	0	0.0154942671211652	0.0160025604096655	0.128700128700129	0.00838644750083864	0	0.0951746454744456	0	0.0181867782122397	0.0177226406734603	0	0	0	0.0358230342109977	0.0086587583340549	0	0.0515198351365276
Bacteria|Chlamydiae|Chlamydiia|Chlamydiales	0.0186063819890222	0.00867980210051211	0	0	0.00757059580588992	0.0251593425025159	0.0464166357222429	0.0190349290948891	0.0365196749748927	0.0727471128489588	0.00886132033673017	0	0	0.00842530963012891	0.0895575855274942	0.0086587583340549	0	0.0601064743259488
Bacteria|Chloroflexi|Chloroflexia|Chloroflexales	1.06056377337427	1.51028556548911	0.317632475983886	0.800128020483277	0.779771368006662	0.49480040254948	0.835499443000371	1.3038926429999	1.20514927417146	0.818405019550787	0.894993354009748	0.988009592326139	1.23000172028213	0.69087538967057	1.11051406054093	0.874534591739545	0.53475935828877	0.927357032457496
Bacteria|Chloroflexi|Chloroflexia|Herpetosiphonales	0.725648897571867	0.876660012151723	0.294391075302138	1.08017282765242	0.772200772200772	0.528346192552835	0.640549572966951	1.82735319310936	0.520405368392221	0.882058743293625	1.24058484714222	0.968824940047961	3.31154309306726	0.38756424298593	1.02991223356618	0.796605766733051	1.24498663101604	1.11626309462476
Bacteria|Chloroflexi|Chloroflexia|Kallotenuales	0.0186063819890222	0.0347192084020484	0	0	0.098417745476569	0.00838644750083864	0.00928332714444857	0	0	0.00909338910611985	0.00886132033673017	0.00959232613908873	0	0	0	0.0086587583340549	0	0.00858663918942126
Bacteria|Chloroflexi|Chloroflexia|Unassigned	0.0465159549725556	0.130197031507682	0.0232414006817478	0.0560089614338294	0.0681353622530093	0.0419322375041932	0.0835499443000371	0.0571047872846674	0.0273897562311695	0.136400836591798	0.053167922020381	0.0863309352517986	0.12041974883881	0.0758277866711602	0.0358230342109977	0.329032816694086	0.0334224598930481	0.0257599175682638
Bacteria|Chloroflexi|Ktedonobacteria|Ktedonobacterales	0	0	0.00774713356058258	0	0.0378529790294496	0.0335457900033546	0.0185666542888971	0.0285523936423337	0.00912991874372318	0.00909338910611985	0.0974745237040319	0.00959232613908873	0.00860141063134354	0.0421265481506445	0.0447787927637471	0	0.150401069518717	0
Bacteria|Chloroflexi|Thermomicrobia|Thermomicrobiales	0.0372127639780445	0.0433990105025605	0	0.0240038406144983	0.00757059580588992	0.0419322375041932	0.0464166357222429	0.0190349290948891	0.00912991874372318	0.063653723742839	0.00886132033673017	0.0191846522781775	0.0602098744194048	0.0168506192602578	0.0268672756582483	0.0432937916702745	0.0250668449197861	0.0429331959471063
Bacteria|Chloroflexi|Unassigned|Unassigned	0.0558191459670667	0.078118218904609	0.0154942671211652	0.0240038406144983	0.0151411916117798	0.0251593425025159	0.0464166357222429	0.123727039116779	0.0365196749748927	0.0454669455305993	0.0620292423571112	0.0191846522781775	0.0430070531567177	0.0337012385205156	0.0268672756582483	0.0432937916702745	0.0501336898395722	0.0686931135153701
Bacteria|Firmicutes|Bacilli|Bacillales	1.47920736812727	1.44952695078552	1.22404710257205	3.38454152664426	0.537512302218185	1.5850385776585	5.05941329372447	2.72199486056914	2.38290879211175	2.80985723379103	1.674789543642	4.8537170263789	0.731119903664201	0.53921981632825	1.02095647501343	0.874534591739545	0.543114973262032	0.95311695002576
Bacteria|Firmicutes|Bacilli|Lactobacillales	0.130244673923156	0.0607586147035848	0.364115277347381	0.0960153624579933	0.0529941706412295	0.0922509225092251	0.185666542888971	0.0475873227372228	0.0639094312060623	0.127307447485678	0.141781125387683	0.134292565947242	0.154825391364184	0.15165557334232	0.16120365394949	0.0779288250064941	0.0835561497326203	0.240425897303795
Bacteria|Firmicutes|Bacilli|Unassigned	0.837287189506001	0.390591094523045	0.472575147195538	0.584093454952792	0.264970853206147	0.394163032539416	0.492016338655774	0.456838298277339	0.967771386834657	0.727471128489588	0.48737261852016	0.393285371702638	0.26664372957165	0.404414862246188	0.411964893426473	0.554160533379513	0.359291443850267	0.429331959471063
Bacteria|Firmicutes|Clostridia|Clostridiales	0	0.45134970922663	0.0309885342423303	0.0160025604096655	0.0151411916117798	0.00838644750083864	0.0556999628666914	0.00951746454744456	0.0912991874372318	0.00909338910611985	0.0177226406734603	0.0767386091127098	0	0.0168506192602578	0	0.0086587583340549	0.00835561497326203	0.188906062167268
Bacteria|Firmicutes|Unassigned|Unassigned	0.00930319099451112	0.00867980210051211	0.00774713356058258	0.0240038406144983	0	0.0167728950016773	0.00928332714444857	0.0285523936423337	0.00912991874372318	0.0272801673183596	0.0177226406734603	0.0191846522781775	0	0	0.00895575855274942	0	0.0250668449197861	0.00858663918942126
Bacteria|Gemmatimonadetes|Gemmatimonadetes|Gemmatimonadales	0.148851055912178	0.182275844110754	0.100712736287574	0.112017922867659	0.0529941706412295	0.109023817510902	0.204233197177869	0.199866755496336	0.155208618643294	0.127307447485678	0.150642445724413	0.15347721822542	0.0774126956820919	0.126379644451934	0.116424861185742	0.147198891678933	0.100267379679144	0.171732783788425
Bacteria|Ignavibacteriae|Ignavibacteria|Ignavibacteriales	0.0186063819890222	0.0173596042010242	0	0.0160025604096655	0	0.0419322375041932	0.00928332714444857	0.00951746454744456	0	0.063653723742839	0	0	0	0	0.00895575855274942	0	0	0.0257599175682638
Bacteria|Nitrospirae|Nitrospira|Nitrospirales	0.0465159549725556	0.0520788126030726	0.0232414006817478	0.0560089614338294	0.0227117874176698	0.0503186850050319	0.0928332714444857	0.0571047872846674	0.0821692686935086	0.063653723742839	0.0974745237040319	0.143884892086331	0.0774126956820919	0.0758277866711602	0.0806018269747448	0.329032816694086	0.108622994652406	0.163146144599004
Bacteria|Planctomycetes|Phycisphaerae|Phycisphaerales	0.0372127639780445	0.0433990105025605	0	0.0160025604096655	0	0.00838644750083864	0.0371333085777943	0.00951746454744456	0	0	0.0177226406734603	0.0479616306954436	0.0172028212626871	0.00842530963012891	0.00895575855274942	0.0346350333362196	0.00835561497326203	0.0257599175682638
Bacteria|Planctomycetes|Planctomycetacia|Pirellulales	0.0279095729835334	0.182275844110754	0.100712736287574	0.0240038406144983	0.00757059580588992	0.0503186850050319	0.492016338655774	0.628152660131341	0.273897562311695	0.145494225697918	0.230394328754985	0.383693045563549	0.189231033889558	0.160080882972449	0.223893963818735	0.138540133344878	0.0919117647058823	0.0772797527047913
Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales	1.54432970508885	1.2151722940717	1.2472885032538	1.17618819011042	1.51411916117798	1.54310634015431	1.25324916450056	1.25630532026268	0.657354149548069	0.909338910611985	1.42667257421356	1.21822541966427	1.09237915018063	1.20481927710843	0.958266165144188	1.13429734176119	1.06116310160428	1.32234243517087
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales	12.3360312587217	11.9520874924052	15.5097613882863	13.8022083533365	15.3683094859565	14.5924186514592	13.2937244708504	11.5066146378605	8.3903953254816	10.5392379739929	12.6185201595038	12.6330935251799	9.00567693101669	10.0598196983739	10.8902024001433	10.6502727508875	11.1547459893048	11.3429503692255
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales	0.911712717462089	1.04157625206145	0.650759219088937	0.592094735157625	0.302823832235597	0.696075142569608	1.75454883030078	1.08499095840868	1.16862959919657	0.909338910611985	1.01905183872397	1.28537170263789	0.920350937553759	0.766703176341731	0.994089199355185	1.22088492510174	0.526403743315508	0.789970805426756
Bacteria|Proteobacteria|Alphaproteobacteria|Sneathiellales	0.139547864917667	0.12151722940717	0.162689804772234	0.0560089614338294	0.0908471496706791	0.0922509225092251	0.148533234311177	0.114209574569335	0.0821692686935086	0.0818405019550787	0.141781125387683	0.191846522781775	0.180629623258214	0.176931502232707	0.170159412502239	0.311715300025976	0.167112299465241	0.20607934054611
Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales	2.04670201879245	2.14391111882649	3.54818717074682	3.12850056008961	3.7550155197214	3.01912110030191	1.91236539175641	1.77024840582469	1.29644846160869	1.58224970446485	2.02038103677448	2.11031175059952	1.2041974883881	1.80301626084759	1.49561167830915	2.25993592518833	2.10561497326203	1.72591447707367
Bacteria|Proteobacteria|Alphaproteobacteria|Unassigned	0.1674574379012	0.225674854613315	0.340873876665634	0.104016642662826	0.0681353622530093	0.268366320026837	0.222799851466766	0.218901684591225	0.209988131105633	0.272801673183595	0.159503766061143	0.354916067146283	0.189231033889558	0.353863004465414	0.259716998029733	0.355009091696251	0.108622994652406	0.20607934054611
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales	35.2870034421807	23.287909035674	29.4158661295321	33.397343574972	43.2508138390491	36.1120429386112	21.8158187894541	18.8731321975826	26.9332602939834	27.4711284895881	26.0168365086398	22.8201438848921	29.0641665233098	36.8101777740332	27.0643023464087	28.5825612607152	29.6707887700535	27.211059591276
Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales	0.223276583868267	0.12151722940717	0.123954136969321	0.104016642662826	0.0681353622530093	0.12579671251258	0.278499814333457	0.10469211002189	0.0639094312060623	0.263708284077476	0.239255649091715	0.239808153477218	0.0774126956820919	0.101103715561547	0.250761239476984	0.147198891678933	0.108622994652406	0.171732783788425
Bacteria|Proteobacteria|Betaproteobacteria|Nitrosomonadales	0.325611684807889	0.555507334432775	0.379609544468547	0.256040966554649	0.461806344159285	0.637370010063737	0.362049758633494	0.485390691919673	0.410846343467543	0.345548786032554	0.451927337173239	0.364508393285372	0.378462067779116	0.446541410396832	0.698549167114455	0.372326608364361	0.376002673796791	0.403572041902799
Bacteria|Proteobacteria|Betaproteobacteria|Rhodocyclales	0.111638291934133	0.112837427306657	0.0309885342423303	0.0640102416386622	0.0454235748353395	0.142569607514257	0.176383215744523	0.0666222518321119	0.136948781155848	0.0818405019550787	0.106335844040762	0.143884892086331	0.0688112850507483	0.126379644451934	0.116424861185742	0.0779288250064941	0.0334224598930481	0.0686931135153701
