tax_id	abundance	superkingdom	phylum	class	order	family	genus	species
1547922	0.0242812339170842	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	Aeromonas
2978127	0.11166650971175	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus
1523421	0.0231431654620747	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia_B	Roseburia_B
3025315	0.0227272727272727	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	JAHCHG01	JAHCHG01
1653334	0.0454545454545454	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium
1653334	0.0454545454545454	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea
1778438	0.1363627785102031	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Photobacterium	Photobacterium
2269504	0.0227272727272727	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	GWC2-71-9	JABFSM01	JABFSM01
117	0.0227272727272727	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia
117	0.0227272727272727	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia
117	0.0227272727272727	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia
117	0.0227272727272727	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella
117	0.0227272727272727	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus
117	0.0227272727272727	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus
117	0.0227272727272727	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus
117	0.0227272727272727	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella
117	0.0227272727272727	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia
117	0.0227272727272727	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Yersinia	Yersinia
117	0.0227272727272727	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella
117	0.0227272727272727	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio
117	0.0227272727272727	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Granulimonas	Granulimonas
117	0.0227272727272727	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides
117	0.0227272727272727	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Dubosiella	Dubosiella
117	0.0227272727272727	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Stutzerimonas	Stutzerimonas
117	0.0227272727272727	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	DSM-6294	Thalassolituus	Thalassolituus
117	0.0227272727272727	Bacteria	Actinomycetota	Actinomycetes	Nanopelagicales	Nanopelagicaceae	Planktophila	Planktophila
117	0.0227272727272727	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Tatlockia	Tatlockia
117	0.0227272727272727	Bacteria	Bacillota	Clostridia	TANB77	CAG-508	CAG-269	CAG-269
117	0.0227272727272727	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus
117	0.0227272727272727	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Haematobacter	Haematobacter
117	0.0227272727272727	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Physcousia	Physcousia
117	0.0227272727272727	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_D	Campylobacter_D
117	0.0227272727272727	Bacteria	Nitrospirota	Thermodesulfovibrionia	Thermodesulfovibrionales	Thermodesulfovibrionaceae	Thermodesulfovibrio	Thermodesulfovibrio
117	0.0227272727272727	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Jannaschia	Jannaschia
117	0.0227272727272727	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis
117	0.0227272727272727	Bacteria	Chloroflexota	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	JAICIM01	JAICIM01
117	0.0227272727272727	Bacteria	Planctomycetota	UBA1135	UBA1135	GCA-002686595	DASYPQ01	DASYPQ01
117	0.0227272727272727	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	Nanosynbacter
117	0.0227272727272727	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dokdonella_A	Dokdonella_A
117	0.0227272727272727	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Gallionellaceae	Gallionella	Gallionella
117	0.0227272727272727	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	Tenacibaculum
117	0.0227272727272727	Bacteria	Bacteroidota_A	Ignavibacteria	Ignavibacteriales	Melioribacteraceae	Stygiobacter	Stygiobacter
117	0.0227272727272727	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	UBA5518	UBA5518	UBA5518
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella
2099678	0.1363636363636363	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus
2099678	0.1363636363636363	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus
2099678	0.1363636363636363	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus
2099678	0.1363636363636363	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus
2099678	0.1363636363636363	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus
2099678	0.1363636363636363	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter
2099678	0.1363636363636363	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus
2099678	0.1363636363636363	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio
2099678	0.1363636363636363	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella
2099678	0.1363636363636363	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Lepagella	Lepagella
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter
2099678	0.1363636363636363	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-873	CAG-873
2099678	0.1363636363636363	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus
2099678	0.1363636363636363	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	Mannheimia	Mannheimia
2099678	0.1363636363636363	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus
2099678	0.1363636363636363	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	UBA7173	UBA7173
2099678	0.1363636363636363	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides
2099678	0.1363636363636363	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Suilimivivens	Suilimivivens
2099678	0.1363636363636363	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	COE1	COE1
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia
2099678	0.1363636363636363	Bacteria	Spirochaetota	Spirochaetia	Borreliales	Borreliaceae	Borreliella	Borreliella
2099678	0.1363636363636363	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Paramuribaculum	Paramuribaculum
2099678	0.1363636363636363	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes
2099678	0.1363636363636363	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes
2099678	0.1363636363636363	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola
2099678	0.1363636363636363	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	Helicobacter_D	Helicobacter_D
2099678	0.1363636363636363	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	JAGBWK01	JAGBWK01
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Mixta	Mixta
2099678	0.1363636363636363	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	TTA-H9	TTA-H9	TTA-H9
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cronobacter	Cronobacter
2099678	0.1363636363636363	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio_A	Butyrivibrio_A
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia
2099678	0.1363636363636363	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Enterenecus	Enterenecus
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Chania	Chania
2099678	0.1363636363636363	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	UBA953	UBA953	UBA953
2099678	0.1363636363636363	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Cloacibacillus
2099678	0.1363636363636363	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A
2099678	0.1363636363636363	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter
2099678	0.1363636363636363	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Acidipropionibacterium	Acidipropionibacterium
2099678	0.1363636363636363	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P3	Colimorpha	Colimorpha
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Gammaproteobacteria	GCA-002705445	GCA-002716945	GCA-2698665	GCA-2698665
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocystis	Methylocystis
2099678	0.1363636363636363	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Paraprevotella	Paraprevotella
2099678	0.1363636363636363	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	WM01	WM01
2099678	0.1363636363636363	Bacteria	Patescibacteriota	Minisyncoccia	UBA9973	UBA9973	JAGOTH01	JAGOTH01
2099678	0.1363636363636363	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	RGIG5612	RGIG5612
2099678	0.1363636363636363	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Colivicinus	Colivicinus
2099678	0.1363636363636363	Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium_O	Eubacterium_O
2099678	0.1363636363636363	Bacteria	Bacteroidota_A	Rhodothermia	Rhodothermales	VXPQ01	JBBDTI01	JBBDTI01
2099678	0.1363636363636363	Bacteria	Synergistota	Synergistia	Synergistales	Thermovirgaceae	58-81	58-81
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	DT-91	CAKMZU01	CAKMZU01
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter_A	Pelagibacter_A
2099678	0.1363636363636363	Bacteria	Bacillota	Clostridia	UBA1381	UBA1381	12844	12844
2099678	0.1363636363636363	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	SZUA-226	SZUA-226
2099678	0.1363636363636363	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Succinivibrionaceae	Avisuccinivibrio	Avisuccinivibrio
2099678	0.1363636363636363	Bacteria	Actinomycetota	Actinomycetes	Streptomycetales	Streptomycetaceae	Kitasatospora	Kitasatospora
2099678	0.1363636363636363	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Limisphaerales	JBBRWD01	JBBRWD01	JBBRWD01
2099678	0.1363636363636363	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium
2099678	0.1363636363636363	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	JACCYI01	JACCYI01
2099678	0.1363636363636363	Bacteria	Bacillota	Bacilli	Mycoplasmatales	Mycoplasmataceae	Spiroplasma	Spiroplasma
2099678	0.1363636363636363	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	Opitutaceae	ER46	ER46
1170562	0.0227272727272727	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia
1170562	0.0227272727272727	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-873	CAG-873
1898104	0.0454600816522525	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia
1898104	0.0454600816522525	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia
1898104	0.0454600816522525	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia
1898104	0.0454600816522525	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia
1898104	0.0454600816522525	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia
1898104	0.0454600816522525	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia
1898104	0.0454600816522525	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia
1898104	0.0454600816522525	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia
1898104	0.0454600816522525	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia
1898104	0.0454600816522525	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia
1898104	0.0454600816522525	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia
1898104	0.0454600816522525	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia
1898104	0.0454600816522525	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia
1898104	0.0454600816522525	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia
1898104	0.0454600816522525	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia
1898104	0.0454600816522525	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia
1898104	0.0454600816522525	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia
