	RDA1	RDA2	RDA3	RDA4
OTU_21000	-0.0205099020264406	0.0786603000928465	-0.198442912213194	0.029146596969445
OTU_34681	0.0628731909577772	0.00908445070365862	0.00206188617439689	0.382985127515554
OTU_30464	-0.0254123343940722	0.00607420445088004	0.111192311105543	0.0826495845802837
OTU_17439	0.052079213220138	-0.0433786405700076	0.0997639613965173	-0.00428007463084858
OTU_29426	-0.103259729876955	0.0275845278934339	0.00151172653337492	0.0131476385522862
OTU_27869	0.0865867098496197	0.252065644141348	0.112894908048489	0.0431378799740366
OTU_34629	0.00995592379620828	0.102666262550638	0.140422799823089	0.0941397772128074
OTU_7538	-0.048054422292103	0.10697087416981	0.103212513135873	-0.0939012033689373
OTU_23058	-0.0194832187108461	0.0287523777285074	-0.142311547056228	0.0558141583860364
OTU_22823	-0.058759273266828	0.0144988236099926	0.0466999397807468	0.00942999966461545
OTU_26614	0.192796124623226	-0.00681625159794263	-0.0390404954973845	0.167713222507928
OTU_2871	0.0328582006794488	0.204468656644181	0.090836891088032	0.141537584729608
OTU_26590	0.142072458349678	-0.00889883463443407	0.00108001956524237	0.0689573327448687
OTU_28029	0.0476550682087163	-0.094315156854666	0.163643934141315	0.388321250097643
OTU_36931	0.0580012260102462	0.154085431482108	0.0800192198680299	0.0555102814991219
OTU_28700	0.0151981129198712	-0.287065895014243	0.134826239862092	0.341131308380698
OTU_28074	-0.0785383684759961	0.147639966788129	0.233036954422946	-0.0190416116737958
OTU_12543	0.0344245185343754	0.196451734549541	0.0772589029632492	0.0940843726608937
OTU_24869	-0.0235684776522285	0.0513021524575692	0.0779387600055006	-0.0232631515766023
OTU_18778	-0.0693106421436308	0.187436419330026	0.0209638084674817	-0.250774372902581
OTU_26409	0.133682574278029	0.00705464703836115	-0.00599425951585245	0.0654642241487152
OTU_27267	-0.100482266906424	0.0189484030356848	-0.0435497330858163	-0.0406783719121627
OTU_28789	-0.0680097655180764	0.0577651161471567	-0.0634860394478424	0.0102957619223183
OTU_12976	0.00169929296923448	-0.00718699780473128	-0.00377278376344348	-0.00724262084142826
OTU_27811	-0.011938912714264	0.0733262481531063	-0.107929717749829	0.0373149723374206
OTU_17445	0.00762527074567361	0.169407106884469	0.119571550296119	0.0274786747988486
OTU_18579	0.0529145394228522	0.0486985293603039	-0.113297700288131	0.0939968077768122
OTU_4483	0.0901339481805497	0.0570555458471484	-0.0891942396102187	-0.0932434860814473
OTU_26572	0.115569549533609	0.00679676979444258	0.00363135228723329	0.0385521422584469
OTU_19367	-0.123427782875529	0.203646338225935	0.188629555242377	0.0417638697913125
OTU_3494	0.0222107968891407	0.126360818808911	0.0925575045216229	0.136877705896841
OTU_9217	-0.0135043341317775	0.162679828210343	0.027353773535084	0.162588757311537
OTU_10319	0.128480448556262	-0.163175455642135	-0.0503436102468414	0.00256095901800292
OTU_26543	-0.00801722550918002	0.0317912851347469	-0.126980414434518	0.0892208807980129
OTU_14331	-0.0444965137143805	0.0183191365703322	0.00168312766680193	-0.0129619539767576
OTU_25680	-0.0459063374699766	0.0373149388340047	-0.0272429011156112	0.0856784179801069
OTU_29672	0.00728495323749229	0.057074250075909	-0.138199431661343	0.0591599670753438
OTU_28394	-0.0370290486635353	0.115590693699128	0.141174620412184	-0.119252449359045
OTU_18479	0.139598840247149	-0.00561983192259406	-0.0840111484310843	-0.0729148433145921
OTU_15091	-0.0262746947309364	-0.0600899527105695	0.0074528378328696	0.108349532442284
OTU_26255	-0.0327969921213303	0.0750250185009836	0.0814280953926367	-0.0323347893373652
OTU_34808	0.0113106625601268	-0.214180705110446	0.0975137815044185	0.256586463878142
OTU_22028	-0.0787428629977813	0.0230209331596661	-0.128775147330263	0.0198018633712574
OTU_26694	0.104193660503652	-0.00832256082356234	-0.0202702404716488	0.173926624793051
OTU_6573	0.0850768212284554	-0.00954875466064775	-0.0499563817406867	-0.136027412479879
OTU_26660	0.122535051510405	0.00620203059868519	-0.0312334074792359	0.109776115279161
OTU_28028	-0.111997005189277	0.0284611838615447	-0.0229407345869568	0.031016665227142
OTU_5533	-0.104431967644709	0.0197759329751195	-0.0331581958501397	0.0566362252709666
OTU_30908	-0.0103892674254208	-0.137985662935356	0.0877753376625672	0.117877784632543
OTU_31784	0.0161043824797734	-0.199993223434475	0.0937068113899909	0.292834532578898
OTU_18547	0.0556860124322912	0.0290810259660453	-0.117839670738383	0.0935332400762002
OTU_28797	0.0144633865507033	0.0308850100410405	-0.0470191318084578	0.0454916171278844
OTU_9991	-0.0226374649555331	0.109433146221945	0.0917527116107224	-0.00833675857261291
OTU_2874	0.024565662991968	0.131743621167748	0.0163640626132821	-0.0154634354371983
OTU_25990	-0.0385491633079011	-0.0274838613095378	-0.0893098847401997	0.0579807050435332
OTU_30128	0.0185067772427803	0.0518702317659819	-0.0553433172752234	0.00565686808917514
OTU_30267	0.00451323496303953	0.0143791278892433	-0.0455668247153298	0.0577838874584563
OTU_1994	-0.000408477724171931	0.0894823068725337	-0.00840275592910348	-0.0155252859356112
OTU_32179	0.00949388842134502	0.0768338449890595	0.0632951987321776	0.0143427404795625
OTU_28055	0.0265915586972936	-0.0836059948930045	0.00884770511280171	0.129701325149167
OTU_23125	-0.0260465310828208	-0.0373379317044682	0.0240371722060791	0.0289577970845447
OTU_920	0.0150452426826393	-0.10272559029542	-0.041959534552249	0.125736550603479
OTU_36912	0.00428352666617564	0.0319933094668924	-0.103083577723725	0.051871145859522
OTU_11662	0.0814483124266279	0.0400793261590525	-0.0975833833164352	-0.0604178902533482
OTU_31621	0.011225785837441	0.0287960687040847	-0.0338713164211308	-0.0211006606734703
OTU_25167	0.0376647622897744	0.00878909452215335	0.00534961717008154	0.108892065685389
OTU_29447	0.00452752270033638	0.0224583222866107	-0.0996738810972727	0.0419815545109113
OTU_11610	-0.0117843201684019	0.0947554538573846	0.167716036096699	-0.0346647533452474
OTU_26654	0.102907111216244	0.0243299851305687	-0.0145751224421317	0.0580184115286775
OTU_18120	0.00576548073805243	-0.0929534527196903	-0.0464442382331502	-0.0666338159698783
OTU_11254	-0.0143596726079681	0.0460019019369029	-0.137333238991435	0.0182326047935297
OTU_2798	0.0146171592554147	-0.164921729167484	0.0737383531709472	0.21882836849997
OTU_17206	-0.00606290841429043	-0.142716175158589	0.0866479493273938	0.110532800549598
OTU_8984	0.024859758601783	0.0718058380230442	-0.103832914787369	0.00458106706085243
OTU_18724	0.0840494997004345	-0.0600107629732984	-0.0291104750291637	0.151127073432843
OTU_15171	-0.0118236557047609	0.052925229668799	-0.121645559425069	0.0244745880585036
OTU_27313	0.000604993687137186	-0.131542993038021	0.082275994032252	0.190171581967863
OTU_17596	-0.0719444010310062	0.0483545358353019	-0.0939337517721369	-0.06301156090767
OTU_24662	-0.0126338692483085	0.0425810321072121	-0.0531403919066645	0.0595948238352675
OTU_36489	-0.00418349448908825	0.0272142158538621	-0.101286247586756	-0.0249433145176793
OTU_11460	0.0260507216898066	0.110865200205949	0.00360791183453599	-0.000385982926660626
OTU_7669	-0.0835638328785548	0.0398551408619815	-0.116769362868018	-0.0127319173219071
OTU_26576	0.0747999987387011	-0.018664432696646	0.0202120691446331	0.015783926247106
OTU_32036	-0.0535533978261912	0.00913595304437192	-0.0717925743046817	-0.0250394727251559
OTU_14572	0.028545160962888	0.0242391835282866	-0.0757958916780319	-0.00709957884886754
OTU_34687	-0.00153430809055699	0.0257382287508755	-0.107210225872649	0.0164120016443888
OTU_25317	0.0398053564434804	0.032938780112884	-0.0204101829295562	0.0479444695406448
OTU_30889	-0.00688094953031798	0.0447490661072693	-0.0939827932650952	0.0126122169780591
OTU_26102	-0.0326214221857021	0.000720544763403124	-0.0598080835988948	0.0283500848037191
OTU_33791	-0.0468041819392646	0.0228148305088088	0.0177269165683757	0.0794498323618811
OTU_16767	0.0164448253666554	0.0605012787243769	-0.0773091795093842	0.0351589749543193
OTU_12858	-0.0207756997938847	0.026997265166569	0.00423553160425063	0.093291893683077
OTU_5591	-0.0166658973157306	0.0194631778315896	-0.117243407012059	0.0321360260349486
OTU_26617	0.0964967158343499	-0.0187067576272599	-0.0138157162766359	0.1063568241186
OTU_10677	-0.0788484186260226	0.0329323793355025	-0.0175434363306497	0.00178291097911189
OTU_8641	-0.0374025594523743	0.0486315491669821	0.0681758451286327	-0.0627895624920604
OTU_10312	0.0414522741111596	0.0367311218993409	0.0193445729328394	0.0764473511462917
OTU_35618	-0.015794619579565	-0.0256808748802743	-0.103412461396927	-0.0273477878552963
OTU_26718	-0.0148154345391823	0.0364602759495969	0.114469391023928	0.0065745509009863
OTU_23497	-0.026277926166792	-0.00152425021560888	0.009477119172364	0.0527575155800134
OTU_11400	-0.0108939833568001	0.0296473158514773	-0.122490047558439	0.00966702455402451
OTU_27018	-0.0316921369978726	0.0150147385321652	0.0770641381750128	-0.0176673580760443
OTU_10906	-0.0257167723440761	0.0119960054933776	-0.00413707474492082	0.00252381352527248
OTU_31008	0.00604079210254191	-0.0292577289287982	0.00592326010045522	0.0801442828691808
OTU_9584	-0.00434079305190167	0.0256276444397405	-0.104352127161599	0.0109968167111969
OTU_16359	0.0193428799324444	-0.0868411925475523	-0.0438733109891731	0.0148331192179935
OTU_25961	-0.0547009156293439	0.0184868920246073	-0.0612356083740945	0.0307618145847173
OTU_18373	-0.0826075911605967	0.0498758231468577	0.128378960800321	0.00280762229593017
OTU_9056	-0.00416265629076458	0.0659026464000537	0.0531939397103036	-0.0260978275545507
OTU_16715	0.00608893966987126	-0.0431385050983084	0.0027640658956491	-0.00059909135896113
OTU_26473	-0.113087386326799	0.0353495474572069	-0.0847361011749432	0.00181998788211541
OTU_18234	-0.0350954806664049	0.0570482522500371	-0.138812550019171	-0.0194945386508765
OTU_25477	-0.0590403870949554	0.0995587162688781	0.116184105594128	-0.024028590984677
OTU_26567	-0.0263491611239116	0.0302747606275133	0.0656314469582165	-0.0297878137689108
OTU_874	0.0558575657574368	0.0268431211113651	-0.0261124863754351	0.0271362740740528
OTU_1973	0.0735177343846312	0.0266948543491045	-0.0217712344709281	-0.0157739015407145
OTU_21993	-0.00976247173810803	0.014636804561779	-0.0844481814527883	0.0328696915470048
OTU_20419	-0.00769989581281577	0.0110399382146076	-0.00264878899106577	-0.00386941973399341
OTU_27459	-0.0352447202205656	0.000915794731333704	-0.0552622704056405	0.0335669026944305
OTU_3203	0.0278773166476537	-0.0161443911031203	-0.0811721819953344	0.068377617800706
OTU_33501	-0.0490447134734329	-0.00537068353006225	-0.0255594769196252	-0.0170166847283999
OTU_29433	0.00731632843402656	-0.142661809859899	0.0665371353007093	0.172537771807053
OTU_28422	-0.0598079730107929	0.0405851309043895	-0.0448741675199515	0.00750096814303236
OTU_33416	0.00340749645145551	0.00165475604474246	-0.058967945365051	0.064621553563281
OTU_8174	0.0218350510597187	0.0170022767366017	-0.0148418647756917	-0.0967848531331218
OTU_22869	-0.0118951923784681	-0.0128140921992293	-0.0673676648602644	0.0271600872961351
OTU_15576	-0.0709941038402064	0.0396405982650472	-0.0171366119987184	-0.0188794945735707
OTU_29706	0.0610176077057237	0.0419019357708569	-0.0574376969276361	0.0469080194651793
OTU_5339	-0.00342204622332204	0.0870646315050065	0.0148163320507346	0.00232812182871946
OTU_34098	-0.0644172077741588	0.0528651472662635	0.0634200812471469	-0.0478370868176437
OTU_23721	-0.0121743112454505	-0.00135381293142505	-0.014606281499734	-0.00974141608656319
OTU_25469	-0.0695652210832285	0.093378264974897	0.108436685922897	-0.0401442224906607
OTU_33724	-0.000421718897237489	-0.0162080658042506	0.0123571841592792	0.117718038240191
OTU_37686	0.00340700650035905	0.0755172861981529	0.00571910472146528	-0.111128882785744
OTU_27333	0.0168125548388938	-0.141240756382875	0.0779345680981591	0.18054147214964
OTU_36460	0.00177876257549919	-0.114904533523821	0.0562514748987288	0.157346805721201
OTU_15372	0.0379301968919567	0.0311252525489015	-0.0761916550281519	0.037898722375769
OTU_27369	-0.0631737681269802	0.0815909685594105	0.00384412007786808	-0.00302944320029423
OTU_27185	0.0367124053183798	-0.0485991895964763	-0.0038240964958006	0.0197917711474401
OTU_5055	-0.00449423676433345	0.0164476992730195	-0.0364961745264877	0.0127430101778404
OTU_29803	-0.018400791937905	0.0267953133497969	-0.0583100102525834	0.0502352838782371
OTU_26504	-0.0270635446346878	0.0481853977941595	0.0753417110165087	-0.0249789125888041
OTU_16813	-0.0167223945863949	0.0136568318491645	-0.0552643913946222	0.00379053671207872
OTU_7297	0.0578943036357576	-0.0273668969807644	-0.045189317033167	-0.0431850853829309
OTU_29544	-0.0313555956648545	0.0344426838969415	-0.0249043113413467	-0.0281379577655133
OTU_36913	0.0627010877135991	0.00744937993638719	-0.0482418989708065	-0.0607526199967666
OTU_2834	-0.00889031180291375	0.0842024918373973	0.0811201556673988	0.0207281418456461
OTU_25734	-0.00581510462125625	0.070894317556513	0.0501762364674437	0.0556574975687482
OTU_36032	-0.0425264122745498	0.0061839077412028	0.0150002500912329	-0.0114950260947784
OTU_22856	-0.00622647347309527	0.0414256062610394	-0.0612273993487039	0.04344062712875
OTU_10992	0.0377615175902263	0.0861779824297944	-0.0224826252326412	0.0291226351090792
OTU_28962	0.0191398700804687	0.0625763482522536	0.0550585975598823	0.0516690411702964
OTU_26423	0.0616003065454012	0.0259942418785513	-0.0231675850234164	-0.10052147486127
OTU_9267	-0.0294206312737795	0.0477712592965822	-0.0432817259987709	-0.0784950396647909
OTU_12973	-0.0083993407660305	0.0493083179389493	-0.078590584769295	0.0470182334325311
OTU_16318	0.00719407997076071	-0.0310260206307947	0.0445108468402724	-0.00461273049369019
OTU_30286	0.0110688506726882	-0.00862716522516792	-0.0367390868600577	0.0501903645437674
OTU_34755	-0.0243794330923768	0.0210017090082574	0.025497737043691	-0.0205789977356326
OTU_32982	-0.0154173162353626	0.024192085707681	-0.0678477165882649	0.0214298928183509
OTU_26099	0.0157984003836993	-0.125942600174042	0.0564024660067341	0.175679917442153
OTU_18848	0.0210959889445349	0.0740418019238406	0.0156540324567849	-0.0261938832260106
OTU_9020	-0.00589524985355175	0.0340146774936573	-0.0875861687332959	0.0447813754193341
OTU_30979	-0.0509189366563604	0.0204306038485342	-0.0291759322778549	0.00248199740045281
OTU_31623	0.00561726023079784	0.022122890469504	-0.0568110470054867	0.016735632218507
OTU_35363	-0.00317776310543777	-0.0266387514060574	-0.0479336337633906	0.0652847458953468
OTU_29298	-0.037888323737247	0.0353634229087112	-0.0406809589522794	-0.023713580777186
OTU_18222	-0.00421877794652449	-0.0229251081910033	-0.0439010541046577	-0.0646881784624941
OTU_24542	-0.0260821317305549	0.00738653032556087	-0.0355632286705486	0.00060634541032525
OTU_17176	-0.0115885933564284	0.0443110977051511	-0.0839722290485346	0.0362243047196173
OTU_32087	-0.0187256825409843	-0.00791260733334841	0.0568299359816963	-0.0387566984464145
OTU_17949	0.0316075634860013	0.0396565004129559	0.00415521886664823	-0.0753206639029923
OTU_34090	0.00708811449937711	-0.114088479740451	0.0530847502624372	0.145170545638293
OTU_29877	-0.0167210640537243	0.00828134090482286	-0.00774600853221077	0.00145565067786213
OTU_25550	-0.0197113669226302	0.0666766019113879	0.0766593020183456	0.0164123933335582
OTU_26581	0.0641486163222238	0.0194493315350607	-0.0113010030829215	-0.0194873356378821
OTU_30378	-0.00191371109446338	0.0283179809302434	0.106954288386337	0.0454292188762431
OTU_26520	-0.00557372382975874	0.0206130759948742	0.0112494955477243	-0.0260315636208394
OTU_30665	-0.0673360617309169	0.0364921564116002	0.121731422510617	0.0308945611488059
OTU_3313	0.00863579999059027	-0.0885442919991481	0.0371247635091674	0.107245291485856
OTU_25474	-0.0599590603301317	0.0742145960527052	0.0607850062995472	-0.0225964741194106
OTU_33494	0.0197521840685635	0.0157433112017098	0.00782263210528849	0.0138105593442159
OTU_31969	-0.03054379049153	0.00838205847928812	0.00838128683009753	-0.0415410851777514
OTU_12995	-0.00823991664798403	0.0343020333183541	-0.0530668651867995	0.0198549429628646
OTU_6849	-0.0161394958744099	0.0184449197446774	-0.06200714599009	0.0267559204778497
OTU_28430	-0.00360268876663609	0.0664662826713229	-0.0439003981639773	0.0155602049279666
OTU_27304	0.0104065908599042	-0.103463357845914	0.0434789528303864	0.141266433084762
OTU_3046	-0.0607793429705037	0.0828977009789194	0.0472152328468017	-0.00671355412480646
OTU_28073	-0.0269723458023667	0.0562902217513482	0.0808566750071369	-0.0110912289488317
OTU_25067	-0.0115916387378525	-0.00216863110970845	-0.00546757447634138	-0.00198041758508016
OTU_26635	0.0370691532758983	-0.0299295220340608	0.0234434347192468	0.0513271489868524
OTU_27190	0.00817143003391378	0.00114072757615215	-0.0638427455482417	-0.0153733797722698
OTU_27455	0.0315042568257878	0.014274303937214	-0.0409680797367085	0.0517779699392073
OTU_27537	-0.0177469010620634	0.0159280014312182	-0.0172887072746698	0.00423061973306378
OTU_29757	0.0142232747354479	0.00377329937471051	-0.0405006236964423	0.0179307222673495
OTU_2274	-0.00283717950146351	0.00404857201993778	-0.0314868774531882	0.00169431097048378
OTU_36699	-0.0026354592170064	-0.00553512145590238	-0.0629257358402305	0.0482215005504817
OTU_26616	0.062642212918858	-0.0138206991841509	-0.000712293969317121	0.0593671054483308
OTU_34451	-0.0124422000966558	0.0362529404270183	0.0453562088992184	0.0577174607227359
OTU_28699	0.0619368476779126	0.000243127733252664	-0.0633794337866841	-0.0254357620629908
OTU_16364	0.00878574843899398	0.022082487605093	-0.0425879137633709	0.0157220541436714
OTU_37261	0.00540931998690257	-0.0964976927154791	0.0518918729480242	0.139827561784378
OTU_28771	-0.0356065988059416	0.0279927326905643	0.00864819559894824	0.0311032907448223
OTU_4677	-0.02706898271981	0.0331672318699363	-0.0208213282865898	-0.0531105000403572
OTU_37047	-0.0250950539534221	0.0411905432660143	0.0361236246300676	0.00900807626467854
OTU_29494	-0.00889676320385144	-0.0123577011723475	-0.00950174057031693	0.0154510038632459
OTU_26699	0.0441194129544935	-0.0122404675545358	-0.00531233159826421	0.0745034573061687
OTU_13382	-0.016487080264156	0.0272985468103864	-0.0402380157053691	-0.022252616690543
OTU_11535	-0.045046623910636	0.018853252917938	-0.0113462917120232	-0.00760675639660803
OTU_10812	0.00230198008650857	-0.0836688176855593	0.0425380221211321	0.103429705728875
OTU_26647	0.0526607475347986	-0.0193091464272052	-0.0282370352848733	0.0364868964530825
OTU_26702	0.047813627266707	-0.0337892105890462	0.0121279610699528	0.0424683226222585
OTU_25473	-0.0507463574633381	0.0649870401304209	0.0464291629715598	-0.00445444459781112
OTU_5068	0.0101261919564422	-0.0193091956456616	-0.0313358354011899	-0.00363037254625581
OTU_7138	0.0057497232437754	0.00678466177398505	0.00644628070982418	-0.032554332608436
OTU_25567	-0.0414587730641254	0.0237374418529673	0.00416295526952863	0.0131941499172833
OTU_27708	-0.0378595375158617	0.021691862514327	0.0298901346507947	0.010992942236863
OTU_6634	-0.0379703861280434	0.0227329752600727	-0.0367138964208673	0.0045048454710175
OTU_29094	0.061743161475022	0.0132425464563237	-0.00903948004889228	-0.048576554253182
OTU_27349	-0.0102666886645149	-0.00509675169847788	0.0103205437899213	-0.0304766551029254
OTU_25966	-0.0303610688973218	-0.00058434238913692	-0.0208599893137196	0.01422193835085
OTU_30478	0.0112245702843851	0.0078220222836659	-0.0375222210541531	0.028451751887563
OTU_26717	0.0382866022299353	-0.000613918765372428	-0.0552355351225685	0.0191476211061041
OTU_24124	-0.0211433910705129	0.013988775530006	0.00854572371973075	0.00556560227858156
OTU_5091	0.0175307618230837	0.0534741008336571	-0.00832938193357059	0.0195495781153238
OTU_18946	0.0395963482505301	-0.0539752758423158	0.000276015863596845	-0.00885368390202237
OTU_13126	-0.0150469958573608	0.0283570176042854	-0.0306956612394301	0.00187325212566403
OTU_31062	-0.00188086841686447	-0.0839196345450381	0.0338421078233465	0.0584899053720631
OTU_27937	-0.00121233432458958	-0.00634214523960924	0.00342111395508502	-0.00239005382749735
OTU_31829	-0.0307048287376933	0.0189678070260769	-0.0112720616068433	0.00880614576062866
OTU_36624	0.0145632642895264	-0.106370172844409	0.0474988687133039	0.150582936971136
OTU_31498	0.0257570970573061	0.024063708449146	-0.012753932188052	-0.0100524828553967
OTU_26737	0.0260199665055691	0.0284041736512312	-0.00650939035510734	0.0338947381883269
OTU_27852	0.05198972085524	0.000185208883135419	-0.0420645471221745	-0.0528336739451454
OTU_32789	-0.00544073376667329	0.00730458763204679	0.0079686870058139	-0.0288000367906967
OTU_26692	0.0486615077853756	-0.00866017965512456	0.0133842991861706	0.0944348950718699
OTU_36949	-0.0184715557256644	0.029163017393744	-0.076248581300332	0.0181517425580678
OTU_27331	0.000345861531745834	-0.0752002244483585	0.0470353690078257	0.108716894130189
OTU_28695	0.00438194661431113	0.0273249003863326	-0.033192314846617	-0.011529637964857
OTU_26807	-0.0224108773967962	0.0148284663119368	-0.0075096871259073	-0.00818806345412808
OTU_3907	0.00248306392949776	-0.00969138144121275	-0.0418231286080597	0.0538871767897294
OTU_10707	-0.00194069973113568	-0.00257265019667275	-0.00757280472896803	-0.0149621094915891
OTU_20309	-0.0595876687589735	0.0924267824939582	0.100839405707118	-0.0386998325893007
OTU_39	-0.0412752453576797	0.0539029680481844	-0.0208512538559044	0.00324402755961863
OTU_24747	-0.0292394389851701	0.0256658894351428	0.0569995344652246	-0.000402000456812559
OTU_26459	-0.00240181311991356	0.0373190234960093	0.0136664178739939	0.114419487149944
OTU_34484	0.00728715904097157	0.00935285895491222	-0.0721874256026999	0.0219448266193211
OTU_8987	-0.0392874714486774	0.0124233078577838	-0.0405399609192107	0.0180810605361281
OTU_14952	0.0159454772082881	0.00641156035519955	-0.0437527745934815	-0.036401795368505
OTU_26599	0.0244817722491073	0.0152648146242202	0.0222492294710183	-0.0398917807154646
OTU_33197	0.0230948619351997	0.027111353322061	-0.0274263150941886	0.0192860254012123
OTU_36692	-0.00796799768460856	0.0178497980924493	-0.0675521468964509	0.00114783043130062
OTU_33460	-0.0401638981394648	0.0229823939862652	-0.040344255902204	0.0171765424055841
OTU_26695	0.0492307692198961	-0.0114997265928913	-0.00882930860844229	0.0450508890286057
OTU_32776	0.0114907549516062	-0.0916956804312129	0.0367206459832129	0.114818577880224
OTU_26752	0.00177379384303328	-0.0128745562559861	0.0109505449847482	0.0146385740493483
OTU_31732	-0.00217915192902543	-0.0781228200369026	0.0290771677215339	0.0482566718388024
OTU_27117	-0.0174853215893384	0.0142569681591015	0.0774754861989626	-0.0150125376945151
OTU_25170	-0.0253579015534771	0.0236132070360853	-0.0424187144753509	0.0265215778518253
OTU_14336	-0.00904693396476657	0.010110101980088	-0.0440879218558995	0.0190044010091909
OTU_33436	-0.0184610582922856	0.0135565256830595	0.0175256285889751	-0.0115806696877717
OTU_30374	-0.0575737138235416	0.0224063670018652	0.0891134020690498	-0.0208996071814759
OTU_26277	0.0141473951001899	0.0642468856913331	-0.0314226982585413	-0.00393886967775646
OTU_26489	-0.0411630151517374	-0.0607211246652511	0.0207779949833527	0.0736776146274275
OTU_29640	-0.0185330648956811	0.0140214086877584	0.0340881767767851	-0.0109146272176014
OTU_26117	-0.0128802206171307	0.00293413347885416	-0.0078757953325677	0.0145253114179369
OTU_32990	-0.0146016047625779	0.0604631860031873	0.0233186177514677	-0.0549373410196314
OTU_11040	-0.016227125198749	-0.0100252414089525	-0.0497766284428876	-0.00478388923232747
OTU_27714	-0.0283303142555203	-0.00316868348658322	0.000819872680193848	-0.0103952130275457
OTU_30919	0.00316867417234539	-0.0271575887842706	0.00736805801553126	0.0481007057776128
OTU_18955	-0.00820429699636063	-0.00225136302397459	0.0185799256498876	0.0384293380395829
OTU_30968	-0.0253500562371896	0.00398318266697443	0.00179245724361875	0.00914393831768618
OTU_29636	0.00157306033840724	-0.00154342544665983	-0.0256511826359667	0.014839372924624
OTU_17347	-0.00550242552464551	0.0245201011941199	0.0465739882701368	0.0224541029842
OTU_36590	0.00977155988008209	0.0155765329924148	-0.0542157569754218	0.0284575512262132
OTU_26594	-0.00603223626865065	0.00846765118506616	0.00941021277963658	-0.0456153238959061
OTU_20284	-0.0262970461838065	0.0127851651095737	-0.0140877528648749	0.00661160479617209
