#OTUID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
ASV_405	7	7	2	8	8	4	3	5	8	6	4	5	4	3	6	3	3	4
ASV_305	5	7	13	4	5	5	2	9	3	2	3	5	2	1	6	3	5	4
ASV_583	4	10	8	2	2	3	4	7	7	8	5	5	1	3	4	4	3	5
ASV_744	8	6	4	4	2	7	3	3	4	1	8	7	1	2	5	7	5	6
ASV_797	23	10	10	1	1	5	5	2	0	7	5	2	1	2	2	7	8	1
ASV_295	7	8	3	9	4	2	4	8	5	1	5	7	5	3	4	3	1	8
ASV_296	3	4	3	11	8	6	2	2	9	5	2	2	5	5	6	4	6	4
ASV_362	2	6	2	4	4	4	5	8	5	5	5	3	10	6	2	13	2	4
ASV_365	2	4	4	1	1	3	6	6	5	8	10	8	4	6	9	2	5	7
ASV_854	6	6	2	3	4	5	4	2	5	2	4	7	6	5	6	2	7	7
ASV_1275	4	2	0	3	2	5	4	3	1	3	8	10	6	9	3	9	3	9
ASV_299	6	3	4	0	1	2	4	16	4	3	5	12	2	7	5	7	3	5
ASV_321	1	4	1	4	6	5	8	4	3	7	4	4	3	7	7	9	9	3
ASV_352	0	18	0	6	0	4	3	8	6	1	4	3	5	8	7	8	0	4
ASV_733	3	9	1	0	2	2	4	11	10	4	2	16	6	2	5	1	2	4
ASV_294	5	5	4	3	8	6	6	5	3	4	7	3	2	2	7	7	2	1
ASV_459	1	11	4	4	0	0	4	6	3	9	1	6	6	1	9	1	7	6
ASV_625	5	7	6	5	5	5	4	10	3	5	7	2	4	1	2	8	5	5
ASV_356	3	1	2	7	18	4	1	2	2	3	15	1	0	0	7	5	4	6
ASV_592	5	4	1	3	1	3	12	4	2	5	9	11	7	8	4	2	1	3
ASV_453	2	3	8	4	2	6	6	4	4	1	4	5	1	5	8	5	8	6
ASV_304	5	0	0	2	1	0	0	8	3	19	13	7	0	6	2	15	1	2
ASV_316	7	10	4	3	15	3	0	1	4	1	2	4	0	18	1	1	4	2
ASV_340	5	9	12	2	7	3	1	5	2	8	4	4	4	0	2	2	8	6
ASV_342	7	1	1	1	2	0	11	10	6	9	3	2	2	6	9	5	6	5
ASV_334	1	6	1	17	4	3	6	1	0	4	3	1	2	2	12	3	7	3
ASV_419	6	11	1	4	5	6	6	3	8	3	1	8	2	2	2	3	6	5
ASV_333	2	7	3	3	1	3	4	2	1	6	2	2	4	5	2	5	1	28
ASV_605	2	10	3	0	2	3	4	10	4	3	3	23	2	0	3	3	3	0
ASV_383	1	7	21	8	0	1	6	4	3	6	4	3	2	6	2	1	1	4
ASV_384	4	2	6	9	1	2	9	7	3	5	8	6	5	2	3	3	0	4
ASV_297	3	2	0	1	1	1	10	7	7	8	7	6	6	3	8	5	3	6
ASV_349	4	6	4	2	4	1	6	5	1	4	13	3	7	4	4	3	5	5
ASV_396	7	10	0	3	7	2	1	6	5	3	4	4	10	2	6	3	0	5
ASV_433	4	5	5	4	2	4	1	8	6	1	4	4	4	4	22	5	2	0
ASV_556	5	2	9	12	5	1	6	4	0	5	3	8	3	0	4	5	3	1
ASV_370	1	2	8	3	8	1	0	2	4	4	8	2	1	2	14	4	4	10
ASV_371	8	3	4	4	5	4	3	7	4	5	2	6	6	5	5	2	2	7
ASV_601	3	3	2	34	0	14	0	3	9	1	1	2	2	3	2	1	3	0
ASV_641	5	6	3	5	4	9	6	1	2	1	3	8	2	6	5	6	1	3
ASV_339	5	3	2	2	1	4	2	0	3	1	8	0	3	29	5	2	10	2
ASV_422	6	7	4	6	5	6	4	3	4	7	7	6	2	4	7	1	5	2
ASV_309	4	1	6	8	12	4	2	1	6	2	2	1	1	14	2	2	2	1
ASV_324	4	1	4	1	5	1	4	2	6	2	6	3	0	8	8	6	2	11
ASV_337	7	3	0	5	7	8	4	5	1	3	9	2	1	4	5	5	1	6
ASV_341	4	5	0	5	1	1	6	9	5	4	3	4	10	2	3	8	2	2
ASV_377	7	5	3	2	2	1	7	2	0	4	5	12	4	4	1	1	1	9
ASV_380	3	1	4	0	3	3	12	2	11	5	5	9	3	0	5	5	3	7
ASV_417	5	4	0	4	5	16	3	3	7	2	6	5	4	0	5	1	2	8
ASV_548	3	9	16	1	3	4	1	2	2	1	2	1	4	1	13	4	1	6
ASV_343	6	4	1	4	0	4	10	2	7	3	7	11	4	1	3	4	3	5
ASV_354	13	1	2	2	21	8	1	0	3	1	0	3	2	2	4	4	7	3
ASV_368	5	5	4	2	3	4	7	2	4	4	5	4	2	2	6	3	4	1
ASV_684	2	6	4	5	1	5	6	8	5	3	2	5	4	6	10	1	2	5
ASV_338	3	4	2	0	13	1	2	4	2	8	2	7	6	2	5	3	0	7
ASV_367	5	10	3	5	3	1	8	1	4	5	5	7	3	4	1	2	3	3
ASV_427	4	2	3	2	4	14	10	4	2	1	5	7	4	1	3	1	1	4
ASV_428	0	2	4	4	3	4	5	4	5	3	6	0	3	4	6	11	3	4
ASV_390	3	2	0	0	2	2	2	0	1	1	37	10	1	6	5	3	1	1
ASV_463	2	4	8	2	0	0	7	0	0	7	8	9	2	1	6	3	6	7
ASV_348	7	14	4	3	4	6	1	2	8	0	2	2	7	2	3	5	6	1
ASV_409	5	5	0	4	13	5	6	7	0	2	2	2	4	9	1	2	1	4
ASV_571	7	3	5	3	3	9	4	2	5	0	7	6	1	3	5	9	3	2
ASV_461	4	7	4	2	1	12	5	9	4	7	5	7	1	1	2	0	1	6
ASV_504	5	1	4	6	3	3	3	2	7	4	3	3	1	9	2	4	7	2
ASV_335	5	1	3	6	4	1	1	5	5	4	7	6	10	3	2	8	4	5
ASV_913	6	4	4	7	5	10	5	1	4	1	2	4	4	0	3	3	0	7
ASV_1234	8	3	5	4	4	6	2	1	5	2	2	12	4	2	2	3	7	1
ASV_379	9	3	2	2	1	8	6	3	2	8	4	7	2	1	3	4	2	1
ASV_382	12	5	5	0	2	7	6	6	1	2	5	9	3	0	3	2	4	4
ASV_398	1	5	0	2	2	1	17	6	10	4	1	3	1	4	6	4	2	2
ASV_403	3	3	1	5	10	8	3	9	1	6	2	0	2	5	1	4	3	2
ASV_480	1	4	1	5	1	8	6	3	2	1	6	3	6	2	5	9	0	8
ASV_388	4	5	1	6	6	4	8	3	4	3	3	6	4	2	2	3	3	2
ASV_392	5	4	6	1	1	5	5	1	1	3	10	5	2	4	7	0	3	3
ASV_530	0	8	1	0	0	2	8	7	3	3	3	9	6	1	4	4	10	2
ASV_1027	6	10	5	2	4	1	2	10	1	4	3	4	3	1	7	2	4	3
ASV_381	3	1	1	0	1	1	12	7	6	6	2	6	2	5	5	5	3	6
ASV_425	2	4	4	4	2	11	2	2	2	6	6	4	1	1	2	3	1	4
ASV_549	3	3	8	2	2	2	3	9	2	2	2	3	4	2	10	3	8	2
ASV_586	7	1	0	3	0	5	12	4	3	3	6	3	0	1	6	1	5	9
ASV_610	3	6	3	4	3	1	4	3	0	4	7	1	3	6	2	11	2	7
ASV_351	6	3	27	2	0	1	4	5	2	1	0	7	2	2	3	5	1	2
ASV_391	6	3	1	3	0	2	2	7	3	2	4	4	6	4	3	7	5	5
ASV_395	2	1	4	7	10	3	1	0	0	1	17	4	1	0	1	5	4	5
ASV_402	3	8	2	4	0	2	4	7	4	1	1	3	4	2	1	3	5	8
ASV_404	3	7	11	0	1	4	3	3	4	3	4	1	1	2	4	11	2	6
ASV_355	3	0	3	2	6	6	3	1	7	3	4	1	7	7	4	4	3	3
ASV_361	2	3	6	5	2	4	5	5	2	4	6	6	3	3	6	2	0	2
ASV_363	2	2	2	4	2	2	4	5	0	5	3	3	2	5	9	5	6	5
ASV_366	2	1	6	3	5	1	3	4	6	3	3	6	2	4	8	3	4	4
ASV_389	2	3	3	1	1	0	3	3	18	6	0	3	7	3	4	6	2	5
ASV_394	5	3	0	0	1	3	8	2	4	2	1	3	2	1	2	0	19	12
ASV_445	3	5	0	6	26	0	1	4	2	3	1	0	2	4	0	5	3	3
ASV_386	0	3	4	2	0	6	5	2	7	5	2	4	1	1	8	4	5	5
ASV_440	20	18	2	0	0	3	6	3	2	3	2	7	1	1	0	0	1	2
ASV_746	3	2	1	2	0	0	3	4	7	10	8	1	5	6	4	4	1	5
ASV_414	3	3	2	1	8	2	1	5	1	8	8	2	2	1	6	4	4	5
ASV_429	3	6	4	13	12	4	1	0	1	1	1	2	3	3	1	1	5	4
ASV_450	0	18	2	1	1	1	2	4	4	5	3	1	2	4	7	7	1	2
ASV_1150	3	4	3	4	2	5	3	2	7	5	3	7	4	5	2	2	0	3
ASV_1605	3	9	4	8	4	3	5	3	4	3	2	1	6	2	2	3	2	5
ASV_372	4	4	2	8	3	3	6	1	3	4	1	2	7	1	3	5	2	2
ASV_393	1	8	2	2	0	3	3	7	8	3	3	7	3	2	4	1	3	4
ASV_399	3	4	0	2	8	2	6	4	0	4	3	3	0	1	6	14	1	6
ASV_401	3	2	1	3	6	5	0	2	5	3	2	0	6	8	1	5	6	5
ASV_406	2	4	6	5	3	2	4	4	5	1	4	6	4	4	4	2	4	3
ASV_411	5	2	2	2	2	3	6	3	0	3	6	8	1	6	5	2	2	5
ASV_454	5	8	6	4	1	0	6	3	1	6	0	6	4	5	4	1	1	3
ASV_538	3	5	1	1	7	1	2	11	6	2	0	2	5	5	2	3	3	5
ASV_1458	5	6	0	0	0	4	16	11	3	3	5	5	1	1	1	3	5	0
ASV_1493	5	1	3	1	2	2	4	2	17	2	5	6	2	0	1	4	1	2
ASV_373	3	0	1	0	0	0	0	0	36	2	0	0	18	0	0	0	0	0
ASV_376	2	9	1	6	1	3	3	11	1	3	1	2	8	5	8	1	1	0
ASV_431	1	10	6	1	25	1	1	0	0	1	1	9	1	1	0	0	2	1
ASV_476	4	2	5	5	4	2	2	7	1	0	2	7	3	1	5	4	4	4
ASV_484	1	8	1	0	1	1	8	8	6	2	3	6	3	3	5	3	2	2
ASV_400	5	0	0	0	0	22	1	3	0	0	1	17	1	0	2	9	0	0
ASV_436	5	3	2	0	0	5	12	5	7	1	2	4	3	0	8	2	5	4
ASV_585	2	6	2	3	4	4	4	10	3	0	2	6	1	2	6	1	4	4
ASV_1068	4	5	7	3	2	4	6	2	2	4	2	9	3	4	5	3	0	1
ASV_397	1	1	3	3	2	2	1	2	3	2	5	5	5	4	6	0	4	6
ASV_416	2	2	3	14	1	0	7	0	3	8	1	6	1	1	5	0	3	5
ASV_421	7	9	1	1	0	5	1	4	8	6	5	2	2	2	1	3	2	4
ASV_495	7	1	5	1	2	2	5	4	4	1	4	7	2	2	2	2	6	9
ASV_527	2	4	1	3	0	1	4	4	5	3	9	5	6	2	6	4	3	2
ASV_532	0	2	0	1	1	2	4	11	2	13	6	21	0	1	1	1	1	1
ASV_554	3	3	2	2	4	5	6	1	3	5	4	6	5	4	3	3	2	5
ASV_629	4	5	1	3	1	2	1	7	8	5	2	1	5	4	3	3	1	2
ASV_711	7	4	1	7	0	7	7	4	3	6	3	2	4	3	2	3	3	4
ASV_962	2	4	0	6	1	8	4	0	4	2	7	4	4	1	5	10	1	2
ASV_426	18	1	3	6	0	1	4	1	1	5	2	12	3	1	1	4	5	3
ASV_432	6	3	1	1	4	3	2	2	3	6	2	2	5	1	3	2	3	7
ASV_465	1	5	4	3	4	5	2	1	3	1	4	5	3	4	2	6	3	3
ASV_630	2	0	11	1	1	12	0	2	5	5	4	1	7	7	0	1	2	1
ASV_732	2	6	5	0	3	7	0	8	2	1	10	1	4	0	1	8	5	2
ASV_737	3	7	2	5	2	0	3	9	2	3	6	5	0	0	2	3	1	5
ASV_1309	1	4	0	3	1	1	3	7	6	3	3	4	8	4	5	1	3	2
ASV_424	6	4	6	2	1	0	5	9	3	5	5	1	2	3	3	2	3	6
ASV_505	4	3	5	3	2	1	10	1	1	5	4	6	1	3	3	3	1	4
ASV_407	7	6	0	3	3	4	9	2	4	4	3	1	4	1	3	3	3	5
ASV_418	2	6	0	1	2	3	8	4	2	4	7	5	2	2	3	2	5	2
ASV_423	5	3	0	5	7	3	6	3	4	8	4	2	3	0	1	1	1	7
ASV_413	3	3	4	4	9	1	2	0	2	1	4	2	4	5	4	3	5	1
ASV_430	0	2	0	1	0	0	1	3	2	2	1	7	1	32	0	2	0	0
ASV_561	5	3	0	3	2	2	4	1	9	1	3	10	0	2	2	4	6	3
ASV_607	0	4	0	17	0	18	1	1	1	1	0	4	1	0	5	5	0	1
ASV_435	2	4	0	2	0	6	2	2	1	4	1	8	1	0	6	5	2	6
ASV_442	4	0	1	1	0	1	6	3	7	2	2	2	6	4	4	0	7	2
ASV_486	3	3	1	2	4	4	3	2	6	3	5	5	3	2	1	0	4	3
ASV_542	5	1	6	5	1	4	0	3	1	4	5	6	1	2	9	2	1	0
ASV_632	4	2	0	2	1	1	4	0	4	4	2	1	6	7	3	12	2	2
ASV_717	3	0	1	0	2	8	3	0	2	4	3	3	1	0	7	2	13	1
ASV_826	8	3	3	2	1	2	1	2	4	1	2	9	2	0	4	2	0	6
ASV_940	0	0	1	2	1	3	0	0	5	3	8	6	7	4	7	2	4	2
ASV_1606	2	4	7	3	0	3	2	4	4	0	2	0	3	3	7	1	1	5
ASV_434	1	5	3	3	1	2	5	6	2	11	0	3	2	2	1	3	3	2
ASV_498	2	3	2	6	2	2	4	1	2	3	5	4	3	6	4	1	0	2
ASV_537	8	5	1	1	0	3	4	2	4	2	5	3	0	3	7	1	2	4
ASV_974	1	4	0	1	0	0	10	0	5	2	8	11	2	0	4	7	0	2
ASV_444	4	3	7	2	1	1	4	1	3	1	3	3	4	5	6	5	1	4
ASV_468	10	3	0	0	0	2	9	0	5	2	5	9	5	2	2	0	3	1
ASV_497	1	1	2	2	16	6	2	0	1	5	5	3	1	2	0	5	3	3
ASV_518	4	2	3	4	1	2	6	2	6	2	11	2	1	0	3	1	1	2
ASV_553	3	2	3	0	0	0	4	4	3	9	3	3	4	2	7	6	1	3
ASV_742	3	4	1	3	5	2	4	3	5	4	3	4	3	6	2	2	4	0
ASV_439	7	7	0	1	1	0	2	5	1	3	3	7	3	0	2	2	7	6
ASV_446	10	2	1	0	14	2	0	13	0	0	7	2	1	1	1	0	1	1
ASV_458	2	2	1	4	3	2	7	2	1	3	4	1	4	5	2	8	1	1
ASV_477	6	0	1	3	0	3	6	2	6	3	1	1	17	1	3	1	3	0
ASV_509	2	1	5	3	1	4	5	7	2	1	1	1	0	4	5	4	5	4
ASV_591	5	1	1	3	2	3	4	3	1	1	3	4	3	3	4	6	4	4
ASV_1160	3	2	1	5	4	1	7	2	0	6	2	5	3	0	4	4	1	4
ASV_420	5	4	0	0	0	5	7	1	2	3	5	7	3	2	4	0	1	3
ASV_441	2	2	2	5	4	2	2	1	2	6	1	6	0	5	4	6	1	2
ASV_449	2	5	6	5	9	2	2	3	0	2	1	4	2	4	1	3	1	0
ASV_460	2	1	8	4	5	1	2	2	2	6	1	0	4	4	3	1	4	1
ASV_507	4	3	1	3	1	5	4	4	2	5	2	2	1	4	1	3	3	6
ASV_584	3	0	5	3	3	14	2	5	1	0	4	2	1	4	2	3	1	2
ASV_590	4	1	10	0	6	1	0	1	5	7	4	2	1	5	6	1	1	3
ASV_603	6	7	0	0	1	0	3	3	1	3	2	1	12	1	2	0	3	3
ASV_743	3	4	6	3	3	6	0	1	0	1	6	3	1	1	2	4	3	2
ASV_837	1	2	2	3	4	2	3	3	2	2	2	9	3	3	5	3	2	1
ASV_1593	2	4	4	3	0	1	2	7	2	1	3	5	3	0	4	5	4	2
ASV_1621	4	1	2	1	2	1	2	5	2	5	2	8	7	0	1	2	2	5
ASV_1720	0	3	2	3	1	3	7	6	0	0	2	2	10	1	4	2	2	2
ASV_443	3	10	1	1	4	2	4	2	0	3	2	4	3	2	4	1	1	3
ASV_467	0	2	7	3	3	2	2	2	4	3	3	3	0	1	4	8	1	2
ASV_506	2	1	1	0	1	2	4	4	2	1	5	6	2	2	3	4	5	6
ASV_528	0	31	1	1	1	0	4	0	8	0	0	0	0	0	0	0	0	9
ASV_547	3	5	6	7	6	2	4	1	4	1	3	4	2	1	0	2	1	3
ASV_580	5	2	3	2	1	3	6	5	2	3	5	5	1	3	3	2	2	1
ASV_1450	3	6	0	8	2	2	4	4	1	7	3	1	3	1	1	1	0	5
ASV_451	3	2	2	1	1	2	5	8	4	2	4	7	5	1	3	0	1	4
ASV_473	1	16	0	0	2	2	9	3	2	3	2	6	3	1	1	1	2	1
ASV_494	2	3	1	3	1	3	1	0	4	3	6	6	5	4	3	3	1	0
ASV_500	1	2	1	5	1	8	2	3	3	0	5	5	0	5	0	5	2	4
ASV_511	3	2	10	1	2	8	4	1	0	7	0	5	1	0	6	0	2	2
ASV_1151	6	0	1	3	2	10	7	1	1	3	3	2	3	2	1	1	2	5
ASV_447	3	3	1	1	1	2	1	0	7	5	3	4	3	5	3	3	3	2
ASV_455	2	2	2	4	1	2	3	1	1	0	2	4	4	3	3	5	5	2
ASV_482	8	2	3	1	2	0	1	0	2	5	5	4	3	0	5	4	0	10
ASV_502	4	0	5	0	4	3	2	5	3	6	1	1	2	0	3	4	1	3
ASV_519	1	4	0	1	2	2	4	4	1	4	10	13	1	0	1	0	7	0
ASV_550	0	1	0	0	0	0	6	19	8	2	0	4	2	5	3	1	1	0
ASV_1002	4	1	0	2	4	2	2	2	2	5	3	6	5	4	3	4	0	1
ASV_1162	5	6	4	0	4	4	3	2	1	3	0	2	1	0	7	2	0	4
ASV_462	2	5	3	3	1	2	4	2	2	2	2	1	2	2	5	3	2	3
ASV_466	6	2	5	9	3	1	0	0	2	2	1	0	2	0	1	5	6	0
ASV_483	3	3	3	8	1	3	5	3	3	3	3	3	1	5	2	2	0	0
ASV_574	6	3	1	2	2	4	5	5	4	5	3	2	1	2	1	2	0	3
ASV_608	1	3	1	0	1	2	1	18	0	2	11	3	0	1	0	1	2	3
ASV_673	3	1	3	5	1	0	3	2	10	1	1	4	3	3	1	1	2	9
ASV_871	4	1	0	0	0	0	1	5	4	0	6	4	5	5	7	1	3	7
ASV_1246	4	6	4	1	3	2	1	4	3	5	3	3	4	0	2	3	1	3
ASV_1376	5	7	1	1	0	1	6	2	3	1	2	6	3	1	2	3	1	1
ASV_1506	3	2	0	4	2	1	5	5	1	2	3	7	0	2	4	3	3	1
ASV_464	3	2	6	0	4	2	2	1	4	5	2	2	2	1	3	6	3	3
ASV_515	3	2	3	2	0	1	6	3	2	4	3	1	4	7	3	1	5	2
ASV_563	6	3	5	1	1	1	2	3	0	0	2	3	4	5	0	3	3	4
ASV_578	6	3	2	3	3	0	4	3	1	3	5	1	1	4	3	0	2	7
ASV_588	1	0	7	0	1	1	2	5	2	2	3	4	3	1	2	7	4	3
ASV_594	4	0	5	0	0	5	4	1	5	1	3	3	6	1	2	4	4	2
ASV_599	1	0	2	0	1	0	0	5	0	26	3	7	0	1	1	2	0	0
ASV_620	1	1	2	5	0	4	3	2	1	3	4	2	3	3	2	4	0	2
ASV_701	3	6	1	2	0	1	1	5	5	3	4	5	3	1	1	1	2	4
ASV_800	3	4	0	3	1	5	3	1	1	6	1	0	7	2	1	4	1	4
ASV_875	7	4	5	0	2	0	3	7	1	1	3	4	2	1	4	5	0	4
ASV_892	5	6	4	2	7	4	3	3	5	0	2	3	1	2	2	3	1	0
ASV_920	4	3	0	2	0	3	6	6	2	2	2	4	1	1	6	1	3	4
ASV_1036	2	2	2	5	1	2	4	0	2	0	9	5	2	2	3	2	0	2
ASV_1081	1	1	2	0	0	0	7	5	6	0	0	9	2	2	8	3	2	1
ASV_1241	4	9	1	0	1	4	9	1	3	5	2	1	1	0	0	6	2	1
ASV_1491	0	3	5	1	0	0	11	7	4	0	2	8	3	3	4	2	0	0
ASV_524	3	5	2	4	3	1	0	7	0	3	5	2	5	2	1	1	2	2
ASV_555	2	3	1	4	1	0	1	2	3	1	4	6	4	2	1	3	3	8
ASV_638	0	5	1	0	0	1	6	14	5	1	5	8	1	1	0	5	0	0
ASV_677	0	4	2	0	0	0	3	7	7	1	5	3	2	3	4	1	3	0
ASV_681	3	3	0	4	1	8	6	1	0	5	5	6	1	2	0	2	0	3
ASV_738	4	1	2	0	4	4	4	0	4	5	5	1	1	4	2	3	3	8
ASV_1281	1	4	2	2	2	2	4	4	2	2	2	6	5	1	1	2	0	5
ASV_1520	0	3	1	6	2	4	4	4	1	5	3	4	0	2	2	1	4	3
ASV_1590	0	2	3	4	4	4	3	2	1	5	1	3	1	0	4	1	3	4
ASV_481	2	1	4	4	1	4	4	1	1	4	1	7	1	0	3	5	2	3
ASV_493	3	3	3	0	1	0	3	4	1	6	6	2	2	1	1	2	7	2
ASV_508	0	6	3	2	1	3	4	1	4	4	3	3	0	2	5	3	1	5
ASV_531	1	1	2	4	0	0	4	3	4	3	1	5	4	3	5	1	3	5
ASV_848	3	3	9	2	2	1	3	1	3	1	2	3	2	3	1	3	3	5
ASV_919	3	1	3	0	3	4	5	3	3	0	5	1	7	3	4	1	1	2
ASV_457	1	0	0	1	1	0	1	4	1	2	17	1	2	0	0	0	2	15
ASV_487	1	1	1	1	9	1	1	3	2	0	6	1	1	4	4	4	7	2
ASV_488	3	3	1	6	6	2	2	1	3	3	5	4	1	2	4	2	2	4
ASV_490	1	3	2	3	3	6	4	0	1	2	2	4	0	1	4	3	2	0
ASV_551	3	1	3	3	6	0	5	3	0	2	4	7	2	1	4	2	5	2
ASV_562	4	1	0	3	1	3	7	2	6	2	1	2	5	0	1	6	1	1
ASV_567	2	0	0	1	3	3	0	0	1	0	3	0	0	13	1	1	15	1
ASV_568	0	0	0	0	0	0	48	3	0	0	0	0	0	0	1	4	0	0
ASV_573	3	3	0	4	3	3	3	1	5	2	2	3	1	4	5	3	1	4
ASV_587	0	0	1	0	3	3	2	3	1	1	5	1	1	5	5	0	14	0
ASV_649	6	2	2	6	0	3	3	6	4	2	2	1	4	0	0	0	4	2
ASV_930	5	4	8	4	3	1	0	1	2	1	2	0	1	1	1	2	2	1
ASV_937	2	1	3	0	0	1	5	5	3	2	6	1	7	2	4	1	1	2
ASV_1372	3	4	2	2	0	0	10	4	3	2	4	5	2	3	3	1	2	5
ASV_569	1	0	0	0	1	0	14	0	5	6	1	2	4	3	7	3	1	3
ASV_600	3	4	1	1	2	2	1	3	4	2	2	2	10	4	1	3	1	4
ASV_642	2	3	8	1	3	5	2	1	2	3	1	3	1	5	2	4	1	2
ASV_754	3	3	1	1	4	4	2	1	0	2	1	3	4	4	5	4	2	3
ASV_868	0	0	0	0	1	1	7	4	2	2	5	9	3	2	4	3	2	2
ASV_1004	3	3	4	1	4	2	0	4	0	2	4	3	0	0	1	4	1	2
ASV_1016	3	3	3	6	3	1	7	2	2	1	2	10	2	0	1	2	1	0
ASV_1273	1	1	2	4	1	2	1	3	0	2	4	4	5	3	3	3	4	2
ASV_1429	3	5	1	2	1	6	3	4	2	2	3	4	4	1	1	4	1	1
ASV_1456	6	5	0	1	2	1	3	4	2	2	2	6	2	2	3	3	1	3
ASV_1538	1	4	1	2	0	1	5	12	4	2	1	2	0	2	3	1	2	4
ASV_1612	10	0	2	5	3	4	2	1	4	5	1	4	0	4	1	2	1	1
ASV_1781	6	4	0	5	0	1	1	6	2	2	1	2	3	0	3	0	2	9
ASV_489	4	2	1	3	1	3	3	1	4	2	4	7	0	1	4	1	4	2
ASV_529	0	3	0	3	2	4	6	4	1	2	5	1	3	0	2	4	1	2
ASV_534	10	6	0	5	0	0	6	4	1	0	6	4	0	0	4	0	1	1
ASV_536	0	1	1	2	1	1	1	9	5	4	0	2	13	1	2	4	0	2
ASV_676	1	1	2	0	0	2	3	2	4	0	8	3	0	0	3	4	4	8
ASV_683	3	2	2	4	3	1	5	1	2	1	6	2	2	3	2	2	4	1
ASV_781	4	2	2	3	1	0	3	5	1	3	2	8	2	0	3	3	0	1
ASV_558	1	0	0	0	0	0	1	0	6	0	0	0	1	0	0	31	1	2
ASV_559	5	2	3	2	2	1	6	0	2	6	3	3	2	3	3	0	0	2
ASV_595	2	3	0	1	0	0	2	6	2	3	1	8	8	2	3	6	1	3
ASV_612	2	0	0	1	0	1	7	3	1	2	6	4	5	4	4	1	5	3
ASV_639	0	3	6	3	0	1	3	3	0	4	4	3	5	4	0	2	1	1
ASV_652	1	8	1	6	3	3	1	2	1	2	2	2	3	0	3	3	2	2
ASV_675	0	4	0	0	0	0	6	0	4	1	0	1	0	0	0	0	0	26
ASV_782	3	4	0	0	2	1	7	1	1	2	5	3	1	1	2	6	2	4
ASV_842	3	3	2	4	2	1	3	4	1	0	0	2	5	2	6	2	2	5
ASV_1046	4	2	1	6	3	3	3	2	0	2	2	0	2	3	1	2	4	3
ASV_1086	3	0	1	1	0	3	5	4	2	4	3	6	1	2	0	3	1	3
ASV_1125	5	8	1	0	0	3	8	1	2	3	1	5	2	2	0	1	4	1
ASV_1129	0	5	8	3	1	1	4	1	3	0	2	3	2	1	3	4	3	3
ASV_501	2	2	1	6	4	1	1	7	0	3	4	2	1	0	2	2	1	5
ASV_521	1	1	3	1	1	1	3	3	5	2	1	3	0	4	6	4	1	4
ASV_546	0	1	1	2	0	1	0	11	7	6	5	2	2	0	5	0	2	1
ASV_626	3	4	4	1	2	5	1	0	1	3	4	1	3	3	1	6	3	3
ASV_659	2	2	1	2	0	7	5	6	3	1	2	8	2	1	2	2	0	0
ASV_786	0	0	0	7	0	1	5	6	8	17	0	0	0	1	0	0	1	0
ASV_525	2	2	0	0	2	1	3	5	2	3	2	0	1	3	5	3	0	7
ASV_544	3	5	8	0	1	7	3	0	3	6	1	0	3	1	1	0	2	1
ASV_552	1	3	0	0	5	2	3	0	2	1	3	5	0	5	2	0	2	5
ASV_613	3	2	0	1	0	1	6	3	3	4	3	7	4	0	3	0	3	3
ASV_712	1	1	0	0	1	0	2	0	7	10	3	0	2	3	7	4	0	0
ASV_846	5	1	0	0	1	4	2	0	3	4	3	2	1	5	6	1	3	6
ASV_522	2	2	0	0	1	0	2	7	4	5	5	2	4	1	2	3	1	2
ASV_540	1	5	1	1	4	0	1	2	2	4	2	4	3	4	4	2	3	2
ASV_575	2	2	1	2	1	2	2	0	2	2	1	4	5	3	2	2	0	3
ASV_598	0	0	1	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0
ASV_604	1	3	0	2	3	2	2	2	1	3	5	1	4	0	1	5	4	1
ASV_624	1	4	0	3	0	0	2	2	5	1	3	7	4	2	2	3	0	1
ASV_643	2	1	0	0	1	0	2	4	3	5	0	3	1	0	0	18	0	5
ASV_662	7	2	1	1	0	0	2	2	0	4	2	2	0	2	2	9	0	4
ASV_700	3	3	7	0	0	4	2	0	5	3	2	4	3	1	1	2	3	3
ASV_936	3	3	3	1	1	4	3	4	0	3	4	1	3	3	0	1	2	5
ASV_972	0	4	1	1	1	4	5	1	6	3	4	5	3	0	2	1	1	2
ASV_1149	3	3	1	0	0	1	4	3	7	0	2	3	3	1	4	1	6	0
ASV_1244	1	1	2	1	1	3	2	3	6	4	4	1	1	2	3	2	3	3
ASV_1341	0	0	0	0	1	4	2	4	0	2	16	1	0	1	0	9	0	0
ASV_475	3	3	1	4	0	1	5	2	2	3	8	6	3	0	0	0	1	1
ASV_510	3	0	0	0	0	2	1	11	0	6	0	0	5	0	0	1	8	2
ASV_541	0	2	1	0	0	1	6	4	1	3	3	3	4	1	5	2	1	4
ASV_557	3	1	6	3	1	2	2	2	0	2	3	1	7	2	4	1	1	3
ASV_581	4	4	1	4	0	2	0	3	2	2	1	7	3	2	0	2	2	2
ASV_617	3	0	2	3	0	4	1	4	3	5	2	5	1	0	1	3	2	0
ASV_618	6	1	1	0	6	1	3	6	0	5	3	1	1	1	0	3	2	2
ASV_708	5	4	2	0	0	16	6	0	0	2	1	3	0	0	2	3	0	2
