OTUID	All	KO	OE	WT
ASV_1226	0.014604	0.02080354	0.01285123	0.01015839
ASV_1251	0.014346	0.01434240	0.01549430	0.01320024
ASV_1365	0.014472	0.02159485	0.01140094	0.01042153
ASV_1438	0.014538	0.01769519	0.01553645	0.01038352
ASV_1515	0.014254	0.008843705	0.007093702	0.026825473
ASV_1551	0.014401	0.006999293	0.013910106	0.022292472
ASV_1626	0.014676	0.005379507	0.030694123	0.007955571
ASV_1652	0.014177	0.01693049	0.01527784	0.01032160
ASV_1724	0.014455	0.009403215	0.015568473	0.018392479
ASV_1735	0.013993	0.012553141	0.008572725	0.020854327
ASV_1769	0.014714	0.012052661	0.025536198	0.006551803
ASV_788	0.014207	0.012478844	0.027561131	0.002581369
ASV_802	0.014221	0.020498697	0.018165447	0.003999758
ASV_822	0.014439	0.015773128	0.018356982	0.009187313
ASV_852	0.0146	0.008137613	0.021190620	0.014471530
ASV_853	0.014335	0.009355257	0.019525031	0.014124148
ASV_869	0.014321	0.019988654	0.013963737	0.009010404
ASV_884	0.014465	0.01621940	0.01532615	0.01184986
ASV_917	0.014624	0.029741406	0.012871090	0.001259192
ASV_927	0.014588	0.01076919	0.01993239	0.01306168
ASV_947	0.014724	0.007073921	0.026621670	0.010475830
ASV_1008	0.014068	0.01382593	0.01535097	0.01302817
ASV_1009	0.013853	0.022215800	0.014255692	0.005086713
ASV_1030	0.013995	0.008772478	0.019814496	0.013398116
ASV_1034	0.01407	0.021697389	0.009980612	0.010532309
ASV_1057	0.01385	0.013418394	0.009935493	0.018194671
ASV_1069	0.013713	0.015536772	0.008486357	0.017116668
ASV_1084	0.014225	0.002500063	0.024257516	0.015916500
ASV_1091	0.01401	0.029667239	0.008453508	0.003908358
ASV_1200	0.013905	0.011830406	0.020925592	0.008960025
ASV_1298	0.014352	0.008200312	0.026966202	0.007888110
ASV_1325	0.013822	0.012054417	0.009833277	0.019578768
ASV_1337	0.013804	0.005253281	0.011011969	0.025146123
ASV_1358	0.014211	0.009758741	0.023788390	0.009085226
ASV_1517	0.013621	0.006739253	0.007074209	0.027048290
ASV_1655	0.013853	0.01458726	0.01533737	0.01163355
ASV_1661	0.014075	0.01358170	0.01546983	0.01317203
ASV_1684	0.01421	0.01096164	0.01849176	0.01317662
ASV_1713	0.013869	0.01443465	0.01253294	0.01463829
ASV_1740	0.013715	0.01465121	0.00288727	0.02360730
ASV_1745	0.013812	0.018191503	0.015393493	0.007851301
ASV_759	0.013704	0.020951475	0.008464735	0.011695740
ASV_775	0.01394	0.01061980	0.01674764	0.01445404
ASV_777	0.014037	0.01230229	0.01418019	0.01562771
ASV_787	0.013773	0.006261427	0.015434609	0.019623886
ASV_809	0.013869	0.01050739	0.01970864	0.01139247
ASV_827	0.014173	0.016681522	0.016899221	0.008937347
ASV_831	0.013098	0.037837250	0.001457513	0.000000000
ASV_839	0.01405	0.01344249	0.01835309	0.01035435
ASV_844	0.01419	0.01503829	0.01699762	0.01053306
ASV_857	0.013873	0.018314332	0.015440990	0.007865136
ASV_873	0.014159	0.008351452	0.017118155	0.017007472
ASV_887	0.013847	0.012388559	0.006834373	0.022317264
ASV_918	0.013992	0.01609534	0.01266182	0.01321824
ASV_939	0.014043	0.006778922	0.022369066	0.012980543
ASV_954	0.01392	0.01068033	0.01556634	0.01551183
ASV_1087	0.013612	0.004050792	0.014273089	0.022512782
ASV_1094	0.013092	0.024787358	0.004247188	0.010240607
ASV_1131	0.013597	0.005027625	0.022534333	0.013228021
ASV_1144	0.013533	0.002616004	0.020865098	0.017118666
ASV_1147	0.013291	0.00000000	0.02937453	0.01049884
ASV_1158	0.013486	0.00541295	0.01563735	0.01940728
ASV_1190	0.013645	0.007942571	0.021436346	0.011556729
ASV_1207	0.013702	0.006627367	0.024118164	0.010359318
ASV_1374	0.013824	0.008200312	0.021397114	0.011873247
ASV_1543	0.013688	0.01107189	0.01954228	0.01045056
ASV_1584	0.013538	0.009070718	0.016972715	0.014570499
ASV_1676	0.013847	0.017611226	0.019931583	0.003999423
ASV_820	0.013672	0.01756980	0.01137575	0.01207046
ASV_834	0.01345	0.01320572	0.01534223	0.01180206
ASV_876	0.013574	0.01330245	0.01417994	0.01323825
ASV_881	0.013171	0.029117077	0.002789675	0.007605097
ASV_886	0.013308	0.01841839	0.01119818	0.01030765
ASV_931	0.01354	0.009271286	0.015571435	0.015778218
ASV_959	0.01367	0.010753617	0.021037141	0.009218821
ASV_975	0.013636	0.008115511	0.019793232	0.012999934
ASV_984	0.013759	0.006751423	0.026718546	0.007806938
ASV_1066	0.0129	0.00888719	0.01407148	0.01574159
ASV_1085	0.01281	0.00000000	0.00423632	0.03419443
ASV_1108	0.013359	0.013862602	0.017171190	0.009043491
ASV_1113	0.013143	0.009274929	0.018433513	0.011720401
ASV_1163	0.013371	0.013961503	0.018274269	0.007877547
ASV_1177	0.013029	0.01200663	0.01262367	0.01445525
ASV_1299	0.013103	0.012166303	0.008572479	0.018570257
ASV_1302	0.012993	0.008005269	0.016784737	0.014189791
ASV_1305	0.013252	0.002688875	0.022790489	0.014275750
ASV_1363	0.013307	0.009957424	0.018152808	0.011811842
ASV_1494	0.013121	0.01209937	0.01549971	0.01176309
ASV_689	0.012783	0.017985650	0.012584080	0.007778243
ASV_780	0.012987	0.006532982	0.017055068	0.015373112
ASV_813	0.013775	0.006949866	0.034374794	0.000000000
ASV_823	0.013183	0.01238626	0.01531788	0.01184426
ASV_832	0.012749	0.007881629	0.008434847	0.021930791
ASV_835	0.012885	0.01663066	0.01549715	0.00652774
ASV_883	0.012979	0.004041034	0.012796519	0.022098816
ASV_900	0.013252	0.005436809	0.019758375	0.014559517
ASV_901	0.012863	0.002627933	0.011165078	0.024794894
ASV_933	0.013264	0.00799187	0.01981541	0.01198387
ASV_942	0.013195	0.00000000	0.00000000	0.03958504
ASV_973	0.012484	0.008700021	0.007061571	0.021689234
ASV_1012	0.012559	0.015336313	0.015712152	0.006629253
ASV_1039	0.012435	0.030231002	0.007074928	0.000000000
ASV_1040	0.012484	0.01571148	0.01133038	0.01041113
ASV_1070	0.012417	0.01266695	0.01135485	0.01322881
ASV_1079	0.01284	0.008485266	0.018259140	0.011776462
ASV_1097	0.012559	0.021482961	0.005713932	0.010479217
ASV_1111	0.012694	0.017315812	0.016848081	0.003917676
ASV_1152	0.012649	0.008272768	0.015469106	0.014206230
ASV_1182	0.012587	0.021171322	0.011437407	0.005152511
ASV_1188	0.012553	0.01296008	0.01267979	0.01201816
ASV_1223	0.012418	0.013082081	0.009816388	0.014354823
ASV_1242	0.012739	0.006533397	0.022507293	0.009177200
ASV_1252	0.012373	0.007605844	0.008411104	0.021103302
ASV_1306	0.012507	0.01157389	0.01139312	0.01455455
ASV_1345	0.012987	0.001485972	0.021563583	0.015911772
ASV_1418	0.012385	0.01026558	0.01130379	0.01558489
ASV_1444	0.012404	0.009168088	0.007287567	0.020757279
ASV_1546	0.012521	0.010776887	0.007101967	0.019684693
ASV_1625	0.012713	0.018661870	0.016900386	0.002576403
ASV_1748	0.012823	0.006530811	0.023820681	0.008118825
ASV_773	0.012684	0.01197791	0.01275825	0.01331536
ASV_811	0.012621	0.006594339	0.016870746	0.014396933
ASV_935	0.012558	0.01165541	0.01276840	0.01324881
ASV_1023	0.012227	0.00000000	0.01848955	0.01819121
ASV_1035	0.012051	0.01160909	0.01287615	0.01166660
ASV_1045	0.011977	0.020713125	0.009982743	0.005234887
ASV_1072	0.012312	0.005110123	0.021149259	0.010676885
ASV_1083	0.012232	0.001350402	0.016962925	0.018382406
ASV_1092	0.012046	0.01086169	0.01235464	0.01292068
ASV_1183	0.012264	0.01226286	0.01429692	0.01023350
ASV_1198	0.01203	0.013115636	0.009654294	0.013319757
ASV_1313	0.011881	0.020875380	0.005551592	0.009215549
ASV_1351	0.012127	0.01188771	0.01264954	0.01184455
ASV_1356	0.012184	0.010525375	0.016978489	0.009047213
ASV_1412	0.012065	0.005141395	0.017122093	0.013931135
ASV_1423	0.01238	0.005436809	0.015657803	0.016045817
ASV_1434	0.012249	0.014802351	0.015425871	0.006518142
ASV_1441	0.012291	0.010754672	0.018353687	0.007763958
ASV_1503	0.01222	0.006802781	0.016695407	0.013161469
ASV_1509	0.012149	0.007582159	0.019652402	0.009211795
ASV_1601	0.012082	0.007645273	0.016822890	0.011776462
ASV_1681	0.012128	0.013367450	0.008416879	0.014599528
ASV_1696	0.012079	0.01183246	0.01406571	0.01033965
ASV_1708	0.012221	0.016170382	0.012709320	0.007781965
ASV_1719	0.012131	0.01066882	0.01260819	0.01311740
ASV_812	0.01142	0.018842068	0.002789675	0.012626826
ASV_879	0.012116	0.017288310	0.013879140	0.005181835
ASV_951	0.01175	0.023184918	0.005547577	0.006518142
ASV_958	0.012092	0.007729659	0.017054822	0.011492695
ASV_976	0.012025	0.027864165	0.004188824	0.004023486
ASV_980	0.012636	0.008088011	0.023175618	0.006644292
ASV_990	0.012191	0.009379356	0.011388386	0.015805963
ASV_1001	0.011993	0.009823739	0.014171925	0.011984318
ASV_1003	0.011593	0.011616021	0.007085077	0.016078872
ASV_1029	0.012005	0.004310418	0.025099052	0.006605609
ASV_1048	0.011595	0.012965965	0.014032969	0.007786932
ASV_1052	0.011262	0.025499456	0.005626845	0.002658484
ASV_1060	0.01146	0.027666934	0.002770182	0.003941739
ASV_1074	0.01148	0.006143315	0.016485817	0.011810458
ASV_1098	0.01172	0.008288754	0.009952855	0.016917316
ASV_1100	0.011552	0.007916828	0.012672938	0.014065081
ASV_1132	0.011668	0.008024898	0.012516731	0.014461303
ASV_1195	0.011407	0.015363243	0.011138400	0.007720225
ASV_1196	0.011454	0.011686307	0.009623687	0.013050849
ASV_1228	0.011857	0.012388974	0.014020936	0.009162497
ASV_1236	0.011594	0.013904529	0.015674805	0.005201841
ASV_1269	0.011871	0.004322347	0.011485622	0.019805678
ASV_1279	0.011871	0.008152769	0.017049395	0.010411420
ASV_1383	0.01167	0.02025604	0.00000000	0.01475401
ASV_1394	0.011673	0.005164839	0.019751881	0.010103475
ASV_1448	0.01181	0.014529040	0.015588684	0.005311707
ASV_1453	0.011289	0.025917680	0.002846155	0.005101752
ASV_1510	0.011647	0.010814145	0.007152066	0.016974999
ASV_1619	0.011726	0.006406756	0.014301170	0.014470860
ASV_1636	0.011782	0.00708585	0.01131598	0.01694506
ASV_1662	0.012063	0.009922225	0.016938093	0.009329891
ASV_1746	0.011816	0.008424324	0.011343020	0.015681728
ASV_1750	0.011857	0.005182995	0.022642795	0.007744108
ASV_1793	0.011639	0.005599878	0.005560216	0.023757918
ASV_866	0.01193	0.005316394	0.022566822	0.007906871
ASV_885	0.011665	0.012115360	0.009701431	0.013176843
ASV_934	0.011526	0.006107702	0.016778602	0.011691412
ASV_977	0.011558	0.003678866	0.016915788	0.014078875
ASV_978	0.011469	0.00000000	0.01505891	0.01934851
ASV_982	0.011761	0.020530228	0.001457513	0.013296267
ASV_994	0.011982	0.009774726	0.016930993	0.009238826
ASV_998	0.011367	0.018349176	0.004267646	0.011484760
ASV_1006	0.011136	0.008966531	0.009775273	0.014667201
ASV_1010	0.01105	0.012780724	0.012652034	0.007716167
ASV_1080	0.011446	0.001485972	0.019890827	0.012959743
ASV_1114	0.011211	0.011388482	0.014394268	0.007851301
ASV_1300	0.011461	0.013308507	0.015748287	0.005326746
ASV_1324	0.011079	0.011478108	0.015289045	0.006470016
ASV_1348	0.011284	0.009438414	0.012556322	0.011858544
ASV_1367	0.011702	0.021239395	0.009918952	0.003946371
ASV_1389	0.011265	0.007993755	0.013994703	0.011805451
ASV_1391	0.011099	0.01176918	0.01104080	0.01048824
ASV_1416	0.01137	0.00656831	0.01427626	0.01326637
ASV_1477	0.01125	0.009282800	0.015299107	0.009167308
ASV_1484	0.011137	0.011734265	0.008508699	0.013167066
ASV_1610	0.01141	0.006790852	0.017046084	0.010393413
ASV_1725	0.011316	0.007818515	0.018246389	0.007882808
ASV_1738	0.011075	0.012546671	0.016737847	0.003941739
ASV_1795	0.011101	0.008843705	0.011352004	0.013108377
ASV_850	0.011222	0.013375018	0.012415852	0.007873825
ASV_865	0.011376	0.005027625	0.020094145	0.009005143
ASV_870	0.011272	0.021327127	0.009946710	0.002543356
ASV_891	0.01133	0.013365151	0.014273300	0.006350871
ASV_914	0.011593	0.00567275	0.01848269	0.01062341
ASV_964	0.011233	0.006639712	0.014286051	0.012772646
ASV_967	0.01086	0.015507385	0.006766665	0.010306405
ASV_983	0.011362	0.010595945	0.016989964	0.006498751
ASV_993	0.011447	0.010641317	0.014358122	0.009340454
ASV_1000	0.010727	0.009263415	0.011155649	0.011762667
ASV_1019	0.011058	0.001214418	0.021293026	0.010667778
ASV_1031	0.010954	0.002836375	0.019581957	0.010442783
ASV_1033	0.010753	0.012847369	0.014062411	0.005350474
ASV_1047	0.010864	0.004249476	0.011338287	0.017003079
ASV_1071	0.010784	0.015752624	0.011354135	0.005244665
ASV_1077	0.010947	0.002676946	0.016767279	0.013397110
ASV_1082	0.010944	0.001214418	0.022297098	0.009320908
ASV_1088	0.011103	0.012425929	0.012931908	0.007950605
ASV_1122	0.010804	0.005377751	0.015315390	0.011719353
ASV_1123	0.011006	0.002600434	0.022678125	0.007739141
ASV_1130	0.010681	0.007710557	0.014025310	0.010306561
ASV_1140	0.010372	0.017808349	0.004072455	0.009234015
ASV_1143	0.010988	0.005672335	0.012730942	0.014559852
ASV_1159	0.010893	0.002836375	0.015520171	0.014321022
ASV_1167	0.011226	0.004457917	0.022619202	0.006599594
ASV_1169	0.010732	0.013148595	0.010013708	0.009032469
ASV_1175	0.01087	0.014682351	0.010105965	0.007821977
ASV_1201	0.01	0.03000075	0.00000000	0.00000000
ASV_1220	0.011068	0.014920177	0.012895054	0.005388822
ASV_1283	0.010732	0.007593674	0.013998965	0.010603827
ASV_1303	0.010944	0.009646855	0.011356974	0.011826881
ASV_1308	0.010743	0.011708409	0.015462725	0.005056774
ASV_1343	0.010877	0.003814851	0.019658649	0.009158619
ASV_1398	0.010907	0.006330484	0.018608965	0.007782301
ASV_1455	0.01068	0.009351616	0.005666795	0.017022781
ASV_1462	0.010971	0.011731919	0.017111055	0.004071276
ASV_1468	0.010651	0.006551270	0.009921529	0.015479831
ASV_1552	0.011221	0.008323952	0.022713958	0.002624193
ASV_1568	0.01077	0.016416194	0.002915027	0.012979175
ASV_1580	0.010954	0.010849758	0.014172644	0.007841073
ASV_1599	0.010931	0.005227952	0.015674805	0.011888957
ASV_1670	0.010909	0.013365980	0.014150303	0.005210529
ASV_1790	0.010888	0.002688875	0.022159476	0.007815961
ASV_894	0.010566	0.012694170	0.009854900	0.009148547
ASV_903	0.010743	0.008985917	0.014080465	0.009163586
ASV_924	0.010784	0.009428369	0.010029992	0.012892896
ASV_932	0.010711	0.011743849	0.012478467	0.007911838
ASV_961	0.010757	0.009170914	0.009982743	0.013118645
ASV_995	0.010972	0.005735448	0.015437705	0.011743416
ASV_1022	0.010727	0.00000000	0.03218043	0.00000000
ASV_1054	0.010385	0.007881629	0.014200043	0.009072185
ASV_1055	0.010091	0.013944485	0.008425144	0.007902814
ASV_1119	0.010429	0.009233787	0.015500432	0.006552138
ASV_1172	0.010212	0.007968011	0.009654294	0.013014793
ASV_1178	0.010312	0.009255301	0.012725280	0.008956443
ASV_1181	0.010706	0.010130667	0.009952136	0.012036166
ASV_1227	0.010429	0.010842059	0.011166157	0.009278378
ASV_1238	0.010417	0.009428543	0.012741723	0.009080260
ASV_1248	0.010317	0.014428251	0.011148189	0.005374202
ASV_1271	0.01047	0.007134863	0.008544721	0.015730387
ASV_1312	0.010436	0.014767152	0.012632295	0.003908358
ASV_1335	0.010303	0.010123121	0.016867573	0.003917676
ASV_1403	0.010438	0.007716500	0.017024215	0.006572103
ASV_1405	0.010082	0.002600434	0.004255812	0.023390636
ASV_1433	0.010076	0.011715934	0.005685209	0.012825699
ASV_1489	0.010978	0.005525250	0.026044114	0.001365001
ASV_1561	0.01063	0.00594389	0.01413755	0.01180820
ASV_1620	0.010346	0.00256482	0.01280114	0.01567116
ASV_1646	0.010597	0.00000000	0.01851339	0.01327626
ASV_1666	0.01043	0.005363937	0.016991042	0.008936298
ASV_1723	0.010449	0.005452379	0.011477357	0.014416604
ASV_1765	0.009828	0.020025389	0.002789675	0.006668020
ASV_849	0.010042	0.020681567	0.002867777	0.006575866
ASV_878	0.010508	0.008226055	0.008525588	0.014771889
ASV_909	0.010182	0.016998359	0.005663945	0.007883479
ASV_970	0.010419	0.002527562	0.016919766	0.011808539
ASV_1007	0.009848	0.007738056	0.011285375	0.010519898
ASV_1037	0.009721	0.004050792	0.002761917	0.022349642
ASV_1041	0.0101	0.009575628	0.012701773	0.008023579
ASV_1095	0.010263	0.014724154	0.008411104	0.007653043
ASV_1102	0.009709	0.009576458	0.005666076	0.013885878
ASV_1106	0.009906	0.008080312	0.007134458	0.014503373
ASV_1120	0.009789	0.011643652	0.009767008	0.007955906
ASV_1136	0.009924	0.003850465	0.011263752	0.014656343
ASV_1139	0.009591	0.017885431	0.005719024	0.005167550
ASV_1156	0.009975	0.002736004	0.015559242	0.011628582
ASV_1164	0.009902	0.017168313	0.008592218	0.003946371
ASV_1170	0.010025	0.01074169	0.01410128	0.00523083
ASV_1189	0.009913	0.002836375	0.008520496	0.018382226
ASV_1206	0.009969	0.002836375	0.015386194	0.011685692
ASV_1216	0.009833	0.007863999	0.008437696	0.013197268
ASV_1222	0.010216	0.005707949	0.018494367	0.006445994
ASV_1225	0.009902	0.008225640	0.012393869	0.009085226
ASV_1255	0.009788	0.007544901	0.014089448	0.007728913
ASV_1257	0.009442	0.014068497	0.001399149	0.012857991
ASV_1261	0.00995	0.002616004	0.011419599	0.015814357
ASV_1272	0.00999	0.012075690	0.012692789	0.005200596
ASV_1290	0.009825	0.004249476	0.007160331	0.018064308
ASV_1333	0.009626	0.006713924	0.005596597	0.016568426
ASV_1414	0.009722	0.005056768	0.011265164	0.012843706
ASV_1472	0.009908	0.006503727	0.009976598	0.013243886
ASV_1518	0.00988	0.002676946	0.014080019	0.012884052
ASV_1596	0.009656	0.007706215	0.004317026	0.016946125
ASV_1603	0.010171	0.005436394	0.018481728	0.006595831
ASV_1630	0.010375	0.000000000	0.029865392	0.001259192
ASV_1685	0.009937	0.011798433	0.011541855	0.006470057
ASV_1704	0.010035	0.006875653	0.012681316	0.010547348
ASV_1705	0.009857	0.006790852	0.009903475	0.012877702
ASV_1032	0.009615	0.006749538	0.012819913	0.009276839
ASV_1042	0.009606	0.012683558	0.005605941	0.010529341
ASV_1051	0.00945	0.009066902	0.011466130	0.007817345
ASV_1090	0.009464	0.010793046	0.009709696	0.007888864
ASV_1107	0.009359	0.007755514	0.008533494	0.011786535
ASV_1138	0.009665	0.004041034	0.019699651	0.005254893
ASV_1173	0.009521	0.005377336	0.014022820	0.009162456
ASV_1197	0.009201	0.006267371	0.007028844	0.014307826
ASV_1202	0.009578	0.001250031	0.002915027	0.024570025
ASV_1212	0.009765	0.002971945	0.014338630	0.011985324
ASV_1221	0.009225	0.020472382	0.007201446	0.000000000
ASV_1253	0.0092	0.008967761	0.007035337	0.011595831
ASV_1304	0.009465	0.006851794	0.009760154	0.011782813
ASV_1338	0.009399	0.007881454	0.011237160	0.009077447
ASV_1340	0.009338	0.004027349	0.009833996	0.014151933
ASV_1364	0.009416	0.006639297	0.008475849	0.013134019
ASV_1379	0.009502	0.011806721	0.011457258	0.005240943
ASV_1386	0.009137	0.016812131	0.004219431	0.006378951
ASV_1521	0.009645	0.005352008	0.018272497	0.005311372
ASV_1531	0.009363	0.010617632	0.005649187	0.011821399
ASV_1535	0.009532	0.00579639	0.01386037	0.00894002
ASV_1548	0.009595	0.016392335	0.008399877	0.003994161
ASV_1554	0.00938	0.015912513	0.005616337	0.006609666
ASV_1573	0.009472	0.010460375	0.009961479	0.007993584
ASV_1574	0.00925	0.008808506	0.008361005	0.010580550
ASV_1600	0.009545	0.006305155	0.015758796	0.006570564
ASV_1631	0.009668	0.001338473	0.023695775	0.003970434
ASV_1689	0.009278	0.010263691	0.010995439	0.006575531
ASV_1721	0.009304	0.013119165	0.007056601	0.007735264
ASV_1727	0.009371	0.010700374	0.007092178	0.010321444
ASV_1766	0.009192	0.008772478	0.007025994	0.011778042
ASV_1792	0.00955	0.004101976	0.018049550	0.006499046
ASV_1011	0.008862	0.007588629	0.007152066	0.011844709
ASV_1061	0.008559	0.012414501	0.004303668	0.008960165
ASV_1112	0.009067	0.008679893	0.002761917	0.015758287
ASV_1121	0.008891	0.008102415	0.001457513	0.017113511
ASV_1141	0.009009	0.007859941	0.007179823	0.011988081
ASV_1166	0.009182	0.008408753	0.012662183	0.006474688
ASV_1171	0.008777	0.013006624	0.002846155	0.010479667
ASV_1174	0.009106	0.011947817	0.011433999	0.003937682
ASV_1176	0.00909	0.006751423	0.010038616	0.010479552
ASV_1191	0.009039	0.003966406	0.014124676	0.009027208
ASV_1192	0.008945	0.009180847	0.008486357	0.009166678
ASV_1208	0.009025	0.008225640	0.008542591	0.010306405
ASV_1232	0.00898	0.015955780	0.008349531	0.002634421
ASV_1247	0.00923	0.001350402	0.019798314	0.006542779
ASV_1250	0.008857	0.009239730	0.007053306	0.010278620
ASV_1260	0.008827	0.006330484	0.007075981	0.013074912
ASV_1296	0.009077	0.010725703	0.013860367	0.002644199
ASV_1315	0.008776	0.013058397	0.004121836	0.009147302
ASV_1320	0.00894	0.007753758	0.008589368	0.010475830
ASV_1334	0.008727	0.004992011	0.006883753	0.014304584
ASV_1382	0.008968	0.007871870	0.011175834	0.007855358
ASV_1415	0.008808	0.007599901	0.007037109	0.011786535
ASV_1454	0.008649	0.011534752	0.001399149	0.013013131
ASV_1461	0.009184	0.006751182	0.015519205	0.005282678
ASV_1485	0.008763	0.007529331	0.008402716	0.010355735
ASV_1496	0.008758	0.011533107	0.007092983	0.007648076
ASV_1587	0.009132	0.008037242	0.015396342	0.003961410
ASV_1591	0.009037	0.00783650	0.01274714	0.00652774
ASV_1637	0.009291	0.00000000	0.02787222	0.00000000
ASV_1668	0.008953	0.005648891	0.004247188	0.016964017
ASV_1693	0.008958	0.005513321	0.008313509	0.013047880
ASV_1726	0.008977	0.007804942	0.011217309	0.007908116
ASV_1728	0.009013	0.011714464	0.008618563	0.006705698
ASV_1778	0.009101	0.000000000	0.018369732	0.008934378
ASV_1789	0.009068	0.001350402	0.011380120	0.014473713
ASV_950	0.009088	0.008323952	0.007218695	0.011721646
ASV_1075	0.008844	0.002824445	0.018367963	0.005340696
ASV_1105	0.008838	0.008496780	0.014074330	0.003941404
ASV_1146	0.008656	0.001277531	0.015591173	0.009100421
ASV_1230	0.008474	0.005180824	0.011324247	0.008916292
ASV_1231	0.008573	0.005119882	0.011485622	0.009114551
ASV_1233	0.008529	0.012911424	0.009969498	0.002706275
ASV_1239	0.008693	0.005389680	0.011419711	0.009268486
ASV_1254	0.008494	0.006603924	0.012229286	0.006647679
ASV_1268	0.008539	0.00000000	0.01406738	0.01155079
ASV_1317	0.008804	0.005228367	0.015963776	0.005220602
ASV_1319	0.008353	0.010619517	0.004063471	0.010374692
ASV_1331	0.008435	0.009023175	0.009762993	0.006518142
ASV_1339	0.008571	0.005229837	0.014072806	0.006411703
ASV_1352	0.008517	0.005328323	0.009793600	0.010427744
ASV_1362	0.008573	0.008780265	0.002856663	0.014081169
ASV_1420	0.008816	0.000000000	0.023716926	0.002730003
ASV_1435	0.008499	0.013385020	0.005596957	0.006513790
ASV_1562	0.008787	0.008436253	0.010116360	0.007806938
ASV_1577	0.008704	0.005391436	0.014158927	0.006561876
ASV_1617	0.008333	0.012983750	0.004266927	0.007748010
ASV_1674	0.008705	0.009578214	0.009999744	0.006538148
ASV_1677	0.008575	0.01119759	0.00000000	0.01452876
ASV_1679	0.008687	0.010592304	0.012739567	0.002730003
ASV_1686	0.008802	0.008261254	0.011440256	0.006705698
ASV_1715	0.008482	0.015732117	0.005830054	0.003883386
ASV_1734	0.008276	0.012725725	0.002789675	0.009311884
ASV_1752	0.008703	0.008019370	0.011375635	0.006715475
ASV_1753	0.008388	0.006259257	0.008436977	0.010466511
ASV_989	0.008367	0.007629288	0.008280659	0.009191486
ASV_996	0.008517	0.005472007	0.007053306	0.013026966
ASV_1133	0.007767	0.015299186	0.004197808	0.003802548
ASV_1148	0.008251	0.002700390	0.012718056	0.009334858
ASV_1193	0.008202	0.002688875	0.012826407	0.009090193
ASV_1204	0.008054	0.001338473	0.009921529	0.012900521
ASV_1243	0.00799	0.011604091	0.005752198	0.006614633
ASV_1256	0.007866	0.008924974	0.005471605	0.009200059
ASV_1263	0.008172	0.002588504	0.016774563	0.005152806
ASV_1277	0.00824	0.015030132	0.006959365	0.002730003
ASV_1293	0.008076	0.009420541	0.004188824	0.010619317
ASV_1310	0.008211	0.006739668	0.012769814	0.005124726
ASV_1344	0.008293	0.000000000	0.019726244	0.005152806
ASV_1357	0.007983	0.011695650	0.007081063	0.005172811
ASV_1378	0.008259	0.004113906	0.012798403	0.007864801
ASV_1380	0.008178	0.003966406	0.009982743	0.010585361
ASV_1381	0.007987	0.005401195	0.002867777	0.015691326
ASV_1392	0.008022	0.008956246	0.011062068	0.004047213
ASV_1393	0.00793	0.014113386	0.007078943	0.002596408
ASV_1407	0.008137	0.009320299	0.011148189	0.003941404
ASV_1442	0.008116	0.005525250	0.011058054	0.007764293
ASV_1469	0.008175	0.011897334	0.011369253	0.001259192
ASV_1471	0.008022	0.009107801	0.009709809	0.005249631
ASV_1475	0.008194	0.005424879	0.012656408	0.006499800
ASV_1502	0.008004	0.001250031	0.011068562	0.011694716
ASV_1513	0.007987	0.003915222	0.008531723	0.011513610
ASV_1529	0.008562	0.001277531	0.024407490	0.000000000
ASV_1555	0.008218	0.00836121	0.00707385	0.00922036
ASV_1556	0.00814	0.00823757	0.00572231	0.01045925
ASV_1579	0.008028	0.005216438	0.006920134	0.011946976
ASV_1701	0.008338	0.001350402	0.018560304	0.005104720
ASV_1044	0.007523	0.006513597	0.009517468	0.006537518
ASV_1124	0.007712	0.006702410	0.011235636	0.005196874
ASV_1157	0.007799	0.002836375	0.011380008	0.009181717
ASV_1215	0.007624	0.005389265	0.007026713	0.010455194
ASV_1229	0.007753	0.005316809	0.015402477	0.002538390
ASV_1270	0.00738	0.000000000	0.004102343	0.018038521
ASV_1291	0.008045	0.007158722	0.015696710	0.001279198
ASV_1295	0.007897	0.011396268	0.004325291	0.007970192
ASV_1297	0.007704	0.005328323	0.008491327	0.009291878
ASV_1316	0.007527	0.007956671	0.002798299	0.011825907
ASV_1327	0.007408	0.015443856	0.001438021	0.005341032
ASV_1388	0.007666	0.005056768	0.008639467	0.009302106
ASV_1401	0.007586	0.004992011	0.012464067	0.005302683
ASV_1408	0.007668	0.006330484	0.011370665	0.005303019
ASV_1430	0.007734	0.005660820	0.004188824	0.013353712
ASV_1432	0.00773	0.007011223	0.006978498	0.009201263
ASV_1445	0.007732	0.005464308	0.007130443	0.010599770
ASV_1460	0.00782	0.003842351	0.014343003	0.005273359
ASV_1479	0.007513	0.011611679	0.005722197	0.005205898
ASV_1483	0.007396	0.006466469	0.004227696	0.011494693
ASV_1492	0.007685	0.005100496	0.011382611	0.006570899
ASV_1498	0.007522	0.009070543	0.004325291	0.009171030
ASV_1507	0.007508	0.007784898	0.002807283	0.011931266
ASV_1511	0.007623	0.001214418	0.015069060	0.006586053
ASV_1553	0.007562	0.010680331	0.005675060	0.006330866
ASV_1567	0.00771	0.005119882	0.011444507	0.006566842
ASV_1598	0.007705	0.002736004	0.011215178	0.009162497
ASV_1616	0.007585	0.007759570	0.008486357	0.006508823
ASV_1634	0.007729	0.003950836	0.011264917	0.007969856
ASV_1641	0.007749	0.005412950	0.011264805	0.006570564
