#OTU ID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
ASV_315	14	12	28	15	8	22	20	10	13	13	11	9	11	10	36	17	12	8
ASV_354	18	21	11	14	13	18	14	15	15	15	17	16	10	10	18	14	17	11
ASV_293	2	0	4	2	47	2	8	0	40	3	65	1	67	1	22	2	1	0
ASV_326	16	13	11	5	3	10	19	37	15	13	14	26	12	15	17	15	9	15
ASV_368	9	26	5	12	1	7	25	17	26	12	11	29	9	16	16	20	4	19
ASV_319	13	13	10	26	17	19	11	6	17	13	13	7	17	23	17	11	17	13
ASV_349	14	35	24	16	6	11	27	3	16	15	7	17	13	19	14	5	5	16
ASV_299	19	33	9	19	13	14	11	6	14	12	10	7	21	9	17	17	5	26
ASV_360	13	12	37	8	1	2	30	5	12	22	14	9	0	31	5	30	12	18
ASV_333	22	11	12	2	5	12	22	15	13	19	10	22	9	16	29	19	7	16
ASV_309	16	29	8	22	8	8	13	15	16	8	10	16	23	10	19	14	4	21
ASV_298	16	28	16	5	39	13	2	3	14	9	8	17	3	57	8	7	6	6
ASV_340	13	21	4	8	1	11	14	27	22	11	20	21	30	4	11	22	2	14
ASV_362	16	20	10	9	4	13	19	14	19	14	19	27	11	16	7	11	10	17
ASV_369	26	18	7	8	16	19	22	18	13	7	14	16	10	19	11	5	13	13
ASV_343	21	17	6	9	10	15	15	15	16	6	13	16	14	6	20	24	13	19
ASV_335	9	15	12	6	5	5	51	18	34	10	9	13	4	9	18	11	13	12
ASV_346	18	26	7	12	13	3	20	7	12	22	14	31	18	13	8	7	11	12
ASV_376	6	10	4	8	11	14	31	13	35	27	11	39	4	0	9	9	2	20
ASV_332	24	22	4	13	25	12	8	18	13	16	8	12	24	6	16	11	5	16
ASV_325	10	10	6	5	8	2	32	8	12	25	18	32	4	3	13	54	0	10
ASV_330	12	4	7	7	45	13	4	12	6	14	54	6	10	3	14	10	12	17
ASV_339	8	16	24	5	16	63	4	23	5	18	13	6	5	7	12	6	9	9
ASV_347	17	17	30	4	6	12	20	13	7	12	19	21	13	17	16	5	5	14
ASV_344	22	13	24	21	30	14	12	6	5	7	12	14	11	12	10	10	11	14
ASV_336	13	18	35	18	24	21	11	18	11	6	10	10	6	8	7	11	11	10
ASV_364	9	7	5	1	8	7	3	4	3	11	95	27	6	25	18	12	3	3
ASV_318	8	1	15	3	22	4	17	8	14	14	17	9	10	23	22	21	11	28
ASV_378	1	62	2	7	2	9	9	21	22	9	12	10	12	22	19	15	4	9
ASV_337	25	7	4	7	3	11	26	10	14	10	23	29	16	8	10	16	11	16
ASV_313	8	9	7	13	14	9	4	22	17	21	13	14	24	10	18	11	16	15
ASV_320	20	35	10	7	5	20	8	2	24	5	3	8	10	11	10	31	27	7
ASV_370	7	13	12	6	3	8	20	11	16	17	20	21	13	13	17	9	11	25
ASV_366	21	13	13	26	11	10	10	16	21	7	9	14	8	8	22	15	13	4
ASV_387	22	11	25	22	3	4	35	12	9	8	24	20	10	6	8	12	0	10
ASV_348	12	6	3	7	4	2	23	8	20	17	17	21	13	11	26	20	10	20
ASV_334	11	5	10	6	2	5	9	8	48	25	8	12	17	14	15	21	7	17
ASV_371	6	8	15	17	14	9	9	7	5	17	27	13	11	5	27	10	17	23
ASV_350	12	7	7	5	8	12	5	1	10	5	25	6	8	75	13	6	29	3
ASV_379	8	57	5	5	12	34	5	13	6	19	5	5	3	2	7	37	2	11
ASV_341	10	24	9	22	14	13	11	12	12	13	7	9	22	13	10	14	9	12
ASV_373	16	10	7	9	11	13	10	18	9	15	10	23	18	19	14	11	8	15
ASV_372	17	14	11	5	8	7	19	23	8	11	24	16	10	17	14	7	18	7
ASV_338	37	3	14	8	72	25	3	0	3	6	2	6	9	7	6	7	15	13
ASV_353	12	15	25	7	23	9	7	12	7	19	23	14	2	4	7	18	13	17
ASV_388	10	16	15	4	5	10	20	25	14	22	10	13	8	21	6	14	4	17
ASV_396	10	13	11	8	4	8	11	22	17	13	15	12	16	10	12	14	4	34
ASV_382	20	21	10	9	2	7	22	14	11	14	13	31	14	10	7	8	4	17
ASV_391	10	13	16	10	19	66	5	8	0	4	16	9	19	12	7	6	6	7
ASV_394	6	14	4	15	6	21	5	12	11	3	15	17	25	1	17	26	12	23
ASV_393	13	7	9	26	27	11	10	5	15	11	19	6	6	13	9	20	13	12
ASV_439	14	7	13	9	3	16	21	11	9	8	20	25	6	13	17	6	16	17
ASV_357	7	3	32	13	20	11	7	10	7	8	19	8	3	18	17	10	20	14
ASV_374	15	16	9	1	9	6	24	13	9	14	28	14	11	5	13	8	17	15
ASV_363	9	12	2	6	22	12	14	10	10	12	6	17	2	5	20	47	3	17
ASV_359	29	13	17	3	8	21	18	15	5	7	9	26	11	7	10	5	9	12
ASV_361	14	13	15	18	11	12	14	11	16	12	13	17	9	10	13	9	12	6
ASV_352	8	27	7	4	4	8	13	28	22	10	8	24	11	11	16	8	6	9
ASV_555	10	6	8	11	15	11	11	10	18	12	17	13	6	23	13	11	17	10
ASV_329	13	3	4	2	5	3	20	13	22	12	7	13	12	21	23	17	16	15
ASV_355	24	11	5	9	10	11	19	10	11	14	14	20	12	4	12	11	11	12
ASV_381	12	12	7	15	4	11	15	18	7	11	15	24	9	14	16	9	8	7
ASV_383	13	7	3	6	3	6	9	16	11	10	16	18	19	16	16	14	18	12
ASV_407	9	17	15	19	4	3	6	9	10	9	14	10	8	4	57	2	7	9
ASV_365	9	4	8	36	25	16	9	5	12	3	4	6	2	33	3	16	15	6
ASV_402	10	3	7	18	40	21	7	28	3	18	4	3	6	11	2	15	10	5
ASV_416	9	1	1	0	0	89	5	5	2	0	10	52	9	0	2	23	0	2
ASV_426	16	11	19	13	12	16	12	10	13	6	22	8	8	4	15	6	6	12
ASV_404	6	16	8	9	5	8	18	17	7	20	14	19	7	11	10	13	12	9
ASV_401	11	8	11	12	4	8	17	9	20	12	10	15	8	11	13	21	11	8
ASV_441	2	14	47	29	2	2	16	8	6	10	13	8	5	16	4	6	7	13
ASV_461	11	11	6	6	10	12	18	16	12	15	11	17	10	20	11	8	5	9
ASV_458	18	11	4	7	6	35	9	11	12	21	7	33	6	4	4	7	2	11
ASV_425	10	2	1	15	0	1	26	2	6	20	25	29	4	2	18	20	16	11
ASV_385	8	13	42	3	2	5	16	11	9	12	15	6	4	5	17	25	1	14
ASV_395	13	20	7	12	3	14	6	17	12	22	15	9	15	11	6	7	4	14
ASV_414	13	16	1	10	0	6	15	25	22	38	2	3	7	1	8	14	0	25
ASV_375	6	6	9	7	30	9	8	15	9	16	9	12	15	8	11	8	10	17
ASV_405	12	15	18	13	20	28	10	5	7	5	11	11	5	10	8	7	14	6
ASV_358	13	4	14	9	10	12	13	11	14	10	11	17	8	10	20	6	11	12
ASV_418	24	7	5	3	17	17	9	5	16	23	10	8	10	5	10	9	11	15
ASV_2902	10	4	0	4	0	4	24	14	11	17	12	19	6	8	17	8	24	22
ASV_556	16	21	7	14	1	28	33	8	10	7	5	9	7	5	5	5	13	9
ASV_417	12	22	5	16	9	10	21	10	17	7	9	17	8	11	6	5	7	10
ASV_386	26	20	0	2	10	1	4	19	2	12	21	14	6	0	6	6	34	19
ASV_377	14	12	13	11	5	6	15	14	13	10	13	18	14	8	14	9	3	10
ASV_400	4	16	15	11	9	6	11	12	17	8	14	13	17	16	11	10	7	5
ASV_398	14	9	0	24	9	5	29	11	15	12	12	11	6	3	11	7	4	20
ASV_435	7	16	5	13	4	16	19	9	10	7	8	24	11	8	7	8	12	18
ASV_422	7	15	14	10	12	21	6	3	14	5	16	14	8	11	12	13	14	6
ASV_389	11	6	11	16	7	41	13	10	15	7	12	8	13	3	10	6	4	8
ASV_445	12	11	12	7	15	14	11	13	6	16	16	14	4	3	12	15	6	14
ASV_380	5	9	7	6	21	7	5	22	6	16	29	5	7	2	18	7	9	19
ASV_438	10	7	10	5	15	50	18	11	5	9	10	12	6	3	7	6	4	10
ASV_433	6	31	5	16	2	11	11	6	3	8	3	18	3	12	29	14	1	19
ASV_413	5	8	15	12	7	6	12	9	11	4	16	9	6	20	11	23	11	13
ASV_412	12	8	8	16	13	9	18	6	7	6	13	7	10	15	9	10	20	10
ASV_419	6	3	9	16	32	6	6	2	3	7	43	19	2	1	4	10	14	12
ASV_436	14	16	4	11	14	12	8	16	16	12	9	7	11	10	9	8	9	8
ASV_593	12	10	12	5	14	21	6	9	7	9	11	13	13	7	14	16	9	5
ASV_420	9	6	9	12	22	9	8	19	9	13	21	8	1	5	8	8	12	13
ASV_397	5	9	6	9	4	10	13	14	27	18	14	9	10	4	10	10	10	10
ASV_424	7	8	6	2	2	10	27	13	17	12	10	14	5	4	21	8	15	10
ASV_367	14	13	51	2	1	6	10	11	9	4	9	16	3	5	14	11	3	9
ASV_384	3	8	5	29	7	6	16	4	9	8	11	6	7	8	29	6	16	13
ASV_403	13	0	3	1	0	0	0	0	116	0	0	0	57	0	1	0	0	0
ASV_409	12	22	13	8	9	13	15	14	14	8	7	11	6	8	3	5	13	9
ASV_454	2	6	12	1	0	6	3	15	91	11	5	6	2	1	5	14	5	5
ASV_434	11	7	0	0	1	11	17	17	8	7	5	6	4	2	10	0	55	28
ASV_427	6	15	10	8	4	4	6	17	3	4	14	8	16	19	20	7	16	12
ASV_442	4	28	0	10	76	2	5	4	13	7	3	4	3	9	1	8	1	10
ASV_411	8	9	3	6	28	6	3	8	7	5	17	12	7	7	12	13	25	12
ASV_470	7	6	3	12	2	6	21	7	18	9	31	7	16	5	11	6	7	13
ASV_478	10	4	17	17	5	19	6	14	0	11	11	10	7	12	23	9	7	5
ASV_444	5	8	2	54	4	2	14	4	6	17	2	15	6	3	19	0	9	16
ASV_457	5	17	12	8	10	8	10	25	3	3	3	15	14	11	19	11	9	3
ASV_392	10	6	6	11	16	12	2	3	19	14	7	2	16	13	8	13	16	11
ASV_460	6	12	14	28	32	10	5	4	4	5	7	3	7	13	6	3	10	16
ASV_585	17	14	2	7	8	12	11	19	11	8	11	17	8	8	6	10	7	9
ASV_467	8	17	3	0	7	3	26	27	28	10	13	3	6	5	5	13	10	1
ASV_452	37	1	6	8	6	12	10	8	6	12	6	25	6	2	9	7	9	14
ASV_465	41	57	5	0	0	7	14	3	5	10	6	13	10	4	3	0	3	3
ASV_390	14	10	12	8	8	11	5	3	9	12	5	27	12	5	9	3	23	7
ASV_406	17	11	4	2	6	14	17	7	15	9	6	12	11	9	12	12	7	12
ASV_428	7	11	10	17	15	9	8	10	11	7	9	8	7	15	8	15	11	5
ASV_507	14	13	8	15	8	12	21	9	8	9	10	17	5	5	15	3	4	7
ASV_415	0	136	0	0	0	0	0	1	20	2	0	2	0	0	1	0	0	20
ASV_440	5	11	12	6	10	6	7	14	10	9	26	13	9	10	10	1	10	13
ASV_410	9	15	11	16	29	12	6	8	1	6	7	15	5	11	9	9	9	3
ASV_399	10	0	10	2	19	10	6	6	17	12	8	8	16	13	6	8	18	9
ASV_450	13	5	14	6	19	14	4	8	18	7	3	9	4	18	7	8	10	10
ASV_423	9	9	6	10	3	10	16	4	7	10	19	11	11	10	11	11	7	13
ASV_485	2	10	1	10	4	5	12	11	6	12	32	35	5	4	10	4	10	3
ASV_480	9	9	0	5	0	5	31	9	6	8	8	9	4	3	27	2	14	26
ASV_569	5	17	2	6	2	9	13	14	12	9	6	20	11	3	9	8	20	9
ASV_432	26	7	9	21	15	24	0	3	3	8	5	4	8	6	3	10	18	5
ASV_509	0	13	6	0	0	4	17	33	22	5	11	22	9	5	8	13	2	5
ASV_506	14	10	2	10	8	8	8	5	18	10	9	26	1	3	8	10	16	8
ASV_481	9	10	6	12	11	9	13	6	18	12	11	10	16	3	4	7	6	10
ASV_588	9	18	0	2	6	7	7	21	15	12	8	14	5	7	17	10	4	11
ASV_463	10	8	5	13	4	8	17	6	10	8	10	9	11	10	14	6	5	19
ASV_430	3	8	7	12	9	7	10	11	5	14	6	17	7	7	11	24	6	8
ASV_477	8	7	35	8	10	9	8	12	3	13	11	6	5	4	6	5	10	12
ASV_540	1	10	4	2	1	5	4	71	5	2	28	12	0	3	0	9	3	12
ASV_542	8	7	11	16	9	6	7	18	4	5	13	15	10	6	8	8	6	14
ASV_466	19	13	7	6	9	14	8	14	5	10	9	6	6	6	5	6	20	7
ASV_456	11	4	16	9	10	5	14	8	8	9	15	10	4	4	14	13	8	8
ASV_515	15	13	7	6	1	12	10	13	6	6	13	14	8	14	6	7	7	11
ASV_479	7	7	6	2	12	8	6	19	9	10	9	5	12	8	13	15	2	19
ASV_486	4	14	26	6	0	8	10	5	11	13	11	11	5	7	14	10	1	13
ASV_535	15	14	6	3	5	20	15	14	12	8	12	12	5	6	6	6	4	6
ASV_482	21	8	5	4	3	12	12	6	8	7	18	7	3	10	18	5	9	13
ASV_544	0	12	2	1	0	1	21	46	17	5	6	18	6	10	11	7	2	3
ASV_448	5	10	2	6	13	7	17	4	8	15	13	14	8	12	6	14	7	6
ASV_513	5	14	1	8	2	3	15	17	4	9	15	7	9	12	17	11	8	10
ASV_730	10	19	9	12	3	3	3	25	7	8	15	15	2	0	11	7	4	13
ASV_429	6	18	3	7	6	6	18	9	3	10	13	10	10	7	12	12	10	6
ASV_476	8	12	12	14	2	10	13	6	4	5	13	8	2	10	20	2	16	8
ASV_475	9	6	3	5	6	2	16	3	16	8	10	11	7	11	10	17	14	11
ASV_505	2	15	6	7	2	3	13	15	9	13	10	8	12	9	14	7	8	12
ASV_494	6	26	2	7	3	8	7	15	7	8	5	11	12	8	12	3	10	14
ASV_575	1	4	2	4	0	5	12	27	6	32	14	43	1	2	3	6	0	2
ASV_447	9	7	5	6	4	2	6	11	16	14	5	7	6	17	12	13	14	10
ASV_471	17	6	5	6	6	7	9	3	10	11	14	11	8	0	18	7	4	21
ASV_534	2	0	4	0	4	0	4	11	0	81	5	39	1	1	1	3	0	7
ASV_408	0	26	5	0	62	4	3	2	4	0	5	25	8	5	1	3	1	8
ASV_546	12	13	4	8	6	9	16	7	9	10	12	17	8	6	3	5	7	10
ASV_634	13	7	7	22	0	13	11	16	10	8	13	7	12	0	2	5	9	7
ASV_462	8	10	6	15	13	16	8	2	5	7	7	15	4	10	15	7	5	8
ASV_493	8	4	14	3	6	34	15	3	4	14	2	16	5	1	15	2	5	10
ASV_531	34	8	1	0	46	2	0	39	1	2	13	5	1	1	0	2	1	5
ASV_526	4	4	3	5	6	10	11	12	10	10	20	18	7	2	23	5	0	11
ASV_443	1	3	1	0	0	0	3	10	15	9	1	21	6	75	1	15	0	0
ASV_498	12	20	8	3	13	16	5	9	9	15	7	5	4	3	10	10	1	10
ASV_1072	15	3	8	21	8	13	3	6	10	5	17	8	8	5	7	13	4	6
ASV_510	10	15	3	11	6	6	5	14	5	7	10	14	18	7	6	7	11	5
ASV_464	7	11	17	4	10	8	9	11	11	6	10	7	3	7	8	13	9	9
ASV_524	4	21	1	1	22	2	4	32	9	7	6	2	9	8	8	8	4	12
ASV_495	6	21	10	13	13	9	7	8	10	8	2	7	11	7	9	5	6	7
ASV_437	3	7	14	17	1	18	14	15	11	9	12	7	6	5	5	4	4	7
ASV_449	9	17	4	16	0	5	8	19	8	9	3	5	17	12	18	1	5	3
ASV_469	8	3	2	1	0	2	27	13	17	15	9	7	13	3	14	10	5	10
ASV_545	2	3	5	8	37	13	7	5	1	12	10	10	2	9	5	6	9	14
ASV_497	8	18	8	6	2	6	9	14	8	11	9	8	11	5	8	5	11	11
ASV_521	7	9	12	10	2	6	9	19	15	6	6	9	12	3	7	7	8	10
ASV_453	8	10	14	3	10	7	11	4	6	12	7	15	3	5	11	9	9	13
ASV_618	17	9	7	3	3	3	12	13	7	1	7	17	7	2	12	4	9	24
ASV_492	7	7	4	9	1	3	6	21	11	8	5	3	36	5	6	17	3	4
ASV_577	7	10	2	5	4	9	16	9	4	3	16	14	8	7	10	14	7	11
ASV_491	5	13	1	5	3	5	10	14	18	5	8	18	13	5	8	13	3	9
ASV_551	13	9	3	10	6	5	13	4	6	7	5	17	12	23	3	9	1	9
ASV_431	9	4	6	8	3	4	10	6	12	5	10	9	13	17	7	13	11	8
ASV_468	6	6	5	4	4	10	14	6	9	7	16	9	8	6	13	13	9	10
ASV_499	10	10	15	4	2	3	11	14	7	6	11	8	10	8	10	7	4	15
ASV_472	4	6	9	2	6	2	16	17	7	10	4	10	8	12	16	4	14	7
ASV_560	9	11	19	15	15	4	6	2	12	7	5	9	6	12	2	8	5	7
ASV_473	6	10	14	13	4	8	7	12	6	7	7	7	7	9	8	8	12	9
ASV_488	7	6	6	11	5	6	9	5	5	5	14	10	13	8	12	9	13	10
ASV_446	10	7	9	5	20	7	4	34	1	2	11	6	1	3	2	10	8	13
ASV_517	3	92	2	5	1	5	4	3	3	6	4	6	3	2	5	6	2	1
ASV_474	12	26	4	7	13	4	14	8	2	4	11	8	9	5	9	3	4	9
ASV_520	7	11	4	12	10	7	8	18	6	9	8	6	8	7	5	5	16	5
ASV_484	6	1	0	1	0	1	2	3	19	2	1	0	3	0	1	102	1	9
ASV_648	6	9	3	6	7	9	15	14	8	16	10	15	6	6	6	5	1	9
ASV_451	2	0	3	0	2	11	8	7	2	6	33	2	8	16	4	1	45	0
ASV_496	25	18	2	0	0	3	11	8	13	5	16	18	10	3	7	4	3	4
ASV_536	7	5	4	2	5	4	11	18	17	9	7	14	11	7	10	3	3	13
ASV_504	5	8	2	16	7	9	8	3	14	5	11	7	7	6	12	7	6	17
ASV_543	6	8	8	7	8	5	14	5	5	10	11	14	13	9	6	3	4	14
ASV_566	12	11	6	8	2	3	10	6	10	5	11	16	7	7	5	12	7	11
ASV_568	0	0	1	1	0	0	147	0	0	0	0	0	0	0	0	0	0	0
ASV_487	5	0	11	6	3	13	10	8	18	10	2	20	2	1	11	9	7	13
ASV_657	5	5	4	7	5	4	15	26	9	6	9	11	2	1	2	7	18	13
ASV_490	6	20	4	3	8	8	10	5	9	8	10	6	14	6	7	8	8	8
ASV_500	10	13	5	11	6	6	5	12	6	5	12	11	3	28	6	3	2	3
ASV_609	11	5	6	10	6	7	17	14	3	8	11	4	7	7	12	5	5	9
ASV_592	20	7	13	3	11	3	6	14	0	1	6	9	8	9	2	10	17	8
ASV_523	7	14	20	4	1	7	4	5	5	9	11	7	8	6	13	11	1	14
ASV_502	5	16	4	7	4	3	5	25	13	11	11	5	5	2	5	11	12	2
ASV_627	12	7	3	18	5	11	10	1	16	6	12	6	2	1	9	20	2	4
ASV_511	6	2	10	1	13	59	10	7	4	2	9	2	1	1	3	3	7	5
ASV_1246	6	6	0	0	0	2	25	9	11	4	23	25	6	3	11	7	3	3
ASV_503	5	15	7	2	1	4	13	13	8	7	10	14	2	8	14	7	4	10
ASV_718	6	10	11	7	1	2	7	14	9	6	3	10	7	11	21	5	2	12
ASV_459	1	0	0	0	2	0	1	0	0	1	1	3	1	0	133	0	0	0
ASV_554	9	1	5	9	13	5	9	9	5	5	8	21	7	4	8	9	13	3
ASV_522	6	10	10	4	7	6	8	5	10	6	14	13	4	9	11	3	3	14
ASV_578	8	6	12	5	3	34	7	6	5	4	8	8	5	11	5	6	3	7
ASV_582	16	20	3	0	0	3	13	7	5	10	2	5	35	5	4	0	9	6
ASV_942	13	12	3	5	3	6	11	8	8	12	6	16	4	5	10	8	3	9
ASV_553	2	4	2	4	1	0	16	9	14	11	6	8	12	14	15	10	6	8
ASV_2776	6	5	0	7	1	6	6	8	6	16	7	5	7	15	13	6	15	12
ASV_528	6	11	4	11	3	5	11	6	10	6	12	10	6	5	16	4	6	7
ASV_508	7	7	5	6	13	11	9	7	11	5	4	11	4	7	7	9	4	12
ASV_489	14	3	14	2	1	3	14	6	10	4	5	10	10	9	22	4	2	6
ASV_607	8	5	17	3	11	9	6	6	5	4	11	9	7	4	6	17	1	9
ASV_571	7	2	10	7	14	6	7	12	16	11	2	3	6	7	12	4	2	10
ASV_539	1	50	1	6	4	2	7	16	6	3	5	3	3	12	7	7	3	1
ASV_483	9	4	5	2	1	12	8	3	10	4	7	11	9	10	14	5	11	12
ASV_803	6	10	2	7	0	7	11	10	11	8	10	13	6	3	4	10	7	12
ASV_512	3	8	26	9	16	3	4	7	4	10	8	1	9	7	3	5	6	8
ASV_547	4	4	4	12	10	4	11	4	7	7	10	6	6	14	10	11	5	8
ASV_847	4	14	15	6	4	6	4	16	3	2	17	3	7	5	3	10	14	4
ASV_455	7	7	3	5	1	7	12	8	8	10	16	14	6	1	11	3	9	9
ASV_549	9	12	14	8	6	7	9	5	4	4	8	9	5	9	9	8	3	7
ASV_527	0	3	20	9	11	9	14	3	7	5	1	11	4	18	3	4	9	4
ASV_537	16	1	0	7	1	7	14	5	24	10	1	6	28	2	5	0	6	2
ASV_516	12	9	0	11	1	8	9	7	7	5	11	7	3	5	9	7	17	7
ASV_581	6	1	0	1	1	0	15	19	2	8	15	12	16	6	14	5	10	4
ASV_2488	5	5	0	4	0	2	14	13	4	23	6	5	4	10	10	4	12	13
ASV_650	17	14	0	16	0	0	22	7	6	0	15	13	5	0	9	0	2	8
ASV_681	13	9	11	11	9	20	1	4	5	6	1	13	4	2	6	8	2	8
ASV_574	5	6	1	4	0	0	11	14	18	9	13	6	5	4	22	6	2	7
ASV_562	7	5	20	4	7	5	7	7	6	8	12	7	15	4	5	5	2	7
ASV_1118	3	3	2	0	2	3	22	13	16	3	6	32	5	4	12	2	3	2
ASV_541	6	5	3	3	1	2	5	2	12	15	20	8	10	11	9	5	8	7
ASV_557	8	8	4	9	3	19	14	9	4	4	8	12	8	5	3	4	4	6
ASV_613	8	8	1	4	2	7	19	18	7	6	2	25	4	8	5	1	2	5
ASV_998	1	2	0	1	1	4	20	8	5	6	10	26	9	5	10	13	5	6
ASV_558	8	0	0	0	0	7	2	43	1	19	0	5	9	0	0	3	32	3
ASV_606	16	5	1	3	0	2	40	7	3	7	4	16	1	1	4	2	5	14
ASV_525	8	8	2	3	2	10	19	6	4	8	9	14	7	7	9	1	9	5
ASV_530	8	5	6	7	1	7	11	3	4	9	5	7	6	10	15	11	6	10
ASV_519	4	8	3	2	2	1	8	15	7	13	10	9	15	8	9	9	4	4
ASV_594	9	11	1	5	8	3	5	15	8	5	8	3	20	7	5	4	3	10
ASV_605	8	1	7	6	9	8	5	4	15	9	6	6	3	4	8	10	10	11
ASV_775	15	11	3	0	1	10	20	14	5	6	3	13	2	7	4	3	9	3
ASV_622	9	8	14	7	11	9	1	10	1	8	9	3	2	3	12	11	5	6
ASV_501	1	0	1	2	7	0	0	10	1	6	40	1	5	0	0	1	4	50
ASV_576	16	4	9	3	1	6	14	9	10	7	8	8	7	3	8	5	2	9
ASV_550	5	12	5	2	21	4	4	5	6	2	9	7	5	1	15	11	5	10
ASV_579	4	11	2	3	8	7	15	8	10	10	8	7	6	2	9	6	6	7
ASV_647	18	2	3	4	2	5	16	7	21	5	3	8	5	7	3	10	4	5
ASV_644	26	2	5	3	13	14	2	1	2	4	14	18	4	2	8	2	4	4
ASV_862	1	7	2	2	0	1	13	8	5	2	17	17	6	11	15	15	2	4
ASV_727	5	4	7	6	4	13	5	11	11	9	9	6	5	9	10	5	1	8
ASV_559	6	25	1	1	1	6	16	11	5	9	7	11	5	1	3	5	4	11
ASV_529	2	11	4	9	7	5	3	4	2	7	9	8	9	7	12	10	6	13
ASV_652	7	8	5	18	1	36	1	0	23	0	3	4	3	7	7	2	3	0
ASV_614	5	5	6	9	7	10	4	1	2	2	50	5	5	1	5	3	5	2
ASV_707	4	7	17	6	0	6	7	10	7	11	10	7	14	8	4	5	1	3
ASV_621	1	2	0	6	0	0	7	55	21	5	3	3	1	4	2	8	0	9
ASV_604	7	7	8	6	0	8	20	10	8	3	11	13	0	6	8	2	7	3
ASV_538	4	1	32	0	0	22	0	4	5	5	8	2	7	21	0	0	10	6
ASV_625	2	5	14	10	1	1	8	9	6	8	7	5	4	2	15	15	2	12
ASV_645	6	8	4	20	10	7	9	8	4	8	3	6	9	4	6	7	4	3
ASV_518	4	2	0	0	2	9	10	8	11	16	3	3	0	4	34	4	0	16
ASV_552	6	7	10	5	0	5	8	5	4	4	7	9	4	14	7	6	18	6
ASV_590	11	11	3	5	8	6	8	7	12	1	6	8	3	8	6	7	7	8
ASV_561	3	3	4	8	8	5	7	9	5	9	7	8	7	6	11	10	9	6
ASV_639	6	7	3	7	2	8	6	13	6	8	11	10	6	7	12	3	5	4
ASV_620	6	14	7	1	2	10	7	9	4	2	6	9	11	4	3	13	10	6
ASV_612	3	5	3	4	4	1	8	20	9	11	10	5	8	2	9	12	5	5
ASV_596	5	2	0	4	0	8	4	4	5	8	4	4	1	2	19	9	42	3
ASV_565	5	5	1	1	1	1	20	12	13	8	17	8	5	7	5	5	3	7
ASV_597	20	2	2	24	5	1	5	2	2	5	2	17	0	3	12	15	4	3
ASV_654	1	0	0	58	0	0	0	60	0	4	0	0	1	0	0	0	0	0
ASV_514	5	10	5	10	8	2	4	17	8	10	7	8	8	1	6	7	0	7
ASV_572	10	0	7	0	14	1	0	3	11	12	12	13	3	8	13	9	3	4
ASV_611	8	7	7	5	14	8	6	4	5	7	13	7	5	4	4	7	5	7
ASV_630	11	0	0	8	0	6	3	13	4	3	2	14	6	1	0	4	1	47
ASV_601	1	12	3	1	1	3	5	21	19	2	4	14	6	4	7	8	7	5
ASV_580	4	4	1	4	2	4	13	12	4	9	3	15	5	2	16	11	2	11
ASV_696	13	6	1	6	5	11	13	4	2	9	9	9	3	7	6	5	4	9
ASV_859	11	7	0	9	1	6	9	9	2	16	2	4	10	7	4	5	14	6
ASV_660	8	4	2	5	6	6	10	3	6	7	6	15	1	1	12	9	10	10
ASV_2360	2	4	3	2	0	1	16	10	10	2	9	25	13	3	10	4	5	2
ASV_567	5	4	4	3	2	0	6	11	11	7	7	10	3	17	12	8	1	10
ASV_573	6	11	22	5	7	15	7	5	5	8	3	4	4	0	9	1	5	4
ASV_599	9	4	2	3	3	7	10	5	9	6	11	7	3	7	7	7	9	11
ASV_690	6	5	2	1	4	7	11	7	7	7	7	18	10	8	6	2	6	6
ASV_1269	3	5	8	8	2	7	15	8	6	7	6	13	6	2	5	4	9	6
ASV_586	5	11	12	14	2	4	6	9	10	15	3	6	2	0	10	2	6	3
ASV_570	4	2	19	5	6	7	4	12	2	9	5	3	1	6	10	9	6	10
ASV_532	8	7	2	17	4	8	11	2	3	7	8	6	2	13	6	10	3	2
ASV_678	8	11	8	10	0	14	9	1	9	8	3	9	0	2	6	8	7	6
ASV_1982	24	3	5	11	8	12	4	2	10	9	4	8	0	7	3	2	4	3
ASV_600	8	8	6	12	3	9	7	3	8	4	9	7	7	3	7	6	8	3
ASV_670	1	8	2	0	1	0	18	20	13	1	7	6	7	5	11	6	4	8
ASV_624	7	10	2	6	3	8	10	7	7	5	5	15	6	3	8	7	2	7
ASV_617	4	9	1	8	11	10	8	8	7	6	6	3	11	1	8	7	6	4
ASV_628	3	25	0	3	2	9	4	8	1	6	4	5	2	22	6	3	6	9
ASV_619	11	12	1	8	2	10	5	9	3	7	9	4	5	3	5	8	8	8
ASV_563	6	5	4	7	4	15	8	6	7	6	11	12	4	1	7	5	8	2
ASV_598	4	3	3	12	9	2	11	11	9	4	4	11	7	7	4	4	3	9
ASV_676	8	4	3	13	4	8	2	4	5	9	11	7	5	9	8	8	7	2
ASV_548	0	2	2	0	0	7	10	17	4	1	4	9	5	2	38	12	2	2
ASV_533	0	0	8	0	1	2	1	1	0	0	0	2	0	0	101	0	0	1
ASV_591	14	12	5	10	0	3	8	7	4	6	2	13	6	8	4	5	4	6
ASV_684	14	3	9	2	4	17	10	5	5	8	2	8	3	0	16	2	1	7
ASV_642	4	4	2	9	0	11	12	4	12	11	6	5	3	4	11	6	4	8
