# Constructed from biom file
#OTU ID	SRS024625.570280	SRS018102.573993	SRS017304.575372	SRS024151.575546	SRS020413.572892	SRS017641.576524	SRS013687.574921	SRS024568.571681	SRS023914.571128	SRS017935.572108	SRS021484.575748	SRS020869.573690	SRS023176.573947	SRS016916.571068	SRS020527.573698	SRS023938.573037	SRS020314.575041	SRS013177.574389	SRS013474.572674	SRS017418.570288	SRS018313.575129	SRS020233.575311	SRS020437.572627	SRS023758.576043	SRS023760.572972	SRS018396.574712	SRS017420.571170	SRS013203.574575	SRS017227.576007	SRS016364.575956	SRS013201.576199	SRS017230.573092	SRS017790.572183	SRS020257.573938	SRS023995.573098	SRS013490.574260	SRS017641.575969	SRS017307.573991	SRS013516.575410	SRS045289.571763	SRS018214.570641	SRS017420.570810	SRS013662.573790	SRS024592.570730	SRS017847.570423	SRS017029.575283	SRS020893.572891	SRS016424.570841	SRS013472.575723	SRS021510.573430	SRS017997.575028	SRS017764.574643	SRS013638.573699	SRS020290.575215	SRS017363.570258	SRS049911.575200	SRS020551.575598	SRS018339.573081	SRS017665.574059	SRS055687.571803	SRS020895.570284	SRS018100.575514	SRS016779.576334	SRS058746.570279	SRS024649.576282	SRS017088.576058	SRS017667.576128	SRS018216.570352	SRS016777.576593	SRS016942.575808	SRS017361.573508	SRS018076.571839	SRS020316.575736	SRS024177.571285	SRS017667.571840
4374302	1.0	0.0	0.0	2.0	3.0	2.0	1.0	0.0	4.0	0.0	0.0	5.0	0.0	3.0	2.0	0.0	0.0	1.0	0.0	0.0	49.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4469400	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	18.0	1.0	0.0	0.0	89.0	2.0	0.0	0.0	2.0	0.0	37.0	0.0	2.0	20.0	11.0	6.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	4.0	2.0	0.0	3.0	3.0	45.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	2.0	0.0	2.0	2.0	6.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	1.0	0.0
4417053	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	27.0	96.0	3.0	43.0	73.0	105.0	0.0	28.0	0.0	0.0	0.0	23.0	66.0	0.0	5.0	289.0	0.0	5.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	34.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	36.0	3.0	0.0	0.0	0.0	128.0	0.0
4480882	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	2.0	0.0	0.0	1.0	9.0	15.0	1.0	4.0	0.0	1.0	19.0	0.0	2.0	9.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	8.0	11.0	5.0	0.0	7.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	1.0	5.0	3.0	0.0	3.0	18.0	34.0	43.0	1.0	1.0	0.0	9.0	6.0	0.0	1.0	1.0	3.0
4439469	0.0	0.0	0.0	8.0	1.0	0.0	10.0	0.0	0.0	2.0	1.0	20.0	0.0	2.0	3.0	0.0	0.0	1.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	4.0	13.0	2.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0
4479695	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	19.0	32.0	2.0	19.0	32.0	77.0	0.0	20.0	0.0	0.0	0.0	4.0	23.0	3.0	0.0	6.0	1.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	12.0	2.0	0.0	0.0	0.0	44.0	18.0	2.0	5.0	0.0	0.0	12.0	0.0
4454331	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	18.0	0.0	5.0	14.0	18.0	2.0	4.0	0.0	0.0	0.0	1.0	12.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	6.0	1.0	0.0	0.0	0.0	2.0	0.0
4400260	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	20.0	0.0	0.0	1.0	0.0	0.0	17.0	0.0	0.0	69.0	43.0	20.0	59.0	1.0	31.0	38.0	50.0	42.0	13.0	0.0	0.0	0.0	1.0	2.0	2.0	23.0	39.0	31.0	7.0	1.0	0.0	12.0	1.0	57.0	0.0	0.0	0.0	0.0	1.0	0.0	59.0	12.0	6.0	19.0	0.0	21.0	15.0	8.0	12.0	2.0	3.0	2.0	7.0	5.0	0.0	0.0	5.0	0.0	0.0
4437024	0.0	23.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	4.0	2.0	1.0	1.0	1.0	3.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	1.0	0.0	4.0	0.0	1.0	0.0	0.0	3.0	4.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	5.0
4312655	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	8.0	2.0	3.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	14.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0
4449198	0.0	8.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	1.0	0.0	0.0	4.0	10.0	7.0	4.0	9.0	2.0	10.0	2.0	4.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	8.0	14.0	4.0	0.0	3.0	3.0	0.0	11.0	17.0	23.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	0.0	11.0	22.0	7.0	6.0	30.0	4.0	0.0	1.0	8.0	3.0	23.0	10.0	9.0	0.0	0.0	1.0	5.0
4480508	0.0	12.0	45.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	47.0	0.0	3.0	213.0	206.0	0.0	33.0	520.0	0.0	0.0	158.0	12.0	25.0	411.0	247.0	636.0	483.0	178.0	576.0	490.0	813.0	267.0	816.0	0.0	0.0	0.0	355.0	293.0	183.0	197.0	603.0	565.0	565.0	525.0	13.0	270.0	5.0	1218.0	0.0	0.0	0.0	0.0	145.0	0.0	197.0	591.0	864.0	210.0	382.0	94.0	719.0	477.0	332.0	92.0	1049.0	502.0	505.0	508.0	81.0	0.0	127.0	684.0	851.0
4442523	18.0	0.0	0.0	26.0	44.0	12.0	0.0	0.0	0.0	242.0	68.0	1.0	15.0	2.0	23.0	0.0	0.0	9.0	0.0	0.0	30.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	24.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	173.0	0.0	177.0	12.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4475231	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	17.0	0.0	0.0	11.0	0.0	0.0	1.0	0.0	0.0	0.0	43.0	119.0	13.0	1.0	107.0	3.0	1.0	2.0	15.0	0.0	0.0	0.0	6.0	13.0	1.0	24.0	41.0	27.0	2.0	18.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	124.0	105.0	0.0	15.0	0.0	30.0	155.0	2.0	73.0	163.0	5.0	15.0	124.0	0.0	0.0	4.0	2.0	107.0
4464267	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	200.0	0.0	0.0	25.0	19.0	0.0	0.0	349.0	10.0	0.0	452.0	67.0	115.0	259.0	53.0	223.0	253.0	14.0	126.0	220.0	0.0	0.0	0.0	222.0	91.0	51.0	31.0	49.0	191.0	55.0	17.0	167.0	183.0	52.0	365.0	0.0	0.0	0.0	0.0	19.0	0.0	69.0	37.0	18.0	300.0	90.0	191.0	96.0	61.0	237.0	46.0	19.0	58.0	128.0	286.0	51.0	0.0	0.0	30.0	9.0
627071	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	6.0	5.0	1.0	1.0	1.0	1.0	2.0	4.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	12.0	3.0	3.0	0.0	0.0	3.0	5.0	0.0	3.0	0.0	0.0	18.0	0.0	4.0	0.0	0.0
567669	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	14.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	8.0	70.0	0.0	0.0	2.0	0.0	0.0	10.0	2.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	10.0	5.0	1.0	2.0	0.0	0.0	0.0	0.0
907684	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	2.0	2.0	0.0	0.0	11.0	0.0	0.0	1.0	6.0	0.0	2.0	0.0	1.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	7.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4380039	8.0	0.0	0.0	25.0	3.0	17.0	19.0	0.0	12.0	8.0	2.0	10.0	0.0	15.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	16.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
4340162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	4.0	0.0	0.0	8.0	0.0	13.0	0.0	5.0	0.0	0.0	0.0	3.0	0.0	3.0	1.0	3.0	1.0	3.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	8.0	0.0	18.0	0.0	26.0	12.0	1.0	0.0	2.0	7.0	6.0	1.0	3.0	0.0	0.0	6.0	2.0
956982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	16.0	0.0	3.0	8.0	0.0	3.0	3.0	21.0	0.0	18.0	0.0	0.0	0.0	0.0	6.0	9.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	16.0	0.0	3.0	1.0	17.0	7.0	0.0	0.0	2.0	13.0	6.0	0.0	0.0	0.0	0.0	7.0	0.0
4483037	0.0	0.0	0.0	13.0	1.0	4.0	8.0	0.0	1.0	2.0	3.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4423790	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	298.0	0.0	0.0	166.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	95.0	14.0	0.0	15.0	104.0	7.0	1.0	89.0	0.0	0.0	0.0	0.0	10.0	2.0	0.0	37.0	0.0	179.0	971.0	0.0	9.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	3.0	0.0	0.0	39.0	1.0	0.0	0.0	82.0	11.0	16.0	1.0	0.0	0.0	638.0	0.0	59.0
4355792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	15.0	0.0	1.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	9.0	0.0	0.0	1.0	5.0	1.0	1.0	4.0	0.0	0.0	0.0	6.0	0.0
4366487	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	161.0	6.0	0.0	0.0	21.0	0.0	0.0	15.0	3.0	3.0	0.0	70.0	4.0	202.0	321.0	114.0	158.0	12.0	209.0	6.0	0.0	0.0	0.0	29.0	9.0	4.0	33.0	136.0	88.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	42.0	35.0	9.0	2.0	1.0	9.0	46.0	283.0	57.0	42.0	1.0	51.0	131.0	1.0	0.0	3.0	220.0	21.0
787663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0
921101	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
4483015	0.0	15.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	13.0	5.0	0.0	0.0	15.0	14.0	25.0	22.0	5.0	8.0	13.0	38.0	17.0	30.0	3.0	32.0	20.0	0.0	0.0	0.0	4.0	18.0	101.0	10.0	25.0	7.0	38.0	40.0	27.0	27.0	18.0	5.0	0.0	0.0	0.0	0.0	11.0	0.0	9.0	0.0	9.0	23.0	21.0	24.0	15.0	11.0	35.0	17.0	2.0	25.0	9.0	11.0	38.0	0.0	1.0	9.0	2.0
4470078	0.0	0.0	658.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	601.0	225.0	0.0	31.0	6.0	0.0	0.0	352.0	308.0	176.0	439.0	913.0	199.0	227.0	362.0	372.0	157.0	336.0	386.0	188.0	0.0	0.0	0.0	205.0	197.0	53.0	792.0	312.0	653.0	85.0	122.0	149.0	741.0	138.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	62.0	306.0	759.0	399.0	0.0	631.0	599.0	718.0	961.0	184.0	73.0	767.0	606.0	41.0	0.0	239.0	382.0	153.0
