#OTUID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
ASV_349	15	36	23	21	5	9	27	3	15	14	6	16	13	12	14	5	5	13
ASV_309	15	29	5	18	8	7	12	14	14	7	11	13	23	10	17	13	6	18
ASV_326	15	13	9	4	3	8	18	33	14	13	13	26	10	9	15	16	8	16
ASV_333	18	9	10	2	1	11	22	15	15	18	11	22	9	18	27	17	7	17
ASV_344	20	12	23	22	26	16	11	8	5	8	10	13	9	9	9	9	10	12
ASV_346	18	27	7	13	12	3	19	7	15	22	13	29	11	14	7	5	12	8
ASV_335	8	14	13	2	5	4	48	16	32	10	9	13	4	10	16	9	11	15
ASV_336	12	16	35	14	21	20	9	18	11	5	11	7	6	8	8	8	9	10
ASV_396	8	17	12	9	5	8	11	20	18	13	17	11	15	10	12	15	7	30
ASV_338	37	4	15	8	75	22	4	0	5	7	2	4	9	9	8	7	12	14
ASV_362	15	20	12	6	3	12	18	13	19	11	16	27	10	20	8	9	9	14
ASV_347	17	16	31	5	3	13	19	11	6	13	18	22	10	16	16	5	6	15
ASV_313	9	8	9	13	14	7	4	21	17	20	13	14	25	9	14	11	15	13
ASV_318	6	1	13	2	17	4	14	8	12	14	17	9	10	18	25	23	10	23
ASV_371	6	10	13	18	15	8	9	6	5	15	25	13	10	4	26	11	17	23
ASV_387	20	8	21	23	4	2	34	11	8	6	24	20	11	6	7	10	1	9
ASV_320	17	35	8	10	5	23	8	2	23	5	2	7	9	11	11	29	26	6
ASV_332	19	22	5	8	23	7	7	18	8	15	7	11	22	8	17	9	5	17
ASV_376	7	9	4	7	9	15	29	12	33	26	11	40	2	0	8	7	3	20
ASV_573	13	18	26	9	20	22	13	8	11	14	16	9	9	5	11	8	11	8
ASV_366	17	11	12	22	8	10	10	17	19	7	7	12	8	7	24	14	13	4
ASV_370	7	13	15	6	3	7	19	12	15	15	18	19	13	11	17	7	13	23
ASV_372	16	16	9	8	10	5	16	21	9	10	26	15	8	18	12	6	13	7
ASV_853	18	15	10	22	19	20	7	12	17	6	6	14	6	11	15	9	8	17
ASV_364	9	7	5	2	7	5	3	4	2	11	86	27	6	26	17	11	3	4
ASV_873	21	16	14	7	6	7	17	23	17	15	8	19	17	7	15	7	6	6
ASV_334	11	3	8	5	3	4	9	8	46	22	8	11	16	17	13	18	8	16
ASV_337	24	7	3	7	2	12	23	11	15	10	21	27	14	4	7	14	12	14
ASV_350	12	6	8	7	8	11	5	1	10	5	23	6	9	70	9	5	28	5
ASV_361	17	11	15	14	13	9	14	12	16	13	15	17	10	12	12	8	12	5
ASV_379	7	50	4	4	9	37	4	14	5	17	5	4	3	3	9	38	3	9
ASV_391	11	11	16	8	20	58	4	8	0	5	15	9	17	13	8	5	4	6
ASV_390	21	15	13	9	10	15	8	4	16	12	4	32	17	5	9	6	24	6
ASV_353	11	14	25	6	20	11	7	12	8	16	20	12	4	2	9	15	15	17
ASV_394	4	12	4	14	5	20	5	12	11	3	14	14	24	2	16	25	12	22
ASV_341	10	21	8	21	9	13	10	11	12	12	7	9	16	14	11	15	7	12
ASV_382	19	24	10	13	2	6	22	14	10	14	14	32	13	9	7	8	5	16
ASV_374	14	16	10	2	10	4	24	12	7	14	27	13	12	6	12	5	18	16
ASV_385	9	12	44	4	5	8	15	13	8	14	16	6	4	5	17	27	2	10
ASV_389	15	3	13	18	9	43	12	11	17	6	14	9	10	2	9	6	4	10
ASV_439	12	9	12	11	3	11	18	10	10	6	15	23	7	12	19	7	13	15
ASV_373	17	11	8	10	9	8	10	16	10	15	8	21	17	17	14	9	6	14
ASV_1534	7	18	9	20	0	9	18	25	13	10	12	14	15	11	19	3	10	10
ASV_436	17	13	3	11	12	15	10	17	17	13	15	8	13	10	10	5	11	10
ASV_538	6	1	32	2	6	33	2	12	14	12	11	3	19	20	1	5	19	11
ASV_555	10	7	6	12	14	14	12	8	16	11	18	12	7	21	10	12	16	8
ASV_426	17	14	21	16	10	16	12	10	10	5	23	8	9	4	17	9	9	10
ASV_329	14	4	4	4	7	3	17	11	22	11	6	13	11	13	23	20	14	17
ASV_2902	9	5	1	5	1	4	23	17	12	20	12	20	9	10	19	9	24	27
ASV_363	9	9	1	7	19	10	14	8	10	11	6	17	1	6	20	42	2	18
ASV_355	22	12	6	5	9	9	19	10	11	13	12	20	10	4	11	10	11	17
ASV_407	8	18	14	17	4	3	4	10	12	9	13	10	8	3	58	4	7	9
ASV_359	27	11	15	2	7	18	18	13	5	7	9	26	10	7	8	7	10	12
ASV_816	11	10	3	3	7	9	13	5	12	12	15	11	7	14	12	17	18	20
ASV_365	9	5	10	33	22	14	9	4	10	3	3	6	1	34	5	12	14	5
ASV_1208	21	15	21	11	5	17	21	12	16	10	4	15	9	4	14	14	3	6
ASV_383	12	12	2	7	1	8	9	16	11	11	14	17	15	13	16	16	17	12
ASV_381	12	12	5	15	4	12	15	16	8	13	16	23	9	11	18	8	10	7
ASV_597	21	5	35	28	12	2	8	5	4	6	4	17	6	4	15	19	3	4
ASV_358	10	6	16	11	9	10	12	11	13	9	11	17	7	13	19	8	10	15
ASV_505	4	14	12	10	4	4	15	21	10	17	12	8	18	11	19	9	9	12
ASV_402	6	3	8	15	40	19	6	28	3	18	4	3	6	8	2	14	8	7
ASV_401	10	11	10	13	5	7	16	10	19	11	9	12	8	9	15	15	12	9
ASV_400	4	19	17	13	9	6	11	12	15	8	12	11	19	16	13	9	9	3
ASV_414	13	16	0	10	0	6	13	25	24	36	1	2	9	1	7	10	0	24
ASV_625	3	7	50	19	3	7	13	11	6	10	7	7	3	3	18	17	4	12
ASV_435	7	16	5	15	5	14	19	9	9	7	8	23	14	7	4	9	13	14
ASV_441	2	15	35	24	2	2	15	7	6	11	12	8	4	18	5	4	6	13
ASV_375	6	5	11	6	29	8	7	14	9	17	10	11	12	9	14	7	10	13
ASV_395	12	17	7	9	4	13	6	15	13	16	15	8	15	11	5	7	5	15
ASV_405	12	14	11	14	22	30	10	5	6	3	11	10	5	12	7	7	15	6
ASV_413	4	10	13	12	9	6	11	8	10	3	18	9	6	21	12	19	11	12
ASV_458	17	12	6	5	5	31	8	13	11	19	7	30	4	2	5	5	3	12
ASV_652	7	10	4	65	1	41	1	0	22	2	4	4	2	5	10	2	3	3
ASV_380	4	9	5	6	18	7	5	21	5	16	28	3	5	3	17	11	11	18
ASV_404	6	16	6	8	6	8	17	18	7	20	14	17	8	12	9	11	8	8
ASV_418	19	9	5	3	13	18	9	6	16	21	9	8	11	6	10	7	10	14
ASV_445	11	7	10	7	19	14	9	12	6	15	17	13	5	4	10	11	6	14
ASV_588	8	23	7	3	7	9	7	21	15	11	9	12	6	9	16	11	6	13
ASV_593	13	8	10	6	15	21	6	8	9	7	11	13	11	7	14	18	10	5
ASV_556	15	18	7	14	2	27	31	7	10	7	4	8	6	5	4	2	14	7
ASV_384	3	8	6	32	6	7	15	4	7	7	12	6	5	8	26	6	19	10
ASV_417	12	16	6	18	8	7	19	10	17	6	8	16	7	11	6	4	8	13
ASV_386	24	15	0	2	7	1	4	15	2	11	20	13	5	1	5	6	30	19
ASV_422	8	12	12	9	10	20	6	2	15	5	16	13	7	10	11	14	13	7
ASV_523	4	42	35	5	1	5	4	5	6	9	10	7	10	7	13	11	1	14
ASV_398	10	8	0	24	10	3	29	11	11	12	11	10	3	3	11	5	4	17
ASV_419	6	2	9	17	28	6	5	3	3	8	43	19	2	1	4	11	9	10
ASV_433	5	27	5	15	1	13	11	5	3	8	3	17	3	11	26	14	1	19
ASV_438	10	10	10	4	16	44	17	10	4	8	10	12	5	4	6	7	4	12
ASV_416	9	0	0	0	0	75	6	5	1	0	8	50	9	0	1	22	0	2
ASV_367	14	11	53	1	1	4	11	9	9	3	9	15	5	6	14	10	3	8
ASV_582	17	22	2	5	0	2	18	13	10	12	3	9	43	5	15	2	11	5
ASV_377	13	12	12	14	6	4	15	12	12	10	14	17	12	6	13	8	3	9
ASV_425	10	3	1	12	0	1	23	2	5	16	24	27	4	3	18	16	12	10
ASV_1983	8	8	33	9	10	11	8	16	1	13	14	6	5	5	6	4	13	15
ASV_409	13	19	11	10	7	15	15	14	10	7	7	11	9	9	3	5	12	8
ASV_460	8	9	11	24	30	11	5	4	4	4	8	3	8	11	6	4	13	12
ASV_392	10	6	7	10	19	9	1	3	16	13	6	2	16	16	7	11	15	11
ASV_397	5	8	7	10	4	7	12	12	23	18	14	7	8	4	11	9	10	9
ASV_411	7	8	3	7	25	7	3	8	8	4	16	12	5	7	14	11	16	9
ASV_403	13	0	3	1	0	0	0	0	108	0	0	0	59	0	1	0	0	1
ASV_465	37	62	5	1	0	6	14	3	7	10	5	13	9	2	2	0	1	4
ASV_442	3	25	0	11	62	2	5	2	11	7	3	4	3	8	0	9	2	5
ASV_478	10	2	20	15	7	18	6	13	2	9	10	8	7	13	17	11	7	4
ASV_1275	22	9	17	8	12	9	7	14	9	3	9	7	4	7	2	17	9	4
ASV_444	3	7	3	47	6	2	14	4	6	15	2	15	5	3	17	1	9	16
ASV_440	6	9	14	10	10	4	7	14	9	7	24	12	10	9	10	1	14	9
ASV_507	14	8	11	14	8	11	18	7	6	10	10	17	2	6	13	5	3	10
ASV_1027	13	10	1	19	7	21	9	0	16	6	22	7	6	5	16	20	1	4
ASV_470	7	6	3	11	2	5	20	7	15	9	31	6	14	4	10	6	6	15
ASV_410	7	13	11	12	25	11	7	7	1	4	7	13	6	7	6	11	10	4
ASV_415	0	125	0	0	0	0	0	1	21	2	0	2	0	0	1	0	0	18
ASV_452	33	1	7	8	5	11	10	7	3	12	6	22	5	3	9	9	8	12
ASV_399	8	1	10	1	16	11	6	6	16	11	9	8	17	11	7	5	18	10
ASV_406	17	12	5	4	5	13	16	7	11	8	6	12	12	7	10	11	5	9
ASV_424	7	7	5	2	1	7	24	13	17	10	9	11	6	4	17	8	14	8
ASV_454	2	6	7	2	0	6	2	13	82	10	5	5	2	1	4	15	4	5
ASV_457	4	15	13	8	9	7	8	22	2	3	3	15	12	9	20	12	9	3
ASV_481	9	9	7	14	13	10	12	6	18	13	11	12	15	3	4	7	4	9
ASV_539	4	50	1	6	3	2	9	16	9	5	5	6	6	12	10	11	6	6
ASV_432	26	7	8	20	15	22	0	2	3	6	4	4	7	4	3	11	18	6
ASV_428	6	9	9	15	9	11	8	10	9	6	8	8	8	14	9	13	13	6
ASV_467	8	15	3	0	7	3	23	25	26	9	15	3	9	2	5	12	9	0
ASV_506	14	13	2	8	9	9	8	5	20	8	10	23	1	4	9	9	15	7
ASV_408	0	28	6	0	68	5	3	2	2	1	5	19	8	5	1	3	2	7
ASV_423	7	10	6	8	3	12	13	4	8	9	18	11	10	10	9	9	7	8
ASV_480	7	9	0	5	0	4	29	8	4	7	10	9	6	4	32	3	12	24
ASV_547	7	7	7	10	10	3	10	5	9	14	12	10	10	14	14	15	5	9
ASV_509	0	16	6	0	0	3	14	33	22	4	12	22	8	6	8	12	3	5
ASV_542	8	10	10	15	8	5	8	18	5	5	12	15	8	3	7	10	7	13
ASV_669	11	5	7	8	4	4	7	5	8	9	8	8	16	13	17	25	4	9
ASV_450	12	5	11	7	12	12	4	7	18	6	3	8	5	12	6	5	11	8
ASV_448	4	10	4	6	11	6	16	4	11	14	14	11	9	12	5	14	8	4
ASV_466	19	15	9	6	7	13	8	15	5	11	9	7	4	5	6	7	17	4
ASV_569	4	11	2	5	2	9	13	16	11	8	6	20	10	4	8	8	19	8
ASV_443	1	3	1	1	0	0	3	11	15	11	1	18	5	74	1	13	0	0
ASV_463	10	5	5	12	5	9	16	6	10	8	9	9	10	12	15	4	5	16
ASV_485	0	9	1	8	3	5	12	12	5	9	25	34	7	5	8	5	8	3
ASV_491	7	13	1	8	6	4	9	15	15	5	10	15	13	6	11	11	3	13
ASV_494	6	26	2	7	5	7	7	16	7	6	5	11	10	7	13	6	9	15
ASV_482	18	6	8	3	3	11	12	5	8	7	15	7	3	10	19	7	10	14
ASV_430	2	8	6	10	6	8	9	10	4	12	5	15	7	4	11	23	7	9
ASV_811	11	17	12	7	2	10	8	8	10	13	4	12	12	9	10	4	2	5
ASV_472	4	7	11	2	5	4	16	15	8	10	4	10	7	9	19	6	13	8
ASV_479	8	10	4	1	9	7	5	20	10	10	8	5	11	7	12	12	2	16
ASV_628	6	20	0	2	5	12	6	13	3	7	12	6	6	22	7	7	12	10
ASV_1299	11	11	4	4	7	6	10	10	11	10	6	13	4	9	11	9	6	17
ASV_540	0	9	3	2	0	3	3	71	4	3	27	11	0	1	0	9	4	11
ASV_604	8	14	7	5	1	9	25	13	9	6	14	14	3	5	6	4	9	8
ASV_429	5	18	3	6	5	5	15	10	3	9	13	9	10	6	11	11	10	6
ASV_486	4	13	20	5	1	7	10	4	11	13	11	11	6	6	14	9	1	12
ASV_535	16	12	7	2	4	20	11	15	13	9	12	11	4	4	7	6	4	5
ASV_544	0	12	3	0	0	0	20	46	17	5	6	19	6	12	11	6	2	2
ASV_471	17	5	5	2	6	5	9	3	12	9	12	11	8	3	15	9	4	16
ASV_546	12	11	6	7	6	10	16	7	11	8	13	17	7	8	3	5	5	8
ASV_730	9	19	8	15	3	1	4	27	8	8	15	14	2	0	10	8	3	14
ASV_1025	28	16	17	12	2	4	5	8	13	14	5	9	3	0	9	9	4	3
ASV_437	4	11	10	16	2	14	13	15	11	9	10	7	5	4	5	5	4	8
ASV_634	12	7	6	22	0	12	11	15	10	8	12	7	12	0	1	3	8	8
ASV_2411	7	13	13	10	5	7	7	8	7	7	7	8	5	9	9	7	15	7
ASV_468	6	7	4	4	3	8	14	7	11	7	16	9	8	6	13	14	11	10
ASV_560	7	12	19	12	13	7	8	2	12	7	8	9	6	11	2	7	5	7
ASV_464	6	10	14	3	6	4	9	10	14	7	9	7	3	5	7	10	10	9
ASV_545	2	4	5	7	32	11	7	5	1	13	10	10	2	10	6	6	9	12
ASV_431	8	2	4	7	4	4	10	6	13	4	9	9	13	17	7	12	9	9
ASV_447	8	6	5	7	4	3	6	11	16	14	5	7	4	14	14	8	14	8
ASV_492	6	7	5	10	0	4	6	20	11	9	5	3	38	5	3	15	2	2
ASV_497	7	16	8	5	2	5	9	13	8	10	9	8	15	3	9	4	9	9
ASV_605	10	2	8	7	11	11	7	4	19	11	8	7	3	7	9	10	11	14
ASV_618	16	6	6	2	2	3	12	12	6	1	7	15	5	3	10	3	8	27
ASV_453	7	9	9	4	9	5	11	5	6	13	6	13	2	4	9	10	8	12
ASV_493	8	4	11	2	5	35	14	3	4	15	2	16	5	2	11	2	4	9
ASV_495	6	18	12	8	6	9	7	9	11	8	2	7	14	7	9	4	5	7
ASV_575	1	5	3	4	0	9	11	25	5	31	12	40	1	3	3	4	0	3
ASV_469	9	3	2	1	1	2	26	12	15	13	9	7	11	3	13	11	4	10
ASV_510	10	14	3	10	5	6	4	13	7	7	10	14	19	9	7	7	10	5
ASV_534	2	0	7	0	6	0	4	12	0	79	5	35	2	0	1	4	0	6
ASV_462	8	9	8	12	11	9	8	2	4	5	7	15	3	7	15	9	4	8
ASV_499	11	9	13	3	2	1	11	14	5	6	10	8	7	8	7	9	5	15
ASV_449	9	16	1	14	1	3	7	16	8	9	3	5	19	11	13	1	6	3
ASV_484	5	0	0	1	0	2	2	4	16	2	0	0	2	0	2	101	1	8
ASV_678	9	13	10	7	1	13	7	3	11	6	9	11	4	4	9	10	7	9
ASV_474	11	25	4	6	16	4	15	8	3	4	8	6	8	6	8	3	3	10
ASV_524	3	20	2	1	17	2	4	29	10	7	6	2	9	8	8	5	4	13
ASV_451	1	0	3	0	3	12	7	6	2	6	29	2	7	13	5	1	46	0
ASV_504	4	7	2	17	7	10	8	2	15	5	11	7	5	5	11	10	5	14
ASV_577	8	8	2	6	2	9	14	9	3	2	16	14	5	6	9	9	5	11
ASV_648	4	7	3	8	5	8	15	14	10	13	9	13	7	6	7	6	2	8
ASV_1586	14	13	7	2	9	11	10	3	6	5	7	6	3	2	16	11	0	15
ASV_487	5	2	13	5	3	10	10	7	18	8	2	18	3	2	12	7	8	11
ASV_488	6	5	3	13	5	6	9	5	4	5	11	10	12	7	11	10	9	11
ASV_502	5	16	5	7	3	3	5	25	14	8	13	4	4	2	5	10	14	2
ASV_551	11	8	2	9	6	3	11	4	6	7	5	15	12	17	3	5	2	7
ASV_592	21	5	17	4	8	3	4	16	0	1	6	9	7	9	2	10	17	7
ASV_459	1	0	0	0	2	0	1	0	0	1	1	3	1	0	136	0	0	0
ASV_536	6	7	4	3	3	4	10	19	17	10	7	14	11	6	10	3	3	9
ASV_543	6	8	7	6	8	4	14	3	5	10	8	13	13	11	5	2	4	14
ASV_496	26	17	2	0	0	4	13	8	11	6	15	16	9	3	6	5	3	6
ASV_511	7	1	8	1	14	53	8	7	5	1	8	2	1	2	3	4	8	5
ASV_609	11	8	6	8	5	5	17	13	3	8	10	4	7	8	10	4	6	11
ASV_554	9	2	6	7	13	4	10	8	6	5	7	21	6	5	7	10	15	4
ASV_566	10	10	5	5	3	3	10	6	7	6	11	16	9	7	4	11	7	10
ASV_578	8	5	12	5	6	36	7	8	6	4	9	7	5	9	5	6	3	6
ASV_2543	3	4	1	3	4	6	10	12	5	10	21	12	6	5	19	4	1	10
ASV_607	7	4	14	2	9	9	7	8	6	5	9	9	7	3	4	12	4	9
ASV_512	3	9	21	10	15	2	4	8	4	10	8	1	8	9	3	4	5	7
ASV_613	9	8	1	5	3	8	20	19	8	6	3	25	5	8	7	1	3	5
ASV_455	7	8	3	5	2	6	12	7	8	10	16	14	8	2	10	2	10	10
ASV_483	9	4	4	2	0	12	6	4	10	4	7	11	9	11	16	5	11	9
ASV_571	6	2	13	6	14	6	6	14	16	11	2	3	6	5	11	5	2	6
ASV_834	11	9	3	4	1	6	11	10	8	9	9	16	8	3	9	5	6	11
ASV_1408	8	2	0	5	7	6	6	2	4	8	10	16	15	4	3	21	5	14
ASV_522	5	9	9	2	8	5	8	4	10	7	13	13	3	12	9	3	4	14
ASV_822	11	17	9	2	3	14	10	13	6	5	4	6	7	2	3	3	7	6
ASV_489	15	3	13	1	0	2	14	5	8	4	5	10	8	8	23	4	4	5
ASV_718	4	9	10	6	2	3	7	11	9	6	3	9	8	11	19	5	0	8
ASV_1987	8	8	2	3	5	13	11	7	6	4	7	14	10	4	5	12	3	12
ASV_503	5	15	6	2	0	3	13	12	7	7	8	13	2	6	14	6	5	11
ASV_553	2	3	2	6	1	0	16	9	13	9	6	7	12	13	16	11	5	10
ASV_516	10	8	0	9	1	14	9	8	7	5	8	6	3	7	8	5	13	6
ASV_528	8	9	5	11	3	3	9	5	11	8	12	10	5	4	15	4	6	7
ASV_550	6	13	6	3	20	3	4	4	4	2	11	7	4	2	12	10	4	12
ASV_847	3	11	12	3	4	5	4	16	3	2	17	3	6	5	2	10	15	6
ASV_527	0	3	21	11	10	8	14	3	5	5	2	10	3	18	3	4	12	3
ASV_568	0	0	1	2	0	0	142	0	0	0	0	0	0	0	0	0	0	0
ASV_1118	3	4	1	2	2	3	22	11	17	3	8	31	6	2	12	3	2	3
ASV_557	5	7	4	10	1	20	14	11	5	4	8	10	7	7	2	3	5	5
ASV_581	5	3	0	1	1	1	15	19	2	8	17	12	17	5	12	3	13	7
ASV_942	12	12	5	4	3	5	11	6	7	12	4	15	3	2	8	7	2	9
ASV_1246	5	6	0	0	0	2	22	8	8	4	19	25	6	3	11	7	4	2
ASV_537	17	0	0	7	1	9	12	4	22	9	1	6	28	0	4	1	4	2
ASV_594	7	8	3	4	6	3	4	13	6	5	8	3	19	11	4	4	5	13
ASV_803	7	10	2	7	0	6	12	9	10	8	9	13	6	4	3	8	7	13
ASV_530	8	6	7	5	0	6	11	5	5	9	5	6	6	10	16	9	8	10
ASV_562	3	5	19	6	7	5	7	7	6	8	12	6	15	4	6	3	3	6
ASV_529	2	10	4	7	4	4	3	4	3	6	10	8	7	8	11	10	7	11
ASV_559	7	27	2	1	2	4	16	10	5	8	7	10	5	2	4	4	4	12
ASV_525	7	8	2	4	2	12	18	6	6	7	10	13	4	6	10	1	9	8
ASV_606	17	6	1	1	0	3	39	7	5	6	3	14	3	1	4	2	4	12
ASV_519	3	6	4	4	2	2	7	11	6	13	10	7	13	6	10	8	5	4
ASV_579	4	10	4	3	6	5	14	9	9	11	9	7	6	3	7	8	5	6
ASV_644	25	2	3	5	16	14	2	1	2	4	13	17	5	2	9	4	4	5
ASV_707	4	6	17	6	0	6	7	10	6	10	10	7	14	6	3	6	2	1
ASV_1116	9	15	2	4	0	7	19	8	5	7	9	7	8	4	3	7	4	2
ASV_574	5	5	0	3	0	1	11	13	16	7	12	6	6	2	21	6	1	4
ASV_620	7	14	9	1	2	14	7	10	6	1	6	9	11	2	4	13	9	7
ASV_549	9	9	10	5	6	5	8	5	4	4	7	8	3	5	9	5	2	7
ASV_576	15	5	8	3	0	6	13	9	11	9	8	8	5	3	9	6	2	9
ASV_681	13	6	13	13	6	17	1	3	5	5	2	13	4	2	6	8	3	6
ASV_886	1	1	7	0	3	2	6	10	11	5	13	19	8	12	4	9	7	3
ASV_1456	10	7	4	3	5	3	13	11	6	5	9	10	7	4	7	6	3	15
ASV_518	4	1	0	0	1	8	9	8	11	14	3	3	0	4	36	5	0	18
ASV_1537	9	4	13	14	2	10	6	6	4	1	8	2	2	2	6	17	2	1
ASV_501	1	0	1	2	6	0	0	10	0	6	42	1	4	0	0	1	6	50
ASV_514	5	9	3	11	9	2	4	16	8	10	7	8	9	2	7	6	1	9
ASV_533	0	1	8	0	0	2	1	1	0	0	0	2	0	0	103	0	0	2
ASV_622	8	8	15	6	13	9	1	10	1	9	7	3	1	2	11	11	4	6
ASV_650	18	11	0	13	0	0	21	6	6	0	15	11	8	0	9	0	2	8
ASV_704	14	2	4	0	13	4	9	14	7	9	5	5	2	3	0	4	18	7
ASV_572	8	0	6	1	15	1	0	3	10	13	11	13	2	7	12	9	3	4
ASV_1619	6	3	7	7	1	2	7	18	4	5	16	8	6	2	13	5	6	7
ASV_532	6	9	2	15	6	7	12	3	3	7	7	6	3	15	7	10	3	1
ASV_552	6	6	8	5	0	4	7	5	3	6	5	9	4	14	7	7	17	10
ASV_558	7	0	0	0	0	7	2	41	1	16	0	5	9	0	0	3	32	2
ASV_561	3	4	4	7	5	4	6	9	6	9	5	7	9	6	14	11	7	5
ASV_596	5	2	0	5	0	6	4	5	6	8	4	4	1	2	17	8	38	3
ASV_640	7	4	16	2	23	4	4	6	2	11	3	0	13	6	5	5	1	12
ASV_775	15	8	3	0	1	8	19	10	6	5	3	13	2	8	2	3	10	4
ASV_862	1	5	1	2	0	1	12	8	6	2	15	18	5	10	17	15	2	4
ASV_1986	9	6	5	3	2	6	14	9	4	14	5	2	5	10	8	7	4	9
ASV_612	3	4	2	4	4	1	7	21	9	9	10	5	9	2	8	9	5	6
ASV_614	6	5	6	8	8	8	4	1	1	2	46	5	4	1	6	2	4	1
ASV_647	18	2	3	5	2	3	16	6	16	5	3	8	3	6	4	7	4	4
ASV_696	13	5	1	4	3	14	11	6	2	9	9	9	2	7	8	3	2	7
ASV_998	1	2	0	2	0	4	18	9	5	5	10	25	9	3	7	14	2	4
ASV_1817	14	9	2	1	14	10	9	2	14	3	7	2	1	0	3	21	5	4
ASV_639	6	7	4	6	2	9	6	14	6	8	9	9	9	6	10	3	5	5
ASV_859	10	6	2	9	0	6	9	9	1	17	2	4	8	9	4	5	11	7
ASV_2043	1	5	13	8	4	8	7	15	5	1	11	6	10	7	6	5	2	6
ASV_565	4	5	1	1	1	1	19	11	10	8	13	8	5	8	6	5	5	7
ASV_810	2	5	0	5	0	14	10	0	9	7	22	4	5	3	11	9	5	8
ASV_962	11	16	3	6	2	4	8	7	15	7	2	6	3	3	3	5	10	6
ASV_2517	8	4	21	9	2	11	4	4	2	0	6	6	2	5	1	7	3	9
ASV_567	6	4	6	4	1	0	6	10	11	5	5	9	2	16	13	9	1	8
ASV_580	4	7	0	2	2	4	13	12	4	9	4	15	6	3	12	13	3	8
ASV_601	1	13	1	1	1	1	5	20	16	2	3	13	5	4	8	5	8	1
ASV_1674	9	11	2	0	1	3	6	17	9	8	19	9	2	0	3	3	3	6
ASV_591	15	12	5	10	1	5	4	8	3	6	1	13	5	7	3	5	5	6
ASV_617	3	12	1	6	9	10	8	7	8	6	5	2	10	2	7	7	6	3
ASV_642	4	3	2	6	0	11	11	4	13	10	6	5	4	5	11	6	5	9
ASV_1982	22	1	4	9	9	9	4	2	8	9	2	8	1	6	3	1	2	4
ASV_563	6	5	3	8	6	15	7	8	7	6	10	11	3	1	6	5	7	4
ASV_570	5	2	20	5	3	6	3	10	2	9	4	3	1	4	10	9	8	9
ASV_615	6	4	2	7	10	1	12	11	9	13	6	5	2	5	4	3	3	7
ASV_654	0	0	0	52	0	0	0	56	0	4	0	0	1	0	0	0	0	0
ASV_660	7	4	2	4	7	6	10	3	5	3	7	15	1	1	14	8	9	10
ASV_626	4	6	10	5	7	13	6	2	6	3	7	17	4	2	2	6	7	4
ASV_829	2	6	2	0	0	10	5	11	4	3	5	38	10	0	6	1	2	6
ASV_2360	2	4	3	1	0	1	14	9	10	2	8	25	13	1	13	1	4	2
ASV_587	9	6	7	10	16	5	8	2	1	6	7	4	4	17	0	2	3	3
ASV_624	6	8	2	4	2	7	11	6	8	5	4	14	7	4	8	8	1	3
ASV_630	11	0	0	7	0	5	3	12	4	3	1	14	7	1	0	4	1	43
ASV_670	1	9	3	1	0	0	17	18	14	1	7	6	8	6	11	8	3	7
ASV_703	5	1	8	10	4	3	4	4	9	6	3	9	5	8	6	2	8	13
ASV_564	5	4	4	13	16	2	5	3	5	4	7	6	3	7	11	1	7	9
ASV_600	8	6	5	10	6	9	7	3	8	4	9	7	5	3	7	6	7	3
ASV_602	1	0	1	25	0	34	5	2	2	1	0	6	5	1	10	13	4	2
ASV_616	2	10	4	7	10	1	3	3	3	4	2	8	8	8	3	29	2	2
ASV_655	2	5	6	7	6	15	1	8	3	4	7	4	3	11	10	6	12	1
ASV_691	22	9	5	0	0	0	12	10	3	16	3	2	0	5	11	13	0	6
ASV_548	0	2	1	0	0	5	10	16	4	1	4	9	4	2	37	13	1	2
ASV_610	0	6	0	0	0	0	0	0	1	5	0	2	0	0	4	0	0	93
ASV_676	9	2	2	11	6	8	2	3	5	9	11	7	4	7	9	8	4	2
ASV_690	6	5	2	1	4	6	9	7	7	7	7	16	8	7	4	2	3	7
ASV_767	3	7	37	3	6	1	8	5	3	2	4	9	3	0	4	4	3	4
ASV_1269	2	5	7	5	2	5	14	8	6	6	5	13	5	2	4	3	8	7
ASV_2899	8	8	0	1	1	7	21	17	6	7	5	5	6	2	3	3	14	1
ASV_584	12	4	2	2	5	7	5	6	5	4	8	8	7	8	9	5	7	8
ASV_608	6	9	2	8	4	3	7	14	7	11	4	6	7	2	7	2	8	5
ASV_668	5	26	0	6	4	5	13	17	10	7	0	8	3	0	2	2	4	2
ASV_693	12	1	1	1	7	11	19	7	7	8	9	3	0	0	5	4	6	9
ASV_700	5	3	6	8	5	4	3	5	14	8	2	9	8	3	4	9	6	4
ASV_595	7	8	4	5	4	9	6	2	6	5	7	5	8	5	5	12	1	7
ASV_638	3	2	1	2	4	2	7	3	19	9	7	6	3	12	9	4	3	10
ASV_643	3	0	13	6	10	1	5	4	6	9	10	7	3	6	7	5	9	5
ASV_724	10	5	6	2	4	6	9	9	2	6	4	6	2	2	10	2	3	16
ASV_637	6	7	7	6	5	5	4	5	3	3	4	9	6	6	9	5	5	5
ASV_653	4	7	5	4	2	4	5	6	9	3	8	5	6	7	6	9	10	7
ASV_665	8	10	6	11	10	8	11	1	3	3	5	9	2	5	6	3	3	7
